Filter(s),,,Name,Tier,Team(s),Franchise(s),Conference,SBV,TS,GP,PWE,WP,W,L,P,SP,NP,G,A,Sv,S,S%,P/A,SP/A,NP/A,G/A,A/A,Sv/A,S/A,P/G,SP/G,NP/G,G/G,A/G,Sv/G,S/G,tm_G,opp_G,tm_G/A,opp_G/A,tm_G/G,opp_G/G
,,,Tinsel,Elite,Menthol,Minty Fresh,Solar,53.4,243,15,0.363,0.333,5,10,5992,3190,2802,10,9,28,34,29.4%,393.8,209.6,184.1,0.66,0.59,1.84,2.23,399.5,212.7,186.8,0.67,0.60,1.87,2.27,27,39,1.77,2.56,1.80,2.60
,,,Aeb311,Elite,"Geeky Ghouls
Anglers
Teddy Bears
Widows","Ghoul School
The Abyss
The Bear Den
Eight Legged Freaks",Lunar,53.3,269,16,0.479,0.500,8,8,5725,3370,2355,13,10,20,57,22.8%,339.9,200.1,139.8,0.77,0.59,1.19,3.38,357.8,210.6,147.2,0.81,0.63,1.25,3.56,36,38,2.14,2.26,2.25,2.38
,,,Dangleeballs,Elite,Dumbsters,Maste Wanagement,Solar,53.1,841,55,0.611,0.618,34,21,19592,11790,7802,55,24,72,149,36.9%,372.0,223.9,148.2,1.04,0.46,1.37,2.83,356.2,214.4,141.9,1.00,0.44,1.31,2.71,128,95,2.43,1.80,2.33,1.73
,,,Noobz,Elite,Cyclones,Storm,Solar,53.1,804,51,0.639,0.667,34,17,16848,10180,6668,40,35,56,163,24.5%,334.6,202.2,132.4,0.79,0.70,1.11,3.24,330.4,199.6,130.7,0.78,0.69,1.10,3.20,136,94,2.70,1.87,2.67,1.84
,,,Flamethrowr,Elite,"Wendigos
Widows","The Forest
Eight Legged Freaks",Solar,53.0,868,53,0.554,0.491,26,27,19295,11030,8265,38,29,81,173,22.0%,355.0,202.9,152.1,0.70,0.53,1.49,3.18,364.1,208.1,155.9,0.72,0.55,1.53,3.26,118,102,2.17,1.88,2.23,1.92
,,,Bas Radala,Elite,"Summoned
Thunder","Destined
Electric Mayhem",Solar,52.9,119,8,0.202,0.000,0,8,2925,1340,1585,6,1,9,24,25.0%,392.5,179.8,212.7,0.81,0.13,1.21,3.22,365.6,167.5,198.1,0.75,0.13,1.13,3.00,12,28,1.61,3.76,1.50,3.50
,,,Cl0Wdy.,Elite,Pixel Picassos,Art Club,Solar,52.8,1097,64,0.703,0.766,49,15,24494,15140,9354,65,47,89,184,35.3%,356.6,220.4,136.2,0.95,0.68,1.30,2.68,382.7,236.6,146.2,1.02,0.73,1.39,2.88,199,114,2.90,1.66,3.11,1.78
,,,Theangrytryhard,Elite,Menthol,Minty Fresh,Solar,52.7,729,47,0.463,0.447,21,26,15817,8650,7167,29,33,55,135,21.5%,346.5,189.5,157.0,0.64,0.72,1.20,2.96,336.5,184.0,152.5,0.62,0.70,1.17,2.87,100,110,2.19,2.41,2.13,2.34
,,,Alexk,Elite,Santa Muerte,The Gods,Lunar,52.3,755,45,0.432,0.378,17,28,17663,10300,7363,44,20,71,135,32.6%,373.6,217.9,155.7,0.93,0.42,1.50,2.86,392.5,228.9,163.6,0.98,0.44,1.58,3.00,98,117,2.07,2.47,2.18,2.60
,,,Gekkos0Lid,Elite,Ravioli Rangers,Italian Battalion,Lunar,51.9,133,8,0.548,0.750,6,2,3011,1650,1361,4,9,13,15,26.7%,361.5,198.1,163.4,0.48,1.08,1.56,1.80,376.4,206.3,170.1,0.50,1.13,1.63,1.88,28,25,3.36,3.00,3.50,3.13
,,,Crypt_Rl,Elite,"Menthol
Wheelchairs","Minty Fresh
The Quad Dynasty",Solar,51.6,575,35,0.447,0.343,12,23,13686,7570,6116,23,21,67,87,26.4%,380.1,210.2,169.9,0.64,0.58,1.86,2.42,391.0,216.3,174.7,0.66,0.60,1.91,2.49,83,95,2.31,2.64,2.37,2.71
,,,Queeds,Elite,"Dumbsters
Wheelchairs","Maste Wanagement
The Quad Dynasty",Solar,51.1,461,32,0.506,0.500,16,16,11002,6180,4822,27,13,42,73,37.0%,381.1,214.1,167.0,0.94,0.45,1.45,2.53,343.8,193.1,150.7,0.84,0.41,1.31,2.28,67,66,2.32,2.29,2.09,2.06
,,,Colossal Beast,Elite,"Sauntering Slugs
Desolation
Ravioli Rangers","Speed Demons
Event Horizon
Italian Battalion",Lunar,50.8,660,41,0.320,0.268,11,30,15355,9040,6315,30,26,75,99,30.3%,371.5,218.7,152.8,0.73,0.63,1.81,2.40,374.5,220.5,154.0,0.73,0.63,1.83,2.41,76,123,1.84,2.98,1.85,3.00
,,,Mysandislost,Elite,Wrath,Seven Deadly Sins,Lunar,50.8,623,40,0.440,0.475,19,21,13898,7880,6018,34,21,46,113,30.1%,356.3,202.0,154.3,0.87,0.54,1.18,2.90,347.5,197.0,150.5,0.85,0.53,1.15,2.83,92,107,2.36,2.74,2.30,2.68
,,,Cameron,Elite,Azathoth,The Mythos,Lunar,50.7,122,8,0.557,0.500,4,4,2586,1660,926,7,8,8,16,43.8%,338.5,217.3,121.2,0.92,1.05,1.05,2.09,323.3,207.5,115.8,0.88,1.00,1.00,2.00,23,20,3.01,2.62,2.88,2.50
,,,Jonahmn,Elite,Sauntering Slugs,Speed Demons,Lunar,50.5,935,56,0.523,0.554,31,25,20148,11530,8618,40,34,80,183,21.9%,344.1,196.9,147.2,0.68,0.58,1.37,3.13,359.8,205.9,153.9,0.71,0.61,1.43,3.27,138,130,2.36,2.22,2.46,2.32
,,,Far,Elite,Knights,The Sovereign,Lunar,50.4,707,41,0.496,0.512,21,20,15863,9500,6363,38,28,63,115,33.0%,358.3,214.6,143.7,0.86,0.63,1.42,2.60,386.9,231.7,155.2,0.93,0.68,1.54,2.80,111,112,2.51,2.53,2.71,2.73
,,,Dank._.,Elite,Summoned,Destined,Solar,48.9,380,23,0.451,0.435,10,13,8804,5050,3754,14,13,48,60,23.3%,370.0,212.2,157.8,0.59,0.55,2.02,2.52,382.8,219.6,163.2,0.61,0.57,2.09,2.61,52,59,2.19,2.48,2.26,2.57
,,,(P|F)Ineapple,Elite,Onions,The Garden,Lunar,48.6,319,19,0.484,0.474,9,10,7126,4030,3096,14,14,29,48,29.2%,356.7,201.7,155.0,0.70,0.70,1.45,2.40,375.1,212.1,162.9,0.74,0.74,1.53,2.53,49,51,2.45,2.55,2.58,2.68
,,,Best Cheerleader Dan!,Elite,Wendigos,The Forest,Solar,48.2,460,28,0.695,0.607,17,11,10164,6070,4094,22,17,45,77,28.6%,352.9,210.7,142.1,0.76,0.59,1.56,2.67,363.0,216.8,146.2,0.79,0.61,1.61,2.75,73,42,2.53,1.46,2.61,1.50
,,,Chill,Elite,Teddy Bears,The Bear Den,Lunar,48.1,60,4,0.500,0.500,2,2,1258,770,488,3,2,5,12,25.0%,334.8,204.9,129.9,0.80,0.53,1.33,3.19,314.5,192.5,122.0,0.75,0.50,1.25,3.00,8,8,2.13,2.13,2.00,2.00
,,,A Calm Panda,Elite,Midnight,The Shadows,Solar,47.2,166,10,0.338,0.400,4,6,3804,2430,1374,15,3,10,28,53.6%,366.0,233.8,132.2,1.44,0.29,0.96,2.69,380.4,243.0,137.4,1.50,0.30,1.00,2.80,21,32,2.02,3.08,2.10,3.20
,,,Bender_Escobar,Elite,Suris,The Herd,Lunar,47.1,854,49,0.503,0.510,25,24,18364,11110,7254,45,28,73,156,28.8%,343.4,207.8,135.6,0.84,0.52,1.37,2.92,374.8,226.7,148.0,0.92,0.57,1.49,3.18,129,128,2.41,2.39,2.63,2.61
,,,Earth,Elite,Thunder,Electric Mayhem,Lunar,47.0,999,60,0.363,0.317,19,41,22775,12850,9925,52,30,91,160,32.5%,364.1,205.4,158.7,0.83,0.48,1.45,2.56,379.6,214.2,165.4,0.87,0.50,1.52,2.67,116,167,1.85,2.67,1.93,2.78
,,,Siiderij23,Elite,Sauntering Slugs,Speed Demons,Lunar,47.0,472,30,0.562,0.633,19,11,10425,6030,4395,28,18,32,73,38.4%,352.7,204.0,148.7,0.95,0.61,1.08,2.47,347.5,201.0,146.5,0.93,0.60,1.07,2.43,74,63,2.50,2.13,2.47,2.10
,,,Dragoinism,Elite,"Sloths
Sauntering Slugs
Aquarius","The Jungle
Speed Demons
The Nexus",Solar,46.3,614,38,0.505,0.474,18,20,13672,7420,6252,24,25,57,92,26.1%,355.6,193.0,162.6,0.62,0.65,1.48,2.39,359.8,195.3,164.5,0.63,0.66,1.50,2.42,82,81,2.13,2.11,2.16,2.13
,,,Panick,Elite,Knights,The Sovereign,Lunar,46.3,1066,59,0.578,0.593,35,24,22517,13480,9037,50,50,86,168,29.8%,337.3,201.9,135.4,0.75,0.75,1.29,2.52,381.6,228.5,153.2,0.85,0.85,1.46,2.85,184,151,2.76,2.26,3.12,2.56
,,,Daylon,Elite,Cyclones,Storm,Solar,46.0,746,48,0.608,0.625,30,18,15809,8800,7009,27,39,61,110,24.5%,338.4,188.4,150.0,0.58,0.83,1.31,2.35,329.4,183.3,146.0,0.56,0.81,1.27,2.29,121,91,2.59,1.95,2.52,1.90
,,,Charm,Elite,Chefs Kiss,The Bakery,Solar,45.8,386,25,0.590,0.600,15,10,8148,4660,3488,20,13,26,71,28.2%,337.1,192.8,144.3,0.83,0.54,1.08,2.94,325.9,186.4,139.5,0.80,0.52,1.04,2.84,56,44,2.32,1.82,2.24,1.76
,,,Yoza,Elite,Desolation,Event Horizon,Solar,45.1,1001,61,0.372,0.344,21,40,21471,12640,8831,45,41,90,159,28.3%,342.5,201.7,140.9,0.72,0.65,1.44,2.54,352.0,207.2,144.8,0.74,0.67,1.48,2.61,141,195,2.25,3.11,2.31,3.20
,,,Zuleta,Elite,Geeky Ghouls,Ghoul School,Solar,45.0,801,53,0.298,0.302,16,37,18613,9380,9233,35,23,71,118,29.7%,371.1,187.0,184.1,0.70,0.46,1.42,2.35,351.2,177.0,174.2,0.66,0.43,1.34,2.23,96,164,1.91,3.27,1.81,3.09
,,,Nekodah,Elite,Dumbsters,Maste Wanagement,Solar,44.8,651,44,0.639,0.659,29,15,14219,7780,6439,24,25,62,103,23.3%,348.8,190.9,158.0,0.59,0.61,1.52,2.53,323.2,176.8,146.3,0.55,0.57,1.41,2.34,102,70,2.50,1.72,2.32,1.59
,,,Blender,Elite,"Wheelchairs
Dumbsters","The Quad Dynasty
Maste Wanagement",Solar,44.7,766,51,0.589,0.627,32,19,16327,8660,7667,25,34,65,121,20.7%,340.4,180.5,159.8,0.52,0.71,1.36,2.52,320.1,169.8,150.3,0.49,0.67,1.27,2.37,114,90,2.38,1.88,2.24,1.76
,,,Clifestyle,Elite,Sloths,The Jungle,Solar,44.4,488,33,0.560,0.545,18,15,11810,5840,5970,19,17,51,54,35.2%,386.5,191.1,195.4,0.62,0.56,1.67,1.77,357.9,177.0,180.9,0.58,0.52,1.55,1.64,77,66,2.52,2.16,2.33,2.00
,,,Kanman01,Elite,"Onions
Menthol","The Garden
Minty Fresh",Lunar,44.1,187,12,0.300,0.250,3,9,4526,2430,2096,9,5,21,23,39.1%,386.5,207.5,179.0,0.77,0.43,1.79,1.96,377.2,202.5,174.7,0.75,0.42,1.75,1.92,19,33,1.62,2.82,1.58,2.75
,,,Acp.,Elite,Great Whites,Shark Attack,Lunar,44.1,946,57,0.611,0.596,34,23,20122,11940,8182,40,37,91,154,26.0%,339.7,201.6,138.1,0.68,0.62,1.54,2.60,353.0,209.5,143.5,0.70,0.65,1.60,2.70,164,123,2.77,2.08,2.88,2.16
,,,Dvorl.Ttv,Elite,Santa Muerte,The Gods,Lunar,43.5,553,35,0.510,0.543,19,16,12966,6860,6106,25,15,57,76,32.9%,374.4,198.1,176.3,0.72,0.43,1.65,2.19,370.5,196.0,174.5,0.71,0.43,1.63,2.17,80,78,2.31,2.25,2.29,2.23
,,,Pana,Elite,Anglers,The Abyss,Lunar,43.4,318,20,0.332,0.250,5,15,6829,3800,3029,13,10,29,55,23.6%,342.9,190.8,152.1,0.65,0.50,1.46,2.76,341.5,190.0,151.5,0.65,0.50,1.45,2.75,40,62,2.01,3.11,2.00,3.10
,,,Poptart Pounder,Elite,"Aquarius
Thunder","The Nexus
Electric Mayhem",Solar,43.2,660,39,0.451,0.385,15,24,13773,8010,5763,27,28,57,106,25.5%,333.3,193.8,139.4,0.65,0.68,1.38,2.56,353.2,205.4,147.8,0.69,0.72,1.46,2.72,88,100,2.13,2.42,2.26,2.56
,,,Canadianregaining,Elite,"Menthol
Orcas","Minty Fresh
Whale Defense",Solar,43.1,1045,64,0.451,0.422,27,37,22786,12820,9966,48,36,92,162,29.6%,348.2,195.9,152.3,0.73,0.55,1.41,2.48,356.0,200.3,155.7,0.75,0.56,1.44,2.53,139,158,2.12,2.41,2.17,2.47
,,,Girth,Elite,Ravioli Rangers,Italian Battalion,Lunar,42.3,942,58,0.336,0.328,19,39,20605,11350,9255,40,29,88,150,26.7%,349.3,192.4,156.9,0.68,0.49,1.49,2.54,355.3,195.7,159.6,0.69,0.50,1.52,2.59,121,185,2.05,3.14,2.09,3.19
,,,Diviniation,Elite,Gelato,Fifty-Fifty Pizzeria,Lunar,41.8,418,26,0.641,0.577,15,11,9023,5100,3923,15,17,43,60,25.0%,344.7,194.8,149.9,0.57,0.65,1.64,2.29,347.0,196.2,150.9,0.58,0.65,1.65,2.31,70,48,2.67,1.83,2.69,1.85
,,,Plumato,Elite,Gelato,Fifty-Fifty Pizzeria,Lunar,41.8,301,20,0.649,0.500,10,10,6551,3770,2781,15,7,28,52,28.8%,347.6,200.0,147.5,0.80,0.37,1.49,2.76,327.6,188.5,139.1,0.75,0.35,1.40,2.60,44,29,2.33,1.54,2.20,1.45
,,,Capn' Clutch,Elite,Onions,The Garden,Lunar,41.4,928,56,0.345,0.321,18,38,20149,12070,8079,46,27,93,147,31.3%,346.7,207.7,139.0,0.79,0.46,1.60,2.53,359.8,215.5,144.3,0.82,0.48,1.66,2.63,119,178,2.05,3.06,2.13,3.18
,,,Aos Arctic,Elite,Summoned,Destined,Solar,41.1,907,57,0.441,0.421,24,33,20245,11220,9025,39,29,92,127,30.7%,356.5,197.6,158.9,0.69,0.51,1.62,2.24,355.2,196.8,158.3,0.68,0.51,1.61,2.23,121,141,2.13,2.48,2.12,2.47
,,,Vulp The Philosopher,Elite,Sloths,The Jungle,Solar,40.9,446,28,0.512,0.536,15,13,8934,4970,3964,21,22,22,67,31.3%,319.9,178.0,141.9,0.75,0.79,0.79,2.40,319.1,177.5,141.6,0.75,0.79,0.79,2.39,66,64,2.36,2.29,2.36,2.29
,,,Sspekky,Elite,Fire,The Elements,Solar,40.4,968,63,0.520,0.540,34,29,20289,11110,9179,42,27,77,171,24.6%,334.7,183.3,151.4,0.69,0.45,1.27,2.82,322.0,176.3,145.7,0.67,0.43,1.22,2.71,134,127,2.21,2.10,2.13,2.02
,,,Beans,Elite,Santa Muerte,The Gods,Lunar,40.3,887,57,0.488,0.491,28,29,19762,10690,9072,36,30,88,119,30.3%,355.8,192.5,163.3,0.65,0.54,1.58,2.14,346.7,187.5,159.2,0.63,0.53,1.54,2.09,121,125,2.18,2.25,2.12,2.19
,,,Go Fig,Elite,"Cotija Cartel
Summoned
Santa Muerte
Teddy Bears","Cheese Guild
Destined
The Gods
The Bear Den",Solar,40.2,241,15,0.531,0.467,7,8,5400,3100,2300,14,8,20,30,46.7%,357.8,205.4,152.4,0.93,0.53,1.33,1.99,360.0,206.7,153.3,0.93,0.53,1.33,2.00,41,38,2.72,2.52,2.73,2.53
,,,Wicked,Elite,Demons,The Monster Mash,Lunar,40.0,1028,60,0.546,0.550,33,27,20615,11540,9075,40,39,76,179,22.3%,320.2,179.3,141.0,0.62,0.61,1.18,2.78,343.6,192.3,151.3,0.67,0.65,1.27,2.98,151,134,2.35,2.08,2.52,2.23
,,,Morgan (Change),Elite,Onions,The Garden,Lunar,40.0,61,4,0.130,0.000,0,4,1355,830,525,3,2,7,8,37.5%,354.7,217.3,137.4,0.79,0.52,1.83,2.09,338.8,207.5,131.3,0.75,0.50,1.75,2.00,5,16,1.31,4.19,1.25,4.00
,,,Denz,Elite,Wendigos,The Forest,Solar,39.8,632,40,0.323,0.300,12,28,13885,7270,6615,25,13,61,107,23.4%,350.9,183.7,167.2,0.63,0.33,1.54,2.70,347.1,181.8,165.4,0.63,0.33,1.53,2.68,61,100,1.54,2.53,1.53,2.50
,,,Wontay,Elite,Desolation,Event Horizon,Solar,39.8,908,56,0.352,0.304,17,39,19626,11550,8076,46,30,83,130,35.4%,345.2,203.1,142.0,0.81,0.53,1.46,2.29,350.5,206.3,144.2,0.82,0.54,1.48,2.32,125,182,2.20,3.20,2.23,3.25
,,,//Nullptr,Elite,Desolation,Event Horizon,Solar,39.6,56,4,0.404,0.250,1,3,1232,580,652,1,2,6,8,12.5%,351.3,165.4,185.9,0.29,0.57,1.71,2.28,308.0,145.0,163.0,0.25,0.50,1.50,2.00,7,9,2.00,2.57,1.75,2.25
,,,Holey Shmoley,Elite,Fire,The Elements,Solar,39.5,178,11,0.392,0.364,4,7,3614,1760,1854,7,4,10,36,19.4%,324.2,157.9,166.3,0.63,0.36,0.90,3.23,328.5,160.0,168.5,0.64,0.36,0.91,3.27,21,28,1.88,2.51,1.91,2.55
,,,Limon,Elite,Menthol,Minty Fresh,Solar,39.0,717,45,0.500,0.511,23,22,15085,8600,6485,35,17,60,125,28.0%,336.0,191.5,144.4,0.78,0.38,1.34,2.78,335.2,191.1,144.1,0.78,0.38,1.33,2.78,102,102,2.27,2.27,2.27,2.27
,,,Mykopolis,Elite,Anglers,The Abyss,Lunar,38.7,922,57,0.446,0.439,25,32,20079,11220,8859,40,26,91,137,29.2%,347.8,194.3,153.4,0.69,0.45,1.58,2.37,352.3,196.8,155.4,0.70,0.46,1.60,2.40,127,146,2.20,2.53,2.23,2.56
,,,Barontac0,Elite,Midnight,The Shadows,Solar,38.4,905,60,0.551,0.617,37,23,20195,10680,9515,35,26,93,123,28.5%,356.4,188.5,167.9,0.62,0.46,1.64,2.17,336.6,178.0,158.6,0.58,0.43,1.55,2.05,125,109,2.21,1.92,2.08,1.82
,,,Vaan (Change),Elite,Onions,The Garden,Lunar,38.1,133,8,0.275,0.125,1,7,2721,1440,1281,4,6,11,19,21.1%,326.7,172.9,153.8,0.48,0.72,1.32,2.28,340.1,180.0,160.1,0.50,0.75,1.38,2.38,14,26,1.68,3.12,1.75,3.25
,,,Caleb,Elite,Summoned,Destined,Solar,37.7,669,43,0.425,0.395,17,26,13757,8040,5717,34,18,52,114,29.8%,328.4,191.9,136.5,0.81,0.43,1.24,2.72,319.9,187.0,133.0,0.79,0.42,1.21,2.65,89,108,2.12,2.58,2.07,2.51
,,,Lillmac,Elite,Thunder,Electric Mayhem,Lunar,37.6,909,54,0.388,0.389,21,33,19005,10670,8335,35,29,86,142,24.6%,333.9,187.5,146.4,0.61,0.51,1.51,2.49,351.9,197.6,154.4,0.65,0.54,1.59,2.63,107,144,1.88,2.53,1.98,2.67
,,,Steeltoehammer,Elite,Midnight,The Shadows,Solar,37.3,921,61,0.548,0.590,36,25,19367,10680,8687,35,26,88,148,23.6%,335.8,185.2,150.6,0.61,0.45,1.53,2.57,317.5,175.1,142.4,0.57,0.43,1.44,2.43,125,110,2.17,1.91,2.05,1.80
,,,Ahmed_Sa23,Elite,"Ravioli Rangers
Thunder
Cotija Cartel","Italian Battalion
Electric Mayhem
Cheese Guild",Lunar,37.3,229,12,0.467,0.500,6,6,4598,2740,1858,12,7,16,39,30.8%,320.6,191.1,129.6,0.84,0.49,1.12,2.72,383.2,228.3,154.8,1.00,0.58,1.33,3.25,35,38,2.44,2.65,2.92,3.17
,,,Aqua3129,Elite,Ravioli Rangers,Italian Battalion,Lunar,36.8,448,27,0.357,0.407,11,16,9588,5350,4238,24,10,35,70,34.3%,341.8,190.7,151.1,0.86,0.36,1.25,2.50,355.1,198.1,157.0,0.89,0.37,1.30,2.59,58,84,2.07,2.99,2.15,3.11
,,,Flossy,Elite,Teddy Bears,The Bear Den,Lunar,36.7,657,44,0.554,0.545,24,20,13217,6970,6247,19,33,51,87,21.8%,321.3,169.4,151.8,0.46,0.80,1.24,2.11,300.4,158.4,142.0,0.43,0.75,1.16,1.98,100,87,2.43,2.11,2.27,1.98
,,,Morgan,Elite,"Onions
Cotija Cartel","The Garden
Cheese Guild",Lunar,36.6,515,30,0.386,0.367,11,19,10946,6320,4626,25,14,47,77,32.5%,339.4,196.0,143.4,0.78,0.43,1.46,2.39,364.9,210.7,154.2,0.83,0.47,1.57,2.57,71,95,2.20,2.95,2.37,3.17
,,,Stimeey99,Elite,"Cotija Cartel
Wendigos","Cheese Guild
The Forest",Solar,36.5,628,39,0.324,0.385,15,24,14145,7300,6845,20,15,74,85,23.5%,359.7,185.6,174.1,0.51,0.38,1.88,2.16,362.7,187.2,175.5,0.51,0.38,1.90,2.18,64,104,1.63,2.64,1.64,2.67
,,,Nine,Elite,Suris,The Herd,Lunar,36.2,801,49,0.568,0.592,29,20,16280,9310,6970,32,27,70,126,25.4%,324.6,185.6,139.0,0.64,0.54,1.40,2.51,332.2,190.0,142.2,0.65,0.55,1.43,2.57,132,111,2.63,2.21,2.69,2.27
,,,Croph,Elite,Widows,Eight Legged Freaks,Lunar,36.1,1067,64,0.455,0.422,27,37,22626,13000,9626,44,34,108,150,29.3%,338.6,194.6,144.1,0.66,0.51,1.62,2.25,353.5,203.1,150.4,0.69,0.53,1.69,2.34,144,162,2.16,2.42,2.25,2.53
,,,Lad,Elite,Cotija Cartel,Cheese Guild,Solar,35.7,816,51,0.353,0.373,19,32,17163,9360,7803,32,31,71,106,30.2%,335.9,183.2,152.7,0.63,0.61,1.39,2.07,336.5,183.5,153.0,0.63,0.61,1.39,2.08,103,151,2.02,2.96,2.02,2.96
,,,Nathan.,Elite,Summoned,Destined,Solar,35.7,867,55,0.354,0.327,18,37,18802,10270,8532,36,27,84,112,32.1%,346.3,189.2,157.2,0.66,0.50,1.55,2.06,341.9,186.7,155.1,0.65,0.49,1.53,2.04,101,149,1.86,2.74,1.84,2.71
,,,G,Elite,Cotija Cartel,Cheese Guild,Solar,35.3,826,50,0.371,0.340,17,33,17100,9580,7520,36,30,67,113,31.9%,330.6,185.2,145.4,0.70,0.58,1.30,2.18,342.0,191.6,150.4,0.72,0.60,1.34,2.26,113,157,2.18,3.04,2.26,3.14
,,,Dlnaod.,Elite,"Orcas
Ravioli Rangers
Widows
Onions
Summoned","Whale Defense
Italian Battalion
Eight Legged Freaks
The Garden
Destined",Lunar,35.2,738,47,0.321,0.234,11,36,15698,8440,7258,31,17,67,114,27.2%,339.7,182.6,157.1,0.67,0.37,1.45,2.47,334.0,179.6,154.4,0.66,0.36,1.43,2.43,85,137,1.84,2.96,1.81,2.91
,,,Demoralize,Elite,Aquarius,The Nexus,Solar,34.9,883,55,0.460,0.455,25,30,17402,8970,8432,34,34,50,137,24.8%,314.7,162.2,152.5,0.61,0.61,0.90,2.48,316.4,163.1,153.3,0.62,0.62,0.91,2.49,120,133,2.17,2.41,2.18,2.42
,,,Rozi-,Elite,Fire,The Elements,Solar,34.8,833,54,0.533,0.556,30,24,17951,9560,8391,34,22,78,116,29.3%,344.1,183.3,160.9,0.65,0.42,1.50,2.22,332.4,177.0,155.4,0.63,0.41,1.44,2.15,119,109,2.28,2.09,2.20,2.02
,,,Bladedraptor,Elite,Orcas,Whale Defense,Solar,34.2,563,35,0.425,0.400,14,21,10902,6010,4892,25,16,34,101,24.8%,309.2,170.5,138.8,0.71,0.45,0.96,2.86,311.5,171.7,139.8,0.71,0.46,0.97,2.89,74,90,2.10,2.55,2.11,2.57
,,,Jiggy Watt,Elite,Sauntering Slugs,Speed Demons,Lunar,34.1,813,49,0.447,0.469,23,26,16614,9500,7114,34,28,71,115,29.6%,326.3,186.6,139.7,0.67,0.55,1.39,2.26,339.1,193.9,145.2,0.69,0.57,1.45,2.35,110,126,2.16,2.48,2.24,2.57
,,,Bangerang,Elite,"Desolation
Sauntering Slugs
Sloths","Event Horizon
Speed Demons
The Jungle",Solar,33.3,201,12,0.285,0.250,3,9,4199,2370,1829,9,4,19,32,28.1%,333.6,188.3,145.3,0.72,0.32,1.51,2.54,349.9,197.5,152.4,0.75,0.33,1.58,2.67,23,41,1.83,3.26,1.92,3.42
,,,Mezmer,Elite,Ghastly Goombahs,The Syndicate,Lunar,33.2,848,55,0.617,0.600,33,22,16426,9080,7346,34,29,57,138,24.6%,309.3,171.0,138.3,0.64,0.55,1.07,2.60,298.7,165.1,133.6,0.62,0.53,1.04,2.51,139,102,2.62,1.92,2.53,1.85
,,,Jimmytx4X,Elite,"Widows
Teddy Bears","Eight Legged Freaks
The Bear Den",Lunar,32.9,277,19,0.421,0.474,9,10,5924,2920,3004,10,12,21,27,37.0%,341.5,168.3,173.2,0.58,0.69,1.21,1.56,311.8,153.7,158.1,0.53,0.63,1.11,1.42,35,43,2.02,2.48,1.84,2.26
,,,Nebulade,Elite,Widows,Eight Legged Freaks,Lunar,32.5,345,20,0.406,0.350,7,13,6923,3740,3183,13,10,28,54,24.1%,320.5,173.1,147.3,0.60,0.46,1.30,2.50,346.2,187.0,159.2,0.65,0.50,1.40,2.70,38,49,1.76,2.27,1.90,2.45
,,,Fomayy,Elite,Geeky Ghouls,Ghoul School,Solar,31.9,849,54,0.283,0.296,16,38,18183,9810,8373,28,20,97,116,24.1%,342.0,184.5,157.5,0.53,0.38,1.82,2.18,336.7,181.7,155.1,0.52,0.37,1.80,2.15,94,169,1.77,3.18,1.74,3.13
,,,Commanderboy,Elite,Cyclones,Storm,Solar,31.0,535,34,0.542,0.529,18,16,10245,5180,5065,19,17,31,88,21.6%,305.8,154.6,151.2,0.57,0.51,0.93,2.63,301.3,152.4,149.0,0.56,0.50,0.91,2.59,77,69,2.30,2.06,2.26,2.03
,,,Savant,Elite,"Cotija Cartel
Wrath","Cheese Guild
Seven Deadly Sins",Solar,30.7,613,39,0.372,0.410,16,23,12749,6830,5919,30,13,46,88,34.1%,332.1,177.9,154.2,0.78,0.34,1.20,2.29,326.9,175.1,151.8,0.77,0.33,1.18,2.26,79,110,2.06,2.87,2.03,2.82
,,,Vaan,Elite,Onions,The Garden,Lunar,28.1,352,21,0.323,0.286,6,15,6826,3830,2996,13,10,30,53,24.5%,309.7,173.8,135.9,0.59,0.45,1.36,2.40,325.0,182.4,142.7,0.62,0.48,1.43,2.52,47,74,2.13,3.36,2.24,3.52
,,,Cerealkiller,Elite,Wrath,Seven Deadly Sins,Lunar,27.4,711,45,0.409,0.467,21,24,13941,8060,5881,29,24,61,91,31.9%,313.1,181.0,132.1,0.65,0.54,1.37,2.04,309.8,179.1,130.7,0.64,0.53,1.36,2.02,105,132,2.36,2.96,2.33,2.93
,,,Revan,Elite,Pixel Picassos,Art Club,Solar,26.5,75,4,0.609,0.750,3,1,1469,950,519,4,2,7,10,40.0%,312.8,202.3,110.5,0.85,0.43,1.49,2.13,367.3,237.5,129.8,1.00,0.50,1.75,2.50,12,9,2.56,1.92,3.00,2.25
,,,Vengeance,Elite,Thunder,Electric Mayhem,Lunar,26.3,898,57,0.350,0.316,18,39,18028,9230,8798,20,28,94,113,17.7%,320.6,164.1,156.5,0.36,0.50,1.67,2.01,316.3,161.9,154.4,0.35,0.49,1.65,1.98,101,151,1.80,2.69,1.77,2.65
,,,Phillys,Elite,Ravioli Rangers,Italian Battalion,Lunar,25.9,476,31,0.347,0.355,11,20,9695,5260,4435,20,13,41,56,35.7%,325.3,176.5,148.8,0.67,0.44,1.38,1.88,312.7,169.7,143.1,0.65,0.42,1.32,1.81,62,92,2.08,3.09,2.00,2.97
