Tier,RSC ID,Player Name,Team(s),Franchise(s),Conf.,Div,SBV,TS,GP,TS/GP,PWE,W%,W,L,MVPs,P,SP,NP,G,A,Sv,Sh,Sh%,P/A,SP/A,NP/A,G/A,A/A,Sv/A,S/A,PPG,SPPG,NPPG,GPG,APG,SvPG,ShPG,tm_G,opp_G,tm_G/A,opp_G/A,tm_G/G,opp_G/G
Rival,RSC005878,Light,"Ostriches
Ruthless Racket","Flightless Fowl
The Syndicate","Lunar
Lunar","Lunar Cloud
Lunar Cloud",62.19,630,43,14.65,0.531,0.651,28,15,9,14335,8370,5965,42,24,35,122,0.344,345.24,201.58,143.66,1.01,0.58,0.84,2.94,333.37,194.65,138.72,0.98,0.56,0.81,2.84,109,86,2.63,2.07,2.53,2.00
Rival,RSC006199,Irozuh.,Ostriches,Flightless Fowl,Lunar,Lunar Cloud,41.19,807,52,15.52,0.495,0.442,23,29,5,16282,9190,7092,32,31,63,129,0.248,306.13,172.79,133.34,0.60,0.58,1.18,2.43,313.12,176.73,136.38,0.62,0.60,1.21,2.48,125,130,2.35,2.44,2.40,2.50
Rival,RSC000724,dunnie14,"Heavy Metal
Dice
Iris","The Pit
Never Lucky
Flower Road","Lunar
Lunar
Lunar","Lunar Ember
Lunar Ember
Lunar Ember",84.97,910,60,15.17,0.566,0.683,41,19,15,24136,14670,9466,68,46,77,172,0.395,402.43,244.60,157.83,1.13,0.77,1.28,2.87,402.27,244.50,157.77,1.13,0.77,1.28,2.87,188,109,3.13,1.82,3.13,1.82
Rival,RSC001358,Cob,Heavy Metal,The Pit,Lunar,Lunar Ember,46.18,866,60,14.43,0.478,0.450,27,33,8,19074,11000,8074,34,29,96,135,0.252,334.19,192.73,141.46,0.60,0.51,1.68,2.37,317.90,183.33,134.57,0.57,0.48,1.60,2.25,114,137,2.00,2.40,1.90,2.28
Rival,RSC006299,dr_zachattack,Heavy Metal,The Pit,Lunar,Lunar Ember,40.39,730,51,14.31,0.482,0.490,25,26,7,15357,7990,7367,23,26,67,104,0.221,319.19,166.07,153.12,0.48,0.54,1.39,2.16,301.12,156.67,144.45,0.45,0.51,1.31,2.04,93,108,1.93,2.24,1.82,2.12
Rival,RSC000828,MattViaAirwaves,Polar Ice,Minty Fresh,Solar,Solar Ember,60.39,738,50,14.76,0.496,0.480,24,26,10,17922,9790,8132,37,28,71,114,0.325,368.47,201.28,167.19,0.76,0.58,1.46,2.34,358.44,195.80,162.64,0.74,0.56,1.42,2.28,115,119,2.36,2.45,2.30,2.38
Rival,RSC002320,JoeExotic,Polar Ice,Minty Fresh,Solar,Solar Ember,61.96,826,56,14.75,0.495,0.482,27,29,7,19679,10590,9089,47,27,61,149,0.315,361.48,194.53,166.96,0.86,0.50,1.12,2.74,351.41,189.11,162.30,0.84,0.48,1.09,2.66,128,133,2.35,2.44,2.29,2.38
Rival,RSC001893,cjax,Polar Ice,Minty Fresh,Solar,Solar Ember,46.49,775,54,14.35,0.491,0.463,25,29,9,17591,9760,7831,40,19,72,121,0.331,344.39,191.08,153.31,0.78,0.37,1.41,2.37,325.76,180.74,145.02,0.74,0.35,1.33,2.24,117,126,2.29,2.47,2.17,2.33
Rival,RSC002902,Stone-Dog Millionaire,Centuriones,The Sovereign,Solar,Solar Cloud,68.37,846,57,14.84,0.510,0.544,31,26,11,21255,11980,9275,50,31,79,148,0.338,381.20,214.86,166.35,0.90,0.56,1.42,2.65,372.89,210.18,162.72,0.88,0.54,1.39,2.60,143,132,2.56,2.37,2.51,2.32
Rival,RSC007767,SNOWIS,Centuriones,The Sovereign,Solar,Solar Cloud,63.26,896,61,14.69,0.519,0.590,36,25,14,20727,11910,8817,53,39,61,161,0.329,350.99,201.68,149.31,0.90,0.66,1.03,2.73,339.79,195.25,144.54,0.87,0.64,1.00,2.64,156,133,2.64,2.25,2.56,2.18
Rival,RSC008118,itz.grizz,Centuriones,The Sovereign,Solar,Solar Cloud,70.89,169,11,15.36,0.534,0.455,5,6,1,4030,2290,1740,7,12,15,24,0.292,361.81,205.60,156.22,0.63,1.08,1.35,2.15,366.36,208.18,158.18,0.64,1.09,1.36,2.18,32,27,2.87,2.42,2.91,2.45
Rival,RSC007186,Bushier Brow,Hot Wings,Fifty-Fifty Pizzeria,Lunar,Lunar Ocean,79.19,933,63,14.81,0.536,0.603,38,25,19,24035,13940,10095,62,31,83,204,0.304,390.87,226.70,164.17,1.01,0.50,1.35,3.32,381.51,221.27,160.24,0.98,0.49,1.32,3.24,167,123,2.72,2.00,2.65,1.95
Rival,RSC008097,AverageChris,Hot Wings,Fifty-Fifty Pizzeria,Lunar,Lunar Ocean,62.50,733,51,14.37,0.526,0.569,29,22,9,17502,10020,7482,43,32,59,117,0.368,362.29,207.41,154.87,0.89,0.66,1.22,2.42,343.18,196.47,146.71,0.84,0.63,1.16,2.29,130,106,2.69,2.19,2.55,2.08
Rival,RSC007093,Mangy,Hot Wings,Fifty-Fifty Pizzeria,Lunar,Lunar Ocean,39.72,95,7,13.57,0.487,0.429,3,4,0,1782,870,912,2,6,5,12,0.167,284.61,138.95,145.66,0.32,0.96,0.80,1.92,254.57,124.29,130.29,0.29,0.86,0.71,1.71,17,18,2.72,2.87,2.43,2.57
Rival,RSC006225,renightly,Polar Bears,The Bear Den,Lunar,Lunar Mountain,27.40,620,40,15.50,0.500,0.525,21,19,7,11227,6340,4887,24,21,39,94,0.255,274.75,155.15,119.60,0.59,0.51,0.95,2.30,280.68,158.50,122.18,0.60,0.53,0.98,2.35,91,91,2.23,2.23,2.28,2.28
Rival,RSC003239,Wallaby Gangsta,Polar Bears,The Bear Den,Lunar,Lunar Mountain,64.96,890,58,15.34,0.521,0.586,34,24,10,20493,11950,8543,51,39,64,170,0.300,349.37,203.73,145.64,0.87,0.66,1.09,2.90,353.33,206.03,147.29,0.88,0.67,1.10,2.93,144,121,2.45,2.06,2.48,2.09
Rival,RSC002330,JesterGG,Polar Bears,The Bear Den,Lunar,Lunar Mountain,75.11,927,60,15.45,0.515,0.550,33,27,16,24071,14010,10061,56,34,99,176,0.318,393.99,229.31,164.68,0.92,0.56,1.62,2.88,401.18,233.50,167.68,0.93,0.57,1.65,2.93,148,130,2.42,2.13,2.47,2.17
Rival,RSC006464,vAirwick,Asiago Arsonists,Cheese Guild,Lunar,Lunar Mountain,44.81,890,62,14.35,0.503,0.581,36,26,9,19711,10540,9171,44,25,71,134,0.328,336.04,179.69,156.35,0.75,0.43,1.21,2.28,317.92,170.00,147.92,0.71,0.40,1.15,2.16,139,135,2.37,2.30,2.24,2.18
Rival,RSC007358,Tropicalshortsba,"Asiago Arsonists
Ostriches","Cheese Guild
Flightless Fowl","Lunar
Lunar","Lunar Mountain
Lunar Cloud",85.39,750,52,14.42,0.517,0.615,32,20,18,20314,12280,8034,60,29,66,153,0.392,410.96,248.43,162.53,1.21,0.59,1.34,3.10,390.65,236.15,154.50,1.15,0.56,1.27,2.94,133,116,2.69,2.35,2.56,2.23
Rival,RSC007555,cjastr0-,Asiago Arsonists,Cheese Guild,Lunar,Lunar Mountain,65.88,766,51,15.02,0.500,0.549,28,23,8,17252,8790,8462,31,39,46,144,0.215,341.73,174.11,167.61,0.61,0.77,0.91,2.85,338.27,172.35,165.92,0.61,0.76,0.90,2.82,117,117,2.32,2.32,2.29,2.29
Rival,RSC006372,x ARC Fives x,Bulldozers,Road Work Ahead,Lunar,Lunar Ocean,40.23,853,54,15.80,0.480,0.444,24,30,7,16896,9080,7816,35,30,53,143,0.245,300.54,161.51,139.03,0.62,0.53,0.94,2.54,312.89,168.15,144.74,0.65,0.56,0.98,2.65,120,141,2.13,2.51,2.22,2.61
Rival,RSC006774,JazzMagic.,Bulldozers,Road Work Ahead,Lunar,Lunar Ocean,61.59,962,61,15.77,0.470,0.393,24,37,12,23341,12970,10371,55,24,89,182,0.302,368.14,204.57,163.57,0.87,0.38,1.40,2.87,382.64,212.62,170.02,0.90,0.39,1.46,2.98,130,167,2.05,2.63,2.13,2.74
Rival,RSC000813,Ziggy.,"Bulldozers
Neat Beats
Hammerheads","Road Work Ahead
Vibe Tribe
Shark Attack","Lunar
Solar
Solar","Lunar Ocean
Solar Ocean
Solar Mountain",18.72,268,18,14.89,0.350,0.000,0,18,0,4935,2310,2625,4,10,23,26,0.154,279.40,130.78,148.61,0.23,0.57,1.30,1.47,274.17,128.33,145.83,0.22,0.56,1.28,1.44,28,67,1.59,3.79,1.56,3.72
Rival,RSC008156,Machnetic,Mining Legion,Dwarf Haven,Solar,Solar Ocean,77.60,1036,63,16.44,0.526,0.571,36,27,18,25386,15160,10226,58,57,90,201,0.289,371.79,222.03,149.77,0.85,0.83,1.32,2.94,402.95,240.63,162.32,0.92,0.90,1.43,3.19,185,149,2.71,2.18,2.94,2.37
Rival,RSC005873,Gama The Dwarf,Mining Legion,Dwarf Haven,Solar,Solar Ocean,51.09,870,53,16.42,0.530,0.566,30,23,11,19802,11620,8182,53,24,73,147,0.361,345.35,202.65,142.69,0.92,0.42,1.27,2.56,373.62,219.25,154.38,1.00,0.45,1.38,2.77,142,111,2.48,1.94,2.68,2.09
Rival,RSC006678,EyeSucka,Mining Legion,Dwarf Haven,Solar,Solar Ocean,58.99,989,60,16.48,0.525,0.567,34,26,6,22852,13870,8982,63,36,80,177,0.356,350.59,212.79,137.80,0.97,0.55,1.23,2.72,380.87,231.17,149.70,1.05,0.60,1.33,2.95,175,142,2.68,2.18,2.92,2.37
Rival,RSC007647,I'm Pale,Ocelots,The Jungle,Solar,Solar Mountain,44.34,55,3,18.33,0.423,0.667,2,1,0,1087,580,507,1,1,6,13,0.077,299.87,160.00,139.87,0.28,0.28,1.66,3.59,362.33,193.33,169.00,0.33,0.33,2.00,4.33,6,8,1.66,2.21,2.00,2.67
Rival,RSC005294,mogulmaniac5480,Ocelots,The Jungle,Solar,Solar Mountain,74.24,756,55,13.75,0.566,0.764,42,13,17,19992,11160,8832,52,22,69,141,0.369,401.24,223.98,177.26,1.04,0.44,1.38,2.83,363.49,202.91,160.58,0.95,0.40,1.25,2.56,144,84,2.89,1.69,2.62,1.53
Rival,RSC007582,Wavy,Ocelots,The Jungle,Solar,Solar Mountain,74.06,884,62,14.26,0.558,0.726,45,17,13,22180,12330,9850,50,37,76,168,0.298,380.69,211.63,169.06,0.86,0.64,1.30,2.88,357.74,198.87,158.87,0.81,0.60,1.23,2.71,171,105,2.94,1.80,2.76,1.69
Rival,RSC005077,kbm grifter,Howlers,The Rising,Solar,Solar Ember,100.90,110,8,13.75,0.489,0.375,3,5,2,3022,1750,1272,8,4,9,30,0.267,416.84,241.39,175.45,1.10,0.55,1.24,4.14,377.75,218.75,159.00,1.00,0.50,1.13,3.75,19,20,2.62,2.76,2.38,2.50
Rival,RSC005960,Hyper,Howlers,The Rising,Solar,Solar Ember,68.30,1010,64,15.78,0.515,0.516,33,31,11,24025,13460,10565,59,39,72,201,0.294,360.92,202.20,158.71,0.89,0.59,1.08,3.02,375.39,210.31,165.08,0.92,0.61,1.13,3.14,178,157,2.67,2.36,2.78,2.45
Rival,RSC007824,Akki402,Howlers,The Rising,Solar,Solar Ember,52.99,83,6,13.83,0.532,0.500,3,3,0,1807,870,937,4,4,3,12,0.333,330.33,159.04,171.29,0.73,0.73,0.55,2.19,301.17,145.00,156.17,0.67,0.67,0.50,2.00,16,14,2.92,2.56,2.67,2.33
Rival,RSC006138,cherrypupp,Primo,The Hood,Solar,Solar Cloud,49.78,871,55,15.84,0.444,0.291,16,39,5,19099,10880,8219,48,24,66,158,0.304,332.71,189.53,143.18,0.84,0.42,1.15,2.75,347.25,197.82,149.44,0.87,0.44,1.20,2.87,107,168,1.86,2.93,1.95,3.05
Rival,RSC008230,ShelbyCyan,Primo,The Hood,Solar,Solar Cloud,22.47,762,46,16.57,0.442,0.261,12,34,2,13743,7850,5893,26,22,61,110,0.236,273.65,156.31,117.34,0.52,0.44,1.21,2.19,298.76,170.65,128.11,0.57,0.48,1.33,2.39,93,145,1.85,2.89,2.02,3.15
Rival,RSC008246,bio <3,Primo,The Hood,Solar,Solar Cloud,22.12,525,33,15.91,0.403,0.212,7,26,2,9965,5010,4955,13,18,45,56,0.232,288.00,144.79,143.20,0.38,0.52,1.30,1.62,301.97,151.82,150.15,0.39,0.55,1.36,1.70,59,116,1.71,3.35,1.79,3.52
Rival,RSC007331,Ikigai,Constables,Monarchy,Solar,Solar Cloud,75.87,910,60,15.17,0.511,0.533,32,28,16,22563,13610,8953,56,42,82,181,0.309,376.20,226.93,149.28,0.93,0.70,1.37,3.02,376.05,226.83,149.22,0.93,0.70,1.37,3.02,147,134,2.45,2.23,2.45,2.23
Rival,RSC008119,SlimmySlimReaper,Constables,Monarchy,Solar,Solar Cloud,51.52,848,56,15.14,0.513,0.554,31,25,10,19981,11290,8691,45,22,87,134,0.336,357.51,202.01,155.50,0.81,0.39,1.56,2.40,356.80,201.61,155.20,0.80,0.39,1.55,2.39,128,115,2.29,2.06,2.29,2.05
Rival,RSC007313,xNunYaBidn3ss,Constables,Monarchy,Solar,Solar Cloud,42.78,467,28,16.68,0.526,0.571,16,12,2,9435,5150,4285,18,21,32,70,0.257,306.54,167.32,139.22,0.58,0.68,1.04,2.27,336.96,183.93,153.04,0.64,0.75,1.14,2.50,73,61,2.37,1.98,2.61,2.18
Rival,RSC005691,Dr.Ukulele,Wind,The Elements,Solar,Solar Ember,49.68,856,54,15.85,0.469,0.370,20,34,9,19312,11030,8282,52,25,64,138,0.377,342.31,195.51,146.80,0.92,0.44,1.13,2.45,357.63,204.26,153.37,0.96,0.46,1.19,2.56,133,169,2.36,3.00,2.46,3.13
Rival,RSC007144,The_Killerwon,Wind,The Elements,Solar,Solar Ember,61.30,907,57,15.91,0.468,0.351,20,37,8,21261,12190,9071,42,37,91,159,0.264,355.67,203.92,151.75,0.70,0.62,1.52,2.66,373.00,213.86,159.14,0.74,0.65,1.60,2.79,136,175,2.28,2.93,2.39,3.07
Rival,RSC007318,xd Dylan591,Wind,The Elements,Solar,Solar Ember,23.35,622,40,15.55,0.438,0.300,12,28,3,11638,6440,5198,18,22,56,74,0.243,283.89,157.10,126.80,0.44,0.54,1.37,1.81,290.95,161.00,129.95,0.45,0.55,1.40,1.85,75,119,1.83,2.90,1.88,2.98
Rival,RSC005059,TechFour,Hippos,Safari,Lunar,Lunar Mountain,33.28,713,46,15.50,0.424,0.217,10,36,3,14905,8070,6835,23,23,75,87,0.264,317.18,171.73,145.45,0.49,0.49,1.60,1.85,324.02,175.43,148.59,0.50,0.50,1.63,1.89,79,142,1.68,3.02,1.72,3.09
Rival,RSC008191,CrowBar7570,Hue Heroes,Art Club,Solar,Solar Ocean,52.11,792,51,15.53,0.486,0.431,22,29,4,17611,9320,8291,36,28,60,132,0.273,337.39,178.55,158.84,0.69,0.54,1.15,2.53,345.31,182.75,162.57,0.71,0.55,1.18,2.59,111,124,2.13,2.38,2.18,2.43
Rival,RSC005265,doctorprofessor_,Centuriones,The Sovereign,Solar,Solar Cloud,63.48,592,41,14.44,0.503,0.585,24,17,9,13716,7800,5916,34,20,44,120,0.283,351.54,199.91,151.63,0.87,0.51,1.13,3.08,334.54,190.24,144.29,0.83,0.49,1.07,2.93,89,87,2.28,2.23,2.17,2.12
Rival,RSC003104,nizz,Heavy Metal,The Pit,Lunar,Lunar Ember,57.38,873,62,14.08,0.483,0.468,29,33,14,20615,11370,9245,51,25,70,152,0.336,358.29,197.61,160.68,0.89,0.43,1.22,2.64,332.50,183.39,149.11,0.82,0.40,1.13,2.45,118,136,2.05,2.36,1.90,2.19
Rival,RSC006654,Chicken,Ocelots,The Jungle,Solar,Solar Mountain,86.17,867,61,14.21,0.566,0.754,46,15,15,23208,13710,9498,65,40,70,171,0.380,406.15,239.93,166.22,1.14,0.70,1.23,2.99,380.46,224.75,155.70,1.07,0.66,1.15,2.80,175,101,3.06,1.77,2.87,1.66
Rival,RSC007293,Ytexplixiit,"Ruthless Racket
Dracos
Asiago Arsonists","The Syndicate
The Forest
Cheese Guild","Lunar
Solar
Lunar","Lunar Cloud
Solar Mountain
Lunar Mountain",79.75,458,32,14.31,0.525,0.594,19,13,10,11697,6900,4797,32,21,35,90,0.356,387.50,228.59,158.92,1.06,0.70,1.16,2.98,365.53,215.63,149.91,1.00,0.66,1.09,2.81,76,64,2.52,2.12,2.38,2.00
Rival,RSC008154,Blurrryy.,"Bulldozers
Phantoms","Road Work Ahead
The Monster Mash","Lunar
Lunar","Lunar Ocean
Lunar Cloud",4.97,572,37,15.46,0.438,0.324,12,25,0,9024,4520,4504,12,13,39,72,0.167,239.37,119.90,119.47,0.32,0.34,1.03,1.91,243.89,122.16,121.73,0.32,0.35,1.05,1.95,65,103,1.72,2.73,1.76,2.78
Rival,RSC004399,zippythegnome,"Iris
Neat Beats","Flower Road
Vibe Tribe","Lunar
Solar","Lunar Ember
Solar Ocean",48.28,612,41,14.93,0.494,0.561,23,18,8,14112,7550,6562,26,20,62,85,0.306,349.87,187.18,162.69,0.64,0.50,1.54,2.11,344.20,184.15,160.05,0.63,0.49,1.51,2.07,92,96,2.28,2.38,2.24,2.34
Rival,RSC007294,CF0UR_,"Black Ice
Polar Bears
Dracos","Sub Zero
The Bear Den
The Forest","Solar
Lunar
Solar","Solar Mountain
Lunar Mountain
Solar Mountain",54.39,567,36,15.75,0.489,0.417,15,21,6,13177,7580,5597,28,21,57,88,0.318,352.61,202.84,149.77,0.75,0.56,1.53,2.35,366.03,210.56,155.47,0.78,0.58,1.58,2.44,81,88,2.17,2.35,2.25,2.44
Rival,RSC002267,Dooqal,Heavy Metal,The Pit,Lunar,Lunar Ember,27.85,73,5,14.60,0.350,0.000,0,5,0,1337,770,567,3,2,5,12,0.250,277.89,160.04,117.85,0.62,0.42,1.04,2.49,267.40,154.00,113.40,0.60,0.40,1.00,2.40,8,15,1.66,3.12,1.60,3.00
Rival,RSC005493,NJ111_,Nightfall,The Shadows,Lunar,Lunar Ocean,65.33,663,44,15.07,0.515,0.545,24,20,10,16869,9440,7429,40,21,66,109,0.367,386.05,216.04,170.01,0.92,0.48,1.51,2.49,383.39,214.55,168.84,0.91,0.48,1.50,2.48,104,93,2.38,2.13,2.36,2.11
Rival,RSC007213,Py Ballwin,"Neat Beats
Iris
Dice","Vibe Tribe
Flower Road
Never Lucky","Solar
Lunar
Lunar","Solar Ocean
Lunar Ember
Lunar Ember",81.69,247,17,14.53,0.530,0.588,10,7,4,6596,3840,2756,19,9,20,49,0.388,405.18,235.89,169.30,1.17,0.55,1.23,3.01,388.00,225.88,162.12,1.12,0.53,1.18,2.88,45,38,2.76,2.33,2.65,2.24
Rival,RSC007626,ACDye2,Howlers,The Rising,Solar,Solar Ember,38.78,375,25,15.00,0.473,0.360,9,16,2,7953,4280,3673,17,9,31,58,0.293,321.79,173.17,148.61,0.69,0.36,1.25,2.35,318.12,171.20,146.92,0.68,0.36,1.24,2.32,53,63,2.14,2.55,2.12,2.52
Rival,RSC004665,xPrism,Polar Ice,Minty Fresh,Solar,Solar Ember,37.38,451,32,14.09,0.488,0.438,14,18,4,9432,5050,4382,20,15,34,60,0.333,317.32,169.90,147.42,0.67,0.50,1.14,2.02,294.75,157.81,136.94,0.63,0.47,1.06,1.88,72,78,2.42,2.62,2.25,2.44
Rival,RSC002911,Alextross,Hot Wings,Fifty-Fifty Pizzeria,Lunar,Lunar Ocean,12.64,56,4,14.00,0.570,0.500,2,2,0,995,520,475,2,1,4,7,0.286,269.59,140.89,128.70,0.54,0.27,1.08,1.90,248.75,130.00,118.75,0.50,0.25,1.00,1.75,8,6,2.17,1.63,2.00,1.50
Rival,RSC007227,I Ezekiel I,Ostriches,Flightless Fowl,Lunar,Lunar Cloud,62.28,659,42,15.69,0.518,0.476,20,22,4,15728,9450,6278,38,34,60,95,0.400,362.12,217.58,144.54,0.87,0.78,1.38,2.19,374.48,225.00,149.48,0.90,0.81,1.43,2.26,121,106,2.79,2.44,2.88,2.52
Rival,RSC003186,Rolf,"Dracos
Jetstream","The Forest
Remove Before Flight","Solar
Lunar","Solar Mountain
Lunar Ocean",17.01,399,27,14.78,0.449,0.333,9,18,3,7600,3930,3670,18,8,26,43,0.419,289.01,149.45,139.56,0.68,0.30,0.99,1.64,281.48,145.56,135.93,0.67,0.30,0.96,1.59,57,79,2.17,3.00,2.11,2.93
Rival,RSC000848,WittingHalo64,"Wind
Asiago Arsonists","The Elements
Cheese Guild","Solar
Lunar","Solar Ember
Lunar Mountain",68.09,113,8,14.13,0.489,0.500,4,4,0,2622,1330,1292,4,7,8,18,0.222,352.06,178.58,173.48,0.54,0.94,1.07,2.42,327.75,166.25,161.50,0.50,0.88,1.00,2.25,20,21,2.69,2.82,2.50,2.63
Rival,RSC006935,Bazzinga,Lacuna,Event Horizon,Solar,Solar Ember,50.74,952,60,15.87,0.472,0.417,25,35,8,22287,12640,9647,48,30,99,139,0.345,355.21,201.45,153.75,0.77,0.48,1.58,2.22,371.45,210.67,160.78,0.80,0.50,1.65,2.32,131,165,2.09,2.63,2.18,2.75
Rival,RSC006666,Absta,Lacuna,Event Horizon,Solar,Solar Ember,26.57,191,12,15.92,0.487,0.333,4,8,0,3604,2040,1564,7,7,15,24,0.292,286.30,162.06,124.24,0.56,0.56,1.19,1.91,300.33,170.00,130.33,0.58,0.58,1.25,2.00,28,30,2.22,2.38,2.33,2.50
Rival,RSC006770,ExecutivePowers,Lacuna,Event Horizon,Solar,Solar Ember,49.15,684,44,15.55,0.470,0.432,19,25,6,15756,8760,6996,29,24,74,96,0.302,349.51,194.32,155.19,0.64,0.53,1.64,2.13,358.09,199.09,159.00,0.66,0.55,1.68,2.18,92,116,2.04,2.57,2.09,2.64
Rival,RSC007202,GreatHonda,Ion Imperial,5 O'clock Nowhere,Solar,Solar Cloud,76.73,728,46,15.83,0.529,0.630,29,17,9,17504,10140,7364,45,35,47,154,0.292,364.82,211.34,153.48,0.94,0.73,0.98,3.21,380.52,220.43,160.09,0.98,0.76,1.02,3.35,123,98,2.56,2.04,2.67,2.13
Rival,RSC006211,Chase,Ion Imperial,5 O'clock Nowhere,Solar,Solar Cloud,62.66,741,47,15.77,0.516,0.596,28,19,12,17164,9680,7484,37,32,61,133,0.278,351.45,198.21,153.24,0.76,0.66,1.25,2.72,365.19,205.96,159.23,0.79,0.68,1.30,2.83,122,108,2.50,2.21,2.60,2.30
Rival,RSC005978,Xdraco0,Ion Imperial,5 O'clock Nowhere,Solar,Solar Cloud,54.17,695,44,15.80,0.511,0.614,27,17,10,15509,9180,6329,38,27,57,118,0.322,338.58,200.41,138.17,0.83,0.59,1.24,2.58,352.48,208.64,143.84,0.86,0.61,1.30,2.68,110,101,2.40,2.20,2.50,2.30
Rival,RSC005526,Vortex3524,Phantoms,The Monster Mash,Lunar,Lunar Cloud,59.16,768,51,15.06,0.463,0.392,20,31,9,18427,10900,7527,46,25,75,130,0.354,364.05,215.34,148.71,0.91,0.49,1.48,2.57,361.31,213.73,147.59,0.90,0.49,1.47,2.55,104,139,2.05,2.75,2.04,2.73
Rival,RSC005300,Cruz.,Kitsune,The Shrine,Solar,Solar Ocean,59.74,650,40,16.25,0.509,0.500,20,20,6,15487,9240,6247,42,23,56,109,0.385,361.51,215.69,145.82,0.98,0.54,1.31,2.54,387.18,231.00,156.18,1.05,0.58,1.40,2.73,103,96,2.40,2.24,2.58,2.40
Rival,RSC007613,Squatch .,"Kitsune
Howlers","The Shrine
The Rising","Solar
Solar","Solar Ocean
Solar Ember",54.19,849,52,16.33,0.534,0.577,30,22,12,18962,10880,8082,54,27,52,153,0.353,338.88,194.44,144.44,0.97,0.48,0.93,2.73,364.65,209.23,155.42,1.04,0.52,1.00,2.94,158,121,2.82,2.16,3.04,2.33
Rival,RSC003118,Mysty,"Primo
Bulldozers","The Hood
Road Work Ahead","Solar
Lunar","Solar Cloud
Lunar Ocean",17.13,395,25,15.80,0.439,0.360,9,16,4,7204,3820,3384,14,10,29,47,0.298,276.72,146.73,129.99,0.54,0.38,1.11,1.81,288.16,152.80,135.36,0.56,0.40,1.16,1.88,47,70,1.81,2.69,1.88,2.80
Rival,RSC003718,Tbonelul,"Phantoms
Dropouts","The Monster Mash
Ghoul School","Lunar
Lunar","Lunar Cloud
Lunar Mountain",81.35,868,54,16.07,0.541,0.648,35,19,15,22556,12850,9706,43,37,98,180,0.239,394.28,224.62,169.66,0.75,0.65,1.71,3.15,417.70,237.96,179.74,0.80,0.69,1.81,3.33,142,101,2.48,1.77,2.63,1.87
Rival,RSC006177,Flyerrr85,50 Cent,Money Makers,Lunar,Lunar Ember,53.40,150,10,15.00,0.567,0.500,5,5,0,3275,1810,1465,6,4,14,31,0.194,331.27,183.09,148.19,0.61,0.40,1.42,3.14,327.50,181.00,146.50,0.60,0.40,1.40,3.10,24,17,2.43,1.72,2.40,1.70
Rival,RSC006832,Bewear.,Ion Imperial,5 O'clock Nowhere,Solar,Solar Cloud,57.22,683,43,15.88,0.543,0.628,27,16,6,15754,9280,6474,38,27,60,113,0.336,349.98,206.16,143.82,0.84,0.60,1.33,2.51,366.37,215.81,150.56,0.88,0.63,1.40,2.63,119,86,2.64,1.91,2.77,2.00
Rival,RSC006938,Soda. .,Hammerheads,Shark Attack,Solar,Solar Mountain,67.47,757,51,14.84,0.490,0.490,25,26,9,18168,9870,8298,38,37,59,127,0.299,364.15,197.83,166.32,0.76,0.74,1.18,2.55,356.24,193.53,162.71,0.75,0.73,1.16,2.49,122,132,2.45,2.65,2.39,2.59
Rival,RSC006174,I like bananas,"Lacuna
Bulldozers
Wind
Primo","Event Horizon
Road Work Ahead
The Elements
The Hood","Solar
Lunar
Solar
Solar","Solar Ember
Lunar Ocean
Solar Ember
Solar Cloud",56.58,422,27,15.63,0.466,0.444,12,15,4,10337,5810,4527,26,9,41,71,0.366,371.66,208.90,162.77,0.93,0.32,1.47,2.55,382.85,215.19,167.67,0.96,0.33,1.52,2.63,61,76,2.19,2.73,2.26,2.81
Rival,RSC003142,PumPum,Lacuna,Event Horizon,Solar,Solar Ember,44.41,897,56,16.02,0.476,0.446,25,31,10,19379,10750,8629,39,33,78,130,0.300,327.80,181.84,145.96,0.66,0.56,1.32,2.20,346.05,191.96,154.09,0.70,0.59,1.39,2.32,125,152,2.11,2.57,2.23,2.71
Rival,RSC008220,paul,Constables,Monarchy,Solar,Solar Cloud,44.11,736,48,15.33,0.498,0.479,23,25,6,14924,8610,6314,34,30,50,121,0.281,307.66,177.50,130.16,0.70,0.62,1.03,2.49,310.92,179.38,131.54,0.71,0.63,1.04,2.52,111,113,2.29,2.33,2.31,2.35
Rival,RSC000796,hoyci,Jetstream,Remove Before Flight,Lunar,Lunar Ocean,36.73,629,43,14.63,0.457,0.419,18,25,0,12387,6420,5967,18,25,49,92,0.196,298.80,154.86,143.94,0.43,0.60,1.18,2.22,288.07,149.30,138.77,0.42,0.58,1.14,2.14,83,115,2.00,2.77,1.93,2.67
Rival,RSC004890,kamikaze7200,Iris,Flower Road,Lunar,Lunar Ember,45.12,71,5,14.20,0.404,0.200,1,4,0,1585,890,695,2,3,9,9,0.222,338.72,190.19,148.52,0.43,0.64,1.92,1.92,317.00,178.00,139.00,0.40,0.60,1.80,1.80,11,16,2.35,3.42,2.20,3.20
Rival,RSC000335,PostMstrGeneral,"Wind
Heavy Metal","The Elements
The Pit","Solar
Lunar","Solar Ember
Lunar Ember",44.26,319,21,15.19,0.446,0.381,8,13,1,7033,4170,2863,18,12,27,42,0.429,334.52,198.34,136.18,0.86,0.57,1.28,2.00,334.90,198.57,136.33,0.86,0.57,1.29,2.00,44,61,2.09,2.90,2.10,2.90
