Filter(s),,,Name,Tier,Team(s),Franchise(s),Conference,SBV,TS,GP,PWE,WP,W,L,P,SP,NP,G,A,Sv,S,S%,P/A,SP/A,NP/A,G/A,A/A,Sv/A,S/A,P/G,SP/G,NP/G,G/G,A/G,Sv/G,S/G,tm_G,opp_G,tm_G/A,opp_G/A,tm_G/G,opp_G/G
,,,Warrai711,Veteran,Gladiators,The Sovereign,Lunar,43.1,661,42,0.452,0.429,18,24,14388,8160,6228,34,20,53,111,30.6%,333.4,189.1,144.3,0.79,0.46,1.23,2.57,342.6,194.3,148.3,0.81,0.48,1.26,2.64,91,103,2.11,2.39,2.17,2.45
,,,Slycooperd3Mis3,Veteran,Atomic,Energy,Lunar,43.1,559,34,0.598,0.588,20,14,11365,6720,4645,21,28,46,92,22.8%,311.4,184.1,127.3,0.58,0.77,1.26,2.52,334.3,197.6,136.6,0.62,0.82,1.35,2.71,92,71,2.52,1.95,2.71,2.09
,,,Tomacasche,Veteran,Rollin Cannolis,The Bakery,Lunar,42.8,792,55,0.638,0.655,36,19,17434,9790,7644,32,31,78,114,28.1%,337.2,189.3,147.8,0.62,0.60,1.51,2.20,317.0,178.0,139.0,0.58,0.56,1.42,2.07,132,91,2.55,1.76,2.40,1.65
,,,Wolfocus,Veteran,Rockin Revenants,Ghoul School,Solar,42.7,431,29,0.599,0.586,17,12,9501,5350,4151,23,15,33,65,35.4%,337.6,190.1,147.5,0.82,0.53,1.17,2.31,327.6,184.5,143.1,0.79,0.52,1.14,2.24,69,53,2.45,1.88,2.38,1.83
,,,Iprofessorex,Veteran,Possessed,Destined,Solar,42.3,650,46,0.425,0.413,19,27,14724,7150,7574,22,17,62,100,22.0%,347.0,168.5,178.5,0.52,0.40,1.46,2.36,320.1,155.4,164.7,0.48,0.37,1.35,2.17,82,100,1.93,2.36,1.78,2.17
,,,Leaf.,Veteran,"Linguini Lancers
Cepheus","Italian Battalion
The Nexus",Solar,42.3,577,37,0.514,0.514,19,18,12705,7450,5255,32,15,51,95,33.7%,337.3,197.8,139.5,0.85,0.40,1.35,2.52,343.4,201.4,142.0,0.86,0.41,1.38,2.57,85,82,2.26,2.18,2.30,2.22
,,,Spliffy Puffins,Veteran,Gorillas,The Jungle,Solar,42.1,709,48,0.485,0.542,26,22,15914,8980,6934,39,22,59,103,37.9%,343.8,194.0,149.8,0.84,0.48,1.27,2.23,331.5,187.1,144.5,0.81,0.46,1.23,2.15,103,107,2.23,2.31,2.15,2.23
,,,Link,Veteran,Water,The Elements,Solar,41.8,687,42,0.535,0.595,25,17,13971,8490,5481,37,26,45,124,29.8%,311.5,189.3,122.2,0.82,0.58,1.00,2.76,332.6,202.1,130.5,0.88,0.62,1.07,2.95,121,111,2.70,2.47,2.88,2.64
,,,Dawn,Veteran,Supernova,The Cosmos,Lunar,41.4,183,12,0.290,0.167,2,10,4021,2330,1691,13,3,11,33,39.4%,336.5,195.0,141.5,1.09,0.25,0.92,2.76,335.1,194.2,140.9,1.08,0.25,0.92,2.75,27,46,2.26,3.85,2.25,3.83
,,,Slmrnchr,Veteran,Matadors,Ox Gaming,Solar,41.3,843,53,0.431,0.415,22,31,17616,9970,7646,39,31,62,142,27.5%,320.1,181.1,138.9,0.71,0.56,1.13,2.58,332.4,188.1,144.3,0.74,0.58,1.17,2.68,111,133,2.02,2.42,2.09,2.51
,,,Ryanawesome_,Veteran,Rockin Revenants,Ghoul School,Solar,40.8,842,59,0.487,0.475,28,31,18294,9900,8394,30,30,83,125,24.0%,332.8,180.1,152.7,0.55,0.55,1.51,2.27,310.1,167.8,142.3,0.51,0.51,1.41,2.12,109,113,1.98,2.06,1.85,1.92
,,,Blue Ncs,Veteran,Linguini Lancers,Italian Battalion,Lunar,40.7,634,41,0.351,0.317,13,28,13637,7170,6467,23,23,55,97,23.7%,329.5,173.2,156.2,0.56,0.56,1.33,2.34,332.6,174.9,157.7,0.56,0.56,1.34,2.37,73,109,1.76,2.63,1.78,2.66
,,,Wallaby Gangsta,Veteran,Grizzly Bears,The Bear Den,Lunar,40.6,930,61,0.565,0.590,36,25,19488,10990,8498,45,36,64,149,30.2%,321.0,181.0,140.0,0.74,0.59,1.05,2.45,319.5,180.2,139.3,0.74,0.59,1.05,2.44,155,131,2.55,2.16,2.54,2.15
,,,Humble Potato,Veteran,Cthulhu,The Mythos,Lunar,40.5,386,25,0.650,0.640,16,9,8196,4540,3656,15,15,34,59,25.4%,325.2,180.1,145.1,0.60,0.60,1.35,2.34,327.8,181.6,146.2,0.60,0.60,1.36,2.36,66,44,2.62,1.75,2.64,1.76
,,,Spiffy,Veteran,"Cthulhu
Spastics
Gladiators","The Mythos
The Quad Dynasty
The Sovereign",Lunar,40.2,222,15,0.712,0.733,11,4,4699,2560,2139,14,5,10,41,34.1%,324.2,176.6,147.6,0.97,0.34,0.69,2.83,313.3,170.7,142.6,0.93,0.33,0.67,2.73,40,22,2.76,1.52,2.67,1.47
,,,Tinyelephant,Veteran,"Spastics
Linguini Lancers
Typhoons","The Quad Dynasty
Italian Battalion
Storm",Lunar,40.0,770,50,0.351,0.300,15,35,16577,9430,7147,35,28,68,113,31.0%,329.7,187.6,142.2,0.70,0.56,1.35,2.25,331.5,188.6,142.9,0.70,0.56,1.36,2.26,102,150,2.03,2.98,2.04,3.00
,,,Tryhard Goblin,Veteran,Water,The Elements,Solar,39.4,143,10,0.516,0.500,5,5,3135,1710,1425,5,7,14,16,31.3%,335.8,183.2,152.6,0.54,0.75,1.50,1.71,313.5,171.0,142.5,0.50,0.70,1.40,1.60,27,26,2.89,2.78,2.70,2.60
,,,Heyzisthename11,Veteran,Possessed,Destined,Solar,39.3,552,40,0.366,0.350,14,26,11585,6250,5335,21,16,48,95,22.1%,321.5,173.4,148.0,0.58,0.44,1.33,2.64,289.6,156.3,133.4,0.53,0.40,1.20,2.38,65,93,1.80,2.58,1.63,2.33
,,,Cubby,Veteran,Linguini Lancers,Italian Battalion,Lunar,39.1,457,28,0.360,0.357,10,18,10108,5930,4178,22,14,48,63,34.9%,338.8,198.7,140.0,0.74,0.47,1.61,2.11,361.0,211.8,149.2,0.79,0.50,1.71,2.25,59,85,1.98,2.85,2.11,3.04
,,,Yeetn-Skeet,Veteran,Titanium,Metal,Solar,38.6,868,56,0.596,0.571,32,24,18314,9950,8364,37,30,68,135,27.4%,323.2,175.6,147.6,0.65,0.53,1.20,2.38,327.0,177.7,149.4,0.66,0.54,1.21,2.41,143,111,2.52,1.96,2.55,1.98
,,,Scrubbzy,Veteran,Lightning,Electric Mayhem,Lunar,37.7,66,4,0.500,0.750,3,1,1412,830,582,3,3,6,8,37.5%,327.7,192.6,135.1,0.70,0.70,1.39,1.86,353.0,207.5,145.5,0.75,0.75,1.50,2.00,10,10,2.32,2.32,2.50,2.50
,,,Tyyphoon454,Veteran,Lightning,Electric Mayhem,Lunar,37.3,813,51,0.414,0.431,22,29,16865,9230,7635,35,20,66,143,24.5%,317.7,173.9,143.8,0.66,0.38,1.24,2.69,330.7,181.0,149.7,0.69,0.39,1.29,2.80,107,134,2.02,2.52,2.10,2.63
,,,Tidepods_Sq,Veteran,Merciless Mob,The Syndicate,Lunar,36.6,579,36,0.391,0.389,14,22,12125,7050,5075,30,15,47,95,31.6%,320.8,186.5,134.3,0.79,0.40,1.24,2.51,336.8,195.8,141.0,0.83,0.42,1.31,2.64,76,101,2.01,2.67,2.11,2.81
,,,Stealthman777,Veteran,Hades,The Gods,Lunar,36.5,604,41,0.446,0.488,20,21,12707,6920,5787,25,19,51,92,27.2%,322.2,175.5,146.8,0.63,0.48,1.29,2.33,309.9,168.8,141.1,0.61,0.46,1.24,2.24,79,91,2.00,2.31,1.93,2.22
,,,S_Ckz,Veteran,Merciless Mob,The Syndicate,Lunar,36.4,645,41,0.516,0.488,20,21,13187,7370,5817,32,23,40,102,31.4%,313.1,175.0,138.1,0.76,0.55,0.95,2.42,321.6,179.8,141.9,0.78,0.56,0.98,2.49,98,94,2.33,2.23,2.39,2.29
,,,Ditto,Veteran,Lightning,Electric Mayhem,Lunar,36.1,1009,64,0.398,0.391,25,39,20941,11580,9361,46,32,76,158,29.1%,317.9,175.8,142.1,0.70,0.49,1.15,2.40,327.2,180.9,146.3,0.72,0.50,1.19,2.47,131,171,1.99,2.60,2.05,2.67
,,,Joeexotic,Veteran,"Gouda Gangsters
Humpbacks","Cheese Guild
Whale Defense",Solar,36.1,537,37,0.382,0.486,18,19,10939,5600,5339,18,17,41,90,20.0%,312.0,159.7,152.3,0.51,0.48,1.17,2.57,295.6,151.4,144.3,0.49,0.46,1.11,2.43,69,94,1.97,2.68,1.86,2.54
,,,Nully,Veteran,Gorillas,The Jungle,Solar,35.6,172,12,0.470,0.500,6,6,3720,2000,1720,6,7,17,20,30.0%,331.3,178.1,153.2,0.53,0.62,1.51,1.78,310.0,166.7,143.3,0.50,0.58,1.42,1.67,25,27,2.23,2.40,2.08,2.25
,,,Papi Tony,Veteran,Seadevils,The Abyss,Lunar,34.7,591,36,0.486,0.472,17,19,12135,6690,5445,22,12,57,104,21.2%,314.5,173.4,141.1,0.57,0.31,1.48,2.70,337.1,185.8,151.3,0.61,0.33,1.58,2.89,77,80,2.00,2.07,2.14,2.22
,,,Lastdark,Veteran,Calzones,Fifty-Fifty Pizzeria,Lunar,34.6,871,58,0.395,0.379,22,36,18535,10170,8365,42,26,69,122,34.4%,325.9,178.8,147.1,0.74,0.46,1.21,2.15,319.6,175.3,144.2,0.72,0.45,1.19,2.10,119,156,2.09,2.74,2.05,2.69
,,,Riddle,Veteran,Matadors,Ox Gaming,Solar,33.7,671,43,0.400,0.372,16,27,13533,6930,6603,25,16,49,118,21.2%,308.9,158.2,150.7,0.57,0.37,1.12,2.69,314.7,161.2,153.6,0.58,0.37,1.14,2.74,82,107,1.87,2.44,1.91,2.49
,,,5Pike,Veteran,Seadevils,The Abyss,Lunar,33.7,1008,61,0.533,0.508,31,30,20699,11560,9139,46,32,77,151,30.5%,314.5,175.7,138.9,0.70,0.49,1.17,2.29,339.3,189.5,149.8,0.75,0.52,1.26,2.48,141,129,2.14,1.96,2.31,2.11
,,,Whispr,Veteran,"Supernova
Water","The Cosmos
The Elements",Lunar,33.5,735,47,0.303,0.277,13,34,15933,8630,7303,32,24,67,88,36.4%,332.0,179.8,152.2,0.67,0.50,1.40,1.83,339.0,183.6,155.4,0.68,0.51,1.43,1.87,92,155,1.92,3.23,1.96,3.30
,,,Tuxedo Marx,Veteran,Gouda Gangsters,Cheese Guild,Solar,33.4,752,50,0.404,0.500,25,25,15416,8290,7126,27,26,64,109,24.8%,314.0,168.8,145.1,0.55,0.53,1.30,2.22,308.3,165.8,142.5,0.54,0.52,1.28,2.18,93,120,1.89,2.44,1.86,2.40
,,,Rebel,Veteran,Dobermans,Puppy Paradise,Solar,33.2,370,23,0.381,0.391,9,14,7905,4140,3765,17,11,28,49,34.7%,327.2,171.4,155.9,0.70,0.46,1.16,2.03,343.7,180.0,163.7,0.74,0.48,1.22,2.13,54,73,2.24,3.02,2.35,3.17
,,,Kousei,Veteran,Cthulhu,The Mythos,Lunar,32.9,57,4,0.500,0.250,1,3,1119,630,489,4,0,2,13,30.8%,300.7,169.3,131.4,1.07,0.00,0.54,3.49,279.8,157.5,122.3,1.00,0.00,0.50,3.25,8,8,2.15,2.15,2.00,2.00
,,,.Pass,Veteran,Cepheus,The Nexus,Solar,32.6,594,42,0.479,0.476,20,22,12042,6870,5172,26,20,48,87,29.9%,310.5,177.1,133.4,0.67,0.52,1.24,2.24,286.7,163.6,123.1,0.62,0.48,1.14,2.07,94,99,2.42,2.55,2.24,2.36
,,,Shai,Veteran,Supernova,The Cosmos,Lunar,32.0,657,43,0.292,0.233,10,33,13379,7160,6219,18,29,62,81,22.2%,311.9,166.9,145.0,0.42,0.68,1.45,1.89,311.1,166.5,144.6,0.42,0.67,1.44,1.88,88,151,2.05,3.52,2.05,3.51
,,,Tbonelul,Veteran,Gouda Gangsters,Cheese Guild,Solar,31.8,761,51,0.398,0.451,23,28,15114,7870,7244,28,29,50,112,25.0%,304.2,158.4,145.8,0.56,0.58,1.01,2.25,296.4,154.3,142.0,0.55,0.57,0.98,2.20,97,127,1.95,2.56,1.90,2.49
,,,Hoyci,Veteran,Peppers,The Garden,Solar,31.7,549,35,0.604,0.686,24,11,11309,6520,4789,24,22,47,67,35.8%,315.5,181.9,133.6,0.67,0.61,1.31,1.87,323.1,186.3,136.8,0.69,0.63,1.34,1.91,86,65,2.40,1.81,2.46,1.86
,,,Fishkiller,Veteran,Supernova,The Cosmos,Lunar,30.2,719,47,0.217,0.213,10,37,14946,7810,7136,24,18,70,101,23.8%,318.4,166.4,152.0,0.51,0.38,1.49,2.15,318.0,166.2,151.8,0.51,0.38,1.49,2.15,76,169,1.62,3.60,1.62,3.60
,,,Wild.,Veteran,Jaculus,Draconem,Solar,30.1,64,4,0.395,0.500,2,2,1242,550,692,0,5,5,5,0.0%,297.2,131.6,165.6,0.00,1.20,1.20,1.20,310.5,137.5,173.0,0.00,1.25,1.25,1.25,10,13,2.39,3.11,2.50,3.25
,,,Slam!,Veteran,Jaculus,Draconem,Solar,29.7,67,4,0.428,0.250,1,3,1410,910,500,4,3,6,6,66.7%,322.3,208.0,114.3,0.91,0.69,1.37,1.37,352.5,227.5,125.0,1.00,0.75,1.50,1.50,10,12,2.29,2.74,2.50,3.00
,,,Monty.,Veteran,Matadors,Ox Gaming,Solar,29.1,746,48,0.489,0.500,24,24,14655,8120,6535,26,26,63,107,24.3%,300.9,166.7,134.2,0.53,0.53,1.29,2.20,305.3,169.2,136.1,0.54,0.54,1.31,2.23,105,108,2.16,2.22,2.19,2.25
,,,Goose,Veteran,Typhoons,Storm,Solar,28.9,954,62,0.532,0.548,34,28,19281,11170,8111,48,25,75,137,35.0%,309.6,179.3,130.2,0.77,0.40,1.20,2.20,311.0,180.2,130.8,0.77,0.40,1.21,2.21,149,137,2.39,2.20,2.40,2.21
,,,Baldmanstreamer,Veteran,Gladiators,The Sovereign,Lunar,27.9,771,48,0.433,0.396,19,29,14877,8230,6647,26,24,65,118,22.0%,295.5,163.5,132.0,0.52,0.48,1.29,2.34,309.9,171.5,138.5,0.54,0.50,1.35,2.46,104,124,2.07,2.46,2.17,2.58
,,,Tdeez,Veteran,Supernova,The Cosmos,Lunar,27.7,358,24,0.272,0.250,6,18,7436,4420,3016,24,8,23,47,51.1%,318.1,189.1,129.0,1.03,0.34,0.98,2.01,309.8,184.2,125.7,1.00,0.33,0.96,1.96,50,90,2.14,3.85,2.08,3.75
,,,Sush,Veteran,Lightning,Electric Mayhem,Lunar,26.9,178,11,0.338,0.182,2,9,3436,1930,1506,9,2,12,33,27.3%,295.7,166.1,129.6,0.77,0.17,1.03,2.84,312.4,175.5,136.9,0.82,0.18,1.09,3.00,20,31,1.72,2.67,1.82,2.82
,,,Croptopolis,Veteran,Banshees,The Monster Mash,Lunar,26.4,281,20,0.471,0.550,11,9,5533,3010,2523,9,10,25,36,25.0%,301.6,164.1,137.5,0.49,0.55,1.36,1.96,276.7,150.5,126.2,0.45,0.50,1.25,1.80,38,41,2.07,2.23,1.90,2.05
,,,Wittinghalo64,Veteran,"Cepheus
Lightning
Gladiators","The Nexus
Electric Mayhem
The Sovereign",Solar,26.2,396,28,0.486,0.500,14,14,7661,3840,3821,14,9,27,64,21.9%,296.3,148.5,147.8,0.54,0.35,1.04,2.48,273.6,137.1,136.5,0.50,0.32,0.96,2.29,54,56,2.09,2.17,1.93,2.00
,,,Mxffyn,Veteran,Linguini Lancers,Italian Battalion,Lunar,26.0,821,53,0.341,0.302,16,37,16019,9110,6909,31,24,73,116,26.7%,298.9,170.0,128.9,0.58,0.45,1.36,2.16,302.2,171.9,130.4,0.58,0.45,1.38,2.19,104,158,1.94,2.95,1.96,2.98
,,,Iklutch All In,Veteran,Humpbacks,Whale Defense,Solar,25.5,428,26,0.317,0.269,7,19,8098,4250,3848,10,16,37,60,16.7%,289.8,152.1,137.7,0.36,0.57,1.32,2.15,311.5,163.5,148.0,0.38,0.62,1.42,2.31,53,86,1.90,3.08,2.04,3.31
,,,Le Duckz,Veteran,Calzones,Fifty-Fifty Pizzeria,Lunar,25.3,385,25,0.447,0.360,9,16,7087,4170,2917,18,12,23,62,29.0%,281.9,165.9,116.0,0.72,0.48,0.92,2.47,283.5,166.8,116.7,0.72,0.48,0.92,2.48,65,74,2.59,2.94,2.60,2.96
,,,Yoshi,Veteran,"Humpbacks
Dobermans
Possessed","Whale Defense
Puppy Paradise
Destined",Solar,23.4,441,29,0.383,0.345,10,19,8180,4450,3730,11,17,38,60,18.3%,284.1,154.6,129.5,0.38,0.59,1.32,2.08,282.1,153.4,128.6,0.38,0.59,1.31,2.07,59,80,2.05,2.78,2.03,2.76
,,,Nuke,Veteran,"Possessed
Titanium","Destined
Metal",Solar,23.2,539,36,0.398,0.333,12,24,10569,5460,5109,21,12,40,76,27.6%,300.3,155.2,145.2,0.60,0.34,1.14,2.16,293.6,151.7,141.9,0.58,0.33,1.11,2.11,68,89,1.93,2.53,1.89,2.47
,,,Hexic,Veteran,Humpbacks,Whale Defense,Solar,22.8,973,60,0.334,0.283,17,43,18830,10010,8820,43,27,61,131,32.8%,296.4,157.6,138.8,0.68,0.43,0.96,2.06,313.8,166.8,147.0,0.72,0.45,1.02,2.18,122,189,1.92,2.98,2.03,3.15
,,,Pwapp,Veteran,Gorillas,The Jungle,Solar,18.3,59,4,0.398,0.250,1,3,996,710,286,4,1,3,11,36.4%,258.6,184.3,74.2,1.04,0.26,0.78,2.86,249.0,177.5,71.5,1.00,0.25,0.75,2.75,11,14,2.86,3.63,2.75,3.50
,,,Sleepzey,Veteran,Possessed,Destined,Solar,17.6,149,11,0.393,0.455,5,6,2844,1310,1534,2,5,14,16,12.5%,292.4,134.7,157.7,0.21,0.51,1.44,1.64,258.5,119.1,139.5,0.18,0.45,1.27,1.45,14,19,1.44,1.95,1.27,1.73
,,,Lazaryo,Veteran,Dobermans,Puppy Paradise,Solar,16.0,492,32,0.400,0.438,14,18,8588,4820,3768,16,19,33,62,25.8%,267.4,150.1,117.3,0.50,0.59,1.03,1.93,268.4,150.6,117.8,0.50,0.59,1.03,1.94,73,94,2.27,2.93,2.28,2.94
,,,Thecroctopustv,Veteran,Banana Spiders,Eight Legged Freaks,Lunar,15.8,590,36,0.546,0.611,22,14,10323,5850,4473,20,19,42,80,25.0%,268.0,151.9,116.1,0.52,0.49,1.09,2.08,286.8,162.5,124.3,0.56,0.53,1.17,2.22,88,78,2.28,2.02,2.44,2.17
,,,Tearlessgoose21,Veteran,Supernova,The Cosmos,Lunar,9.9,117,8,0.058,0.000,0,8,2315,1060,1255,1,4,14,6,16.7%,303.1,138.8,164.3,0.13,0.52,1.83,0.79,289.4,132.5,156.9,0.13,0.50,1.75,0.75,6,34,0.79,4.45,0.75,4.25
,,,Paulie,Veteran,Hades,The Gods,Lunar,9.6,179,12,0.347,0.250,3,9,2838,1380,1458,2,5,13,28,7.1%,242.8,118.1,124.8,0.17,0.43,1.11,2.40,236.5,115.0,121.5,0.17,0.42,1.08,2.33,22,33,1.88,2.82,1.83,2.75
,,,Halfiehour,Veteran,Cepheus,The Nexus,Solar,7.2,55,4,0.260,0.250,1,3,881,370,511,0,2,4,7,0.0%,245.3,103.0,142.3,0.00,0.56,1.11,1.95,220.3,92.5,127.8,0.00,0.50,1.00,1.75,5,10,1.39,2.78,1.25,2.50
,,,Chronic Lies,Veteran,Linguini Lancers,Italian Battalion,Lunar,-7.3,253,17,0.274,0.176,3,14,3715,1750,1965,6,5,12,30,20.0%,224.9,105.9,119.0,0.36,0.30,0.73,1.82,218.5,102.9,115.6,0.35,0.29,0.71,1.76,28,52,1.70,3.15,1.65,3.06
,,,Pete Weber,Veteran,Typhoons,Storm,Solar,-8.2,166,12,0.470,0.417,5,7,2614,1270,1344,5,2,10,17,29.4%,241.2,117.2,124.0,0.46,0.18,0.92,1.57,217.8,105.8,112.0,0.42,0.17,0.83,1.42,25,27,2.31,2.49,2.08,2.25
,,,Squart,Veteran,Supernova,The Cosmos,Lunar,-12.9,248,16,0.089,0.125,2,14,4202,2060,2142,3,1,31,16,18.8%,259.5,127.2,132.3,0.19,0.06,1.91,0.99,262.6,128.8,133.9,0.19,0.06,1.94,1.00,16,68,0.99,4.20,1.00,4.25
,,,Bry456,Veteran,Lightning,Electric Mayhem,Lunar,-21.6,32,2,0.081,0.000,0,2,382,180,202,0,1,2,3,0.0%,182.8,86.2,96.7,0.00,0.48,0.96,1.44,191.0,90.0,101.0,0.00,0.50,1.00,1.50,2,9,0.96,4.31,1.00,4.50
,,,Rinuku,Rival,Polaris,The Cosmos,Lunar,103.2,1041,64,0.596,0.547,35,29,30174,18250,11924,95,50,69,280,33.9%,443.4,268.2,175.2,1.40,0.73,1.01,4.11,471.5,285.2,186.3,1.48,0.78,1.08,4.38,193,151,2.84,2.22,3.02,2.36
,,,Veoloux,Rival,Snicker Doobles,The Bakery,Lunar,95.9,510,34,0.755,0.824,28,6,14823,9090,5733,42,23,51,119,35.3%,444.6,272.6,171.9,1.26,0.69,1.53,3.57,436.0,267.4,168.6,1.24,0.68,1.50,3.50,110,54,3.30,1.62,3.24,1.59
,,,Notkyto,Rival,Ocelots,The Jungle,Solar,93.3,876,56,0.688,0.696,39,17,24925,15500,9425,74,43,80,195,37.9%,435.2,270.6,164.6,1.29,0.75,1.40,3.40,445.1,276.8,168.3,1.32,0.77,1.43,3.48,185,113,3.23,1.97,3.30,2.02
,,,Bas Radala,Rival,"Chromium
Phantoms","Metal
The Monster Mash",Solar,91.0,857,49,0.655,0.612,30,19,23741,15020,8721,76,30,72,232,32.8%,423.7,268.1,155.7,1.36,0.54,1.29,4.14,484.5,306.5,178.0,1.55,0.61,1.47,4.73,161,107,2.87,1.91,3.29,2.18
,,,Creme,Rival,"Wind
Surge","The Elements
Electric Mayhem",Solar,89.6,112,8,0.611,0.625,5,3,2854,1590,1264,6,5,8,34,17.6%,389.8,217.1,172.6,0.82,0.68,1.09,4.64,356.8,198.8,158.0,0.75,0.63,1.00,4.25,20,15,2.73,2.05,2.50,1.88
,,,Storm,Rival,Lu-Kthu,The Mythos,Lunar,88.2,46,4,0.876,0.750,3,1,1320,770,550,4,1,4,12,33.3%,438.9,256.0,182.9,1.33,0.33,1.33,3.99,330.0,192.5,137.5,1.00,0.25,1.00,3.00,8,2,2.66,0.67,2.00,0.50
,,,Fluffles,Rival,Necrotic Nerds,Ghoul School,Solar,85.0,367,24,0.645,0.667,16,8,10494,6470,4024,33,14,35,72,45.8%,437.4,269.7,167.7,1.38,0.58,1.46,3.00,437.3,269.6,167.7,1.38,0.58,1.46,3.00,74,51,3.08,2.13,3.08,2.13
,,,Austination123,Rival,Dalmatians,Puppy Paradise,Solar,80.8,809,56,0.651,0.625,35,21,21890,12890,9000,61,33,69,169,36.1%,413.9,243.7,170.2,1.15,0.62,1.30,3.20,390.9,230.2,160.7,1.09,0.59,1.23,3.02,145,97,2.74,1.83,2.59,1.73
,,,Banthisone2,Rival,Fangtooths,The Abyss,Lunar,79.4,686,46,0.657,0.609,28,18,19265,11270,7995,44,22,88,137,32.1%,429.6,251.3,178.3,0.98,0.49,1.96,3.05,418.8,245.0,173.8,0.96,0.48,1.91,2.98,103,66,2.30,1.47,2.24,1.43
,,,Hannandgrenade,Rival,Ruthless Racket,The Syndicate,Lunar,77.9,886,59,0.582,0.576,34,25,23989,13770,10219,57,34,92,177,32.2%,414.1,237.7,176.4,0.98,0.59,1.59,3.06,406.6,233.4,173.2,0.97,0.58,1.56,3.00,144,116,2.49,2.00,2.44,1.97
,,,Spider,Rival,Hot Wings,Fifty-Fifty Pizzeria,Lunar,77.4,615,37,0.496,0.568,21,16,16267,9210,7057,33,33,64,106,31.1%,404.6,229.1,175.5,0.82,0.82,1.59,2.64,439.6,248.9,190.7,0.89,0.89,1.73,2.86,95,96,2.36,2.39,2.57,2.59
,,,Turboalpaca,Rival,Vikings,The Sovereign,Lunar,76.4,66,4,0.417,0.250,1,3,1981,1160,821,6,1,8,11,54.5%,459.1,268.8,190.3,1.39,0.23,1.85,2.55,495.3,290.0,205.3,1.50,0.25,2.00,2.75,8,10,1.85,2.32,2.00,2.50
,,,Qx5Z,Rival,"Surge
Hot Wings","Electric Mayhem
Fifty-Fifty Pizzeria",Lunar,76.0,382,26,0.374,0.462,12,14,10923,6460,4463,29,9,48,71,40.8%,437.4,258.7,178.7,1.16,0.36,1.92,2.84,420.1,248.5,171.7,1.12,0.35,1.85,2.73,56,77,2.24,3.08,2.15,2.96
,,,Illusionngg,Rival,Lacuna,Event Horizon,Solar,74.9,790,51,0.637,0.686,35,16,19560,11470,8090,48,44,58,157,30.6%,378.7,222.1,156.6,0.93,0.85,1.12,3.04,383.5,224.9,158.6,0.94,0.86,1.14,3.08,150,105,2.90,2.03,2.94,2.06
,,,Helix1.0,Rival,Cursed,Destined,Solar,74.0,643,42,0.712,0.762,32,10,16988,10000,6988,35,34,76,100,35.0%,404.1,237.9,166.2,0.83,0.81,1.81,2.38,404.5,238.1,166.4,0.83,0.81,1.81,2.38,116,64,2.76,1.52,2.76,1.52
,,,Regularlyjones,Rival,Ocelots,The Jungle,Solar,73.0,891,58,0.653,0.655,38,20,22140,12910,9230,56,47,65,171,32.7%,380.1,221.6,158.5,0.96,0.81,1.12,2.94,381.7,222.6,159.1,0.97,0.81,1.12,2.95,181,122,3.11,2.09,3.12,2.10
,,,The_Peskiest,Rival,Necrotic Nerds,Ghoul School,Solar,71.8,906,59,0.601,0.644,38,21,23415,13970,9445,57,41,92,162,35.2%,395.3,235.9,159.5,0.96,0.69,1.55,2.74,396.9,236.8,160.1,0.97,0.69,1.56,2.75,161,124,2.72,2.09,2.73,2.10
,,,Zloczz-,Rival,Cursed,Destined,Solar,70.9,525,35,0.591,0.629,22,13,12675,7370,5305,32,27,35,107,29.9%,369.3,214.7,154.6,0.93,0.79,1.02,3.12,362.1,210.6,151.6,0.91,0.77,1.00,3.06,91,72,2.65,2.10,2.60,2.06
,,,Touchrl,Rival,Fangtooths,The Abyss,Lunar,70.8,860,59,0.591,0.542,32,27,21683,12820,8863,58,34,71,177,32.8%,385.7,228.0,157.6,1.03,0.60,1.26,3.15,367.5,217.3,150.2,0.98,0.58,1.20,3.00,135,106,2.40,1.89,2.29,1.80
,,,Debt,Rival,Necrotic Nerds,Ghoul School,Solar,68.7,813,54,0.596,0.630,34,20,19649,11740,7909,53,35,59,174,30.5%,369.7,220.9,148.8,1.00,0.66,1.11,3.27,363.9,217.4,146.5,0.98,0.65,1.09,3.22,141,110,2.65,2.07,2.61,2.04
,,,Bioeffect,Rival,Radiant,Energy,Lunar,68.5,49,4,0.669,0.500,2,2,1073,510,563,2,3,1,11,18.2%,335.0,159.2,175.7,0.62,0.94,0.31,3.43,268.3,127.5,140.8,0.50,0.75,0.25,2.75,8,5,2.50,1.56,2.00,1.25
,,,Dunnie14,Rival,Dalmatians,Puppy Paradise,Solar,68.0,922,64,0.610,0.578,37,27,22714,12780,9934,52,39,76,183,28.4%,376.8,212.0,164.8,0.86,0.65,1.26,3.04,354.9,199.7,155.2,0.81,0.61,1.19,2.86,155,116,2.57,1.92,2.42,1.81
,,,Ryan.,Rival,"Ruthless Racket
Longhorns","The Syndicate
Ox Gaming",Solar,67.3,539,38,0.558,0.605,23,15,13423,7200,6223,35,17,34,115,30.4%,380.9,204.3,176.6,0.99,0.48,0.96,3.26,353.2,189.5,163.8,0.92,0.45,0.89,3.03,95,82,2.70,2.33,2.50,2.16
