Filter(s),,,Name,Tier,Team(s),Franchise(s),Conference,SBV,TS,GP,PWE,WP,W,L,P,SP,NP,G,A,Sv,S,S%,P/A,SP/A,NP/A,G/A,A/A,Sv/A,S/A,P/G,SP/G,NP/G,G/G,A/G,Sv/G,S/G,tm_G,opp_G,tm_G/A,opp_G/A,tm_G/G,opp_G/G
,,,Mccool,Challenger,Triceratops,Dino Park,Solar,44.8,590,42,0.343,0.333,14,28,13251,6530,6721,21,21,49,93,22.6%,308.1,151.8,156.2,0.49,0.49,1.14,2.16,315.5,155.5,160.0,0.50,0.50,1.17,2.21,70,108,1.63,2.51,1.67,2.57
,,,Brainyzac,Challenger,Triceratops,Dino Park,Solar,44.4,753,54,0.304,0.259,14,40,17407,9770,7637,47,17,58,132,35.6%,317.1,178.0,139.1,0.86,0.31,1.06,2.40,322.4,180.9,141.4,0.87,0.31,1.07,2.44,91,156,1.66,2.84,1.69,2.89
,,,Bxffled,Challenger,Leviathans,πολύ κεφάλη,Lunar,44.0,540,41,0.591,0.585,24,17,12551,6380,6171,20,18,55,73,27.4%,318.8,162.1,156.7,0.51,0.46,1.40,1.85,306.1,155.6,150.5,0.49,0.44,1.34,1.78,92,72,2.34,1.83,2.24,1.76
,,,Theunequal Yeti,Challenger,"House Tyrell
Lettuce
Fangtooths
Hydralisks","Houses of Westeros
The Garden
The Abyss
The Swarm",Solar,43.7,544,41,0.399,0.463,19,22,12622,6120,6502,23,18,43,77,29.9%,318.2,154.3,163.9,0.58,0.45,1.08,1.94,307.9,149.3,158.6,0.56,0.44,1.05,1.88,84,109,2.12,2.75,2.05,2.66
,,,Chancellortoph,Challenger,Aurora,The Cosmos,Lunar,43.7,173,12,0.385,0.417,5,7,3782,1860,1922,5,7,15,26,19.2%,299.9,147.5,152.4,0.40,0.55,1.19,2.06,315.2,155.0,160.2,0.42,0.58,1.25,2.17,18,25,1.43,1.98,1.50,2.08
,,,Sora-Change,Challenger,Wainriders,Middle Earth,Lunar,43.4,137,12,0.151,0.083,1,11,3471,1580,1891,5,2,16,18,27.8%,347.5,158.2,189.3,0.50,0.20,1.60,1.80,289.3,131.7,157.6,0.42,0.17,1.33,1.50,12,36,1.20,3.60,1.00,3.00
,,,Eddievf7,Challenger,Waste Baskets,Waste Management,Solar,43.3,531,38,0.387,0.368,14,24,11912,6800,5112,29,20,43,75,38.7%,307.7,175.7,132.0,0.75,0.52,1.11,1.94,313.5,178.9,134.5,0.76,0.53,1.13,1.97,84,112,2.17,2.89,2.21,2.95
,,,Urekles,Challenger,Tic Tacs,Minty Fresh,Lunar,43.1,681,49,0.283,0.265,13,36,15414,8530,6884,33,23,62,98,33.7%,310.5,171.8,138.7,0.66,0.46,1.25,1.97,314.6,174.1,140.5,0.67,0.47,1.27,2.00,89,160,1.79,3.22,1.82,3.27
,,,Ty,Challenger,Water,The Elements,Lunar,42.8,194,14,0.278,0.286,4,10,4425,2330,2095,8,6,19,28,28.6%,312.9,164.7,148.1,0.57,0.42,1.34,1.98,316.1,166.4,149.6,0.57,0.43,1.36,2.00,22,41,1.56,2.90,1.57,2.93
,,,Ryanawesome_,Challenger,House Tyrell,Houses of Westeros,Solar,42.5,788,56,0.439,0.446,25,31,17770,9660,8110,44,23,57,126,34.9%,309.3,168.1,141.2,0.77,0.40,0.99,2.19,317.3,172.5,144.8,0.79,0.41,1.02,2.25,124,145,2.16,2.52,2.21,2.59
,,,Ziggy.,Challenger,Hydralisks,The Swarm,Solar,42.2,536,42,0.430,0.452,19,23,12071,6180,5891,28,19,33,78,35.9%,308.9,158.1,150.8,0.72,0.49,0.84,2.00,287.4,147.1,140.3,0.67,0.45,0.79,1.86,87,104,2.23,2.66,2.07,2.48
,,,Chubbyradish,Challenger,Aurora,The Cosmos,Lunar,41.7,561,42,0.509,0.524,22,20,12922,6370,6552,26,14,44,87,29.9%,315.9,155.7,160.2,0.64,0.34,1.08,2.13,307.7,151.7,156.0,0.62,0.33,1.05,2.07,86,84,2.10,2.05,2.05,2.00
,,,Ducks_Own,Challenger,Wings,Fifty-Fifty Pizzeria,Lunar,41.4,586,43,0.592,0.605,26,17,12989,7420,5569,38,13,38,107,35.5%,304.0,173.7,130.4,0.89,0.30,0.89,2.50,302.1,172.6,129.5,0.88,0.30,0.88,2.49,100,78,2.34,1.83,2.33,1.81
,,,Changswrld,Challenger,Threshers,Shark Attack,Solar,41.1,136,9,0.691,0.778,7,2,2470,1510,960,4,7,10,26,15.4%,249.1,152.3,96.8,0.40,0.71,1.01,2.62,274.4,167.8,106.7,0.44,0.78,1.11,2.89,30,18,3.03,1.82,3.33,2.00
,,,Jester,Challenger,The Avengers,The Comic Crusaders,Solar,41.0,706,54,0.475,0.500,27,27,16066,8650,7416,41,20,50,105,39.0%,312.1,168.1,144.1,0.80,0.39,0.97,2.04,297.5,160.2,137.3,0.76,0.37,0.93,1.94,100,107,1.94,2.08,1.85,1.98
,,,Hodormd,Challenger,Prada,High Class,Lunar,40.8,604,46,0.522,0.522,24,22,12998,6880,6118,24,29,46,73,32.9%,295.2,156.2,138.9,0.55,0.66,1.04,1.66,282.6,149.6,133.0,0.52,0.63,1.00,1.59,113,107,2.57,2.43,2.46,2.33
,,,Ansr.,Challenger,Golden Retrievers,Dog Pound,Solar,40.1,744,54,0.494,0.444,24,30,16365,9390,6975,49,20,45,124,39.5%,301.7,173.1,128.6,0.90,0.37,0.83,2.29,303.1,173.9,129.2,0.91,0.37,0.83,2.30,133,135,2.45,2.49,2.46,2.50
,,,Bpalms,Challenger,Metalheads,The Jukebox,Lunar,39.7,447,36,0.315,0.361,13,23,9470,5170,4300,28,13,18,82,34.1%,290.6,158.6,131.9,0.86,0.40,0.55,2.52,263.1,143.6,119.4,0.78,0.36,0.50,2.28,69,111,2.12,3.41,1.92,3.08
,,,Chris.,Challenger,Hydralisks,The Swarm,Solar,38.7,482,38,0.337,0.289,11,27,10818,5520,5298,27,9,31,82,32.9%,307.8,157.1,150.8,0.77,0.26,0.88,2.33,284.7,145.3,139.4,0.71,0.24,0.82,2.16,67,103,1.91,2.93,1.76,2.71
,,,Stepjonthompson,Challenger,Ghostie Grahams,Spooky Breakfast Gang,Solar,38.4,594,44,0.489,0.523,23,21,12767,7340,5427,33,19,44,89,37.1%,294.8,169.5,125.3,0.76,0.44,1.02,2.06,290.2,166.8,123.3,0.75,0.43,1.00,2.02,102,105,2.36,2.42,2.32,2.39
,,,Hiighdeft,Challenger,Tens,House of Cards,Lunar,38.0,528,40,0.445,0.425,17,23,11470,6520,4950,26,21,45,62,41.9%,298.0,169.4,128.6,0.68,0.55,1.17,1.61,286.8,163.0,123.8,0.65,0.53,1.13,1.55,86,99,2.23,2.57,2.15,2.48
,,,Dranearian,Challenger,Baboons,Planet of the Apes,Solar,37.9,507,35,0.631,0.714,25,10,10136,5340,4796,23,19,24,89,25.8%,274.2,144.5,129.8,0.62,0.51,0.65,2.41,289.6,152.6,137.0,0.66,0.54,0.69,2.54,99,70,2.68,1.89,2.83,2.00
,,,Am,Challenger,Wainriders,Middle Earth,Lunar,37.9,539,39,0.311,0.308,12,27,12134,6070,6064,19,12,56,77,24.7%,308.8,154.5,154.3,0.48,0.31,1.43,1.96,311.1,155.6,155.5,0.49,0.31,1.44,1.97,67,112,1.70,2.85,1.72,2.87
,,,Varenine,Challenger,Paperboys,8-Bit Brigade,Lunar,37.6,471,32,0.562,0.625,20,12,9653,5830,3823,25,21,33,63,39.7%,281.1,169.8,111.3,0.73,0.61,0.96,1.83,301.7,182.2,119.5,0.78,0.66,1.03,1.97,88,75,2.56,2.18,2.75,2.34
,,,Crypt_Rl,Challenger,Tic Tacs,Minty Fresh,Lunar,37.2,357,26,0.302,0.385,10,16,8163,4050,4113,15,7,34,50,30.0%,313.6,155.6,158.0,0.58,0.27,1.31,1.92,314.0,155.8,158.2,0.58,0.27,1.31,1.92,43,74,1.65,2.84,1.65,2.85
,,,Siege.A,Challenger,"The Avengers
Derechos","The Comic Crusaders
Storm",Solar,36.9,480,35,0.500,0.571,20,15,10669,5530,5139,19,13,47,63,30.2%,304.9,158.0,146.8,0.54,0.37,1.34,1.80,304.8,158.0,146.8,0.54,0.37,1.34,1.80,63,63,1.80,1.80,1.80,1.80
,,,Ledbone,Challenger,Metalheads,The Jukebox,Lunar,36.9,242,20,0.406,0.550,11,9,5050,2390,2660,9,4,16,49,18.4%,286.2,135.5,150.8,0.51,0.23,0.91,2.78,252.5,119.5,133.0,0.45,0.20,0.80,2.45,31,40,1.76,2.27,1.55,2.00
,,,Lynky,Challenger,The Avengers,The Comic Crusaders,Solar,36.4,216,18,0.344,0.333,6,12,4573,2330,2243,7,6,20,33,21.2%,290.4,148.0,142.4,0.44,0.38,1.27,2.10,254.1,129.4,124.6,0.39,0.33,1.11,1.83,29,44,1.84,2.79,1.61,2.44
,,,Gapuchi,Challenger,"Triceratops
Polar Bears","Dino Park
Polar Vortex",Solar,36.3,432,30,0.382,0.333,10,20,8908,4580,4328,16,14,32,68,23.5%,282.8,145.4,137.4,0.51,0.44,1.02,2.16,296.9,152.7,144.3,0.53,0.47,1.07,2.27,60,82,1.91,2.60,2.00,2.73
,,,Neeks,Challenger,Leviathans,πολύ κεφάλη,Lunar,36.1,423,33,0.434,0.424,14,19,8799,4850,3949,23,14,24,65,35.4%,285.3,157.3,128.1,0.75,0.45,0.78,2.11,266.6,147.0,119.7,0.70,0.42,0.73,1.97,64,76,2.08,2.46,1.94,2.30
,,,Dfitz,Challenger,Derechos,Storm,Solar,35.9,502,39,0.490,0.564,22,17,10991,6500,4491,28,14,47,65,43.1%,300.3,177.6,122.7,0.77,0.38,1.28,1.78,281.8,166.7,115.2,0.72,0.36,1.21,1.67,79,81,2.16,2.21,2.03,2.08
,,,Caddywompuss,Challenger,Hydralisks,The Swarm,Solar,35.8,643,48,0.344,0.354,17,31,13542,6790,6752,23,18,52,99,23.2%,288.9,144.8,144.0,0.49,0.38,1.11,2.11,282.1,141.5,140.7,0.48,0.38,1.08,2.06,85,129,1.81,2.75,1.77,2.69
,,,Doctor Es,Challenger,Ghostie Grahams,Spooky Breakfast Gang,Solar,35.7,596,44,0.536,0.568,25,19,12472,6980,5492,27,22,48,78,34.6%,287.0,160.6,126.4,0.62,0.51,1.10,1.80,283.5,158.6,124.8,0.61,0.50,1.09,1.77,115,105,2.65,2.42,2.61,2.39
,,,Robwobwob,Challenger,Flares,Fallout Shelter,Solar,35.5,565,43,0.512,0.535,23,20,11051,5900,5151,16,29,43,70,22.9%,268.3,143.2,125.0,0.39,0.70,1.04,1.70,257.0,137.2,119.8,0.37,0.67,1.00,1.63,96,93,2.33,2.26,2.23,2.16
,,,Soitsu,Challenger,Freemasons,The Order,Lunar,35.5,668,49,0.406,0.306,15,34,13759,7310,6449,28,22,48,101,27.7%,282.5,150.1,132.4,0.57,0.45,0.99,2.07,280.8,149.2,131.6,0.57,0.45,0.98,2.06,97,124,1.99,2.55,1.98,2.53
,,,Hexzy,Challenger,Lettuce,The Garden,Lunar,35.4,87,6,0.477,0.333,2,4,1590,870,720,2,5,6,12,16.7%,250.7,137.2,113.5,0.32,0.79,0.95,1.89,265.0,145.0,120.0,0.33,0.83,1.00,2.00,17,18,2.68,2.84,2.83,3.00
,,,Devincii,Challenger,"Tic Tacs
Threshers","Minty Fresh
Shark Attack",Solar,35.2,205,15,0.275,0.133,2,13,4452,2470,1982,11,4,17,32,34.4%,297.9,165.3,132.6,0.74,0.27,1.14,2.14,296.8,164.7,132.1,0.73,0.27,1.13,2.13,26,48,1.74,3.21,1.73,3.20
,,,Que.,Challenger,Waste Baskets,Waste Management,Solar,34.4,264,18,0.443,0.444,8,10,5389,3120,2269,16,10,13,37,43.2%,280.0,162.1,117.9,0.83,0.52,0.68,1.92,299.4,173.3,126.1,0.89,0.56,0.72,2.06,45,52,2.34,2.70,2.50,2.89
,,,Mercury,Challenger,Freemasons,The Order,Lunar,33.9,552,41,0.442,0.341,14,27,11060,5620,5440,17,21,42,77,22.1%,274.8,139.6,135.2,0.42,0.52,1.04,1.91,269.8,137.1,132.7,0.41,0.51,1.02,1.88,87,101,2.16,2.51,2.12,2.46
,,,S1Nnerreborn,Challenger,Pythons,The Serpents,Solar,33.5,151,11,0.616,0.636,7,4,2962,1650,1312,8,7,6,20,40.0%,269.1,149.9,119.2,0.73,0.64,0.55,1.82,269.3,150.0,119.3,0.73,0.64,0.55,1.82,31,23,2.82,2.09,2.82,2.09
,,,Cisic,Challenger,Waste Baskets,Waste Management,Solar,33.4,726,52,0.314,0.327,17,35,15287,8290,6997,26,21,74,94,27.7%,288.8,156.6,132.2,0.49,0.40,1.40,1.78,294.0,159.4,134.6,0.50,0.40,1.42,1.81,98,161,1.85,3.04,1.88,3.10
,,,Geeky Tahm,Challenger,Stingrays,The Ocean,Solar,33.1,646,45,0.657,0.622,28,17,12945,7300,5645,32,22,41,95,33.7%,274.9,155.0,119.9,0.68,0.47,0.87,2.02,287.7,162.2,125.4,0.71,0.49,0.91,2.11,139,92,2.95,1.95,3.09,2.04
,,,Lucky Ducky,Challenger,Fangtooths,The Abyss,Lunar,32.2,373,28,0.315,0.286,8,20,8031,4260,3771,18,8,31,51,35.3%,295.3,156.7,138.7,0.66,0.29,1.14,1.88,286.8,152.1,134.7,0.64,0.29,1.11,1.82,48,79,1.77,2.91,1.71,2.82
,,,Rinzler36,Challenger,Golden Retrievers,Dog Pound,Solar,32.2,344,24,0.309,0.167,4,20,7303,4270,3033,23,5,23,57,40.4%,291.2,170.3,120.9,0.92,0.20,0.92,2.27,304.3,177.9,126.4,0.96,0.21,0.96,2.38,49,81,1.95,3.23,2.04,3.38
,,,Cthulhu,Challenger,Baboons,Planet of the Apes,Solar,31.9,633,44,0.635,0.727,32,12,12415,7040,5375,30,18,42,104,28.8%,269.0,152.5,116.5,0.65,0.39,0.91,2.25,282.2,160.0,122.2,0.68,0.41,0.95,2.36,110,76,2.38,1.65,2.50,1.73
,,,Limited,Challenger,"Polar Bears
Triceratops","Polar Vortex
Dino Park",Solar,31.2,337,25,0.448,0.440,11,14,6851,3730,3121,17,6,23,58,29.3%,278.8,151.8,127.0,0.69,0.24,0.94,2.36,274.0,149.2,124.8,0.68,0.24,0.92,2.32,56,64,2.28,2.60,2.24,2.56
,,,Scanti,Challenger,Waste Baskets,Waste Management,Solar,30.7,61,4,0.337,0.250,1,3,1179,670,509,3,1,4,12,25.0%,265.1,150.7,114.5,0.67,0.22,0.90,2.70,294.8,167.5,127.3,0.75,0.25,1.00,3.00,7,11,1.57,2.47,1.75,2.75
,,,Paranormalpancak,Challenger,Prada,High Class,Lunar,30.4,594,44,0.481,0.500,22,22,12186,7250,4936,38,13,38,90,42.2%,281.4,167.4,114.0,0.88,0.30,0.88,2.08,277.0,164.8,112.2,0.86,0.30,0.86,2.05,101,106,2.33,2.45,2.30,2.41
,,,Suicide Squeeze,Challenger,Tic Tacs,Minty Fresh,Lunar,29.9,632,46,0.319,0.304,14,32,12167,6470,5697,23,25,42,82,28.0%,264.1,140.4,123.6,0.50,0.54,0.91,1.78,264.5,140.7,123.8,0.50,0.54,0.91,1.78,88,142,1.91,3.08,1.91,3.09
,,,Twotestticklz,Challenger,The Avengers,The Comic Crusaders,Solar,29.5,225,18,0.376,0.278,5,13,4523,2430,2093,8,7,20,28,28.6%,275.7,148.1,127.6,0.49,0.43,1.22,1.71,251.3,135.0,116.3,0.44,0.39,1.11,1.56,27,38,1.65,2.32,1.50,2.11
,,,Bebisher,Challenger,Tens,House of Cards,Lunar,29.5,495,37,0.324,0.297,11,26,9935,5080,4855,18,12,39,73,24.7%,275.3,140.8,134.5,0.50,0.33,1.08,2.02,268.5,137.3,131.2,0.49,0.32,1.05,1.97,67,107,1.86,2.96,1.81,2.89
,,,Dregun,Challenger,House Tyrell,Houses of Westeros,Solar,27.9,490,33,0.442,0.394,13,20,9728,5510,4218,23,13,38,66,34.8%,272.3,154.2,118.1,0.64,0.36,1.06,1.85,294.8,167.0,127.8,0.70,0.39,1.15,2.00,73,85,2.04,2.38,2.21,2.58
,,,Kitryoh,Challenger,"Barbarians
Aurora","The Sovereign
The Cosmos",Lunar,27.7,64,5,0.295,0.400,2,3,1096,550,546,2,3,2,10,20.0%,234.9,117.9,117.0,0.43,0.64,0.43,2.14,219.2,110.0,109.2,0.40,0.60,0.40,2.00,8,14,1.71,3.00,1.60,2.80
,,,Jajajajaja Bear,Challenger,Paperboys,8-Bit Brigade,Lunar,27.2,523,38,0.623,0.737,28,10,9711,5170,4541,21,16,29,82,25.6%,254.7,135.6,119.1,0.55,0.42,0.76,2.15,255.6,136.1,119.5,0.55,0.42,0.76,2.16,91,65,2.39,1.70,2.39,1.71
,,,Ali ✓,Challenger,Tic Tacs,Minty Fresh,Lunar,27.2,59,4,0.357,0.250,1,3,1249,720,529,3,1,6,7,42.9%,290.4,167.4,123.0,0.70,0.23,1.39,1.63,312.3,180.0,132.3,0.75,0.25,1.50,1.75,9,13,2.09,3.02,2.25,3.25
,,,Alienhealer,Challenger,Lettuce,The Garden,Lunar,26.9,55,4,0.434,0.250,1,3,942,550,392,3,2,1,10,30.0%,234.9,137.2,97.8,0.75,0.50,0.25,2.49,235.5,137.5,98.0,0.75,0.50,0.25,2.50,12,14,2.99,3.49,3.00,3.50
,,,Jerms,Challenger,Fangtooths,The Abyss,Lunar,26.0,763,58,0.220,0.207,12,46,16231,8870,7361,33,15,81,77,42.9%,291.8,159.5,132.3,0.59,0.27,1.46,1.38,279.8,152.9,126.9,0.57,0.26,1.40,1.33,90,198,1.62,3.56,1.55,3.41
,,,Calltopower1,Challenger,"Freemasons
Lettuce","The Order
The Garden",Lunar,25.5,255,19,0.358,0.316,6,13,5040,2350,2690,9,4,17,40,22.5%,271.1,126.4,144.7,0.48,0.22,0.91,2.15,265.3,123.7,141.6,0.47,0.21,0.89,2.11,32,47,1.72,2.53,1.68,2.47
,,,Schult21,Challenger,Baboons,Planet of the Apes,Solar,25.4,53,3,0.766,1.000,3,0,879,510,369,1,3,4,6,16.7%,227.5,132.0,95.5,0.26,0.78,1.04,1.55,293.0,170.0,123.0,0.33,1.00,1.33,2.00,11,5,2.85,1.29,3.67,1.67
,,,Jastnorn,Challenger,Owls,Birds of Prey,Solar,25.1,607,42,0.409,0.429,18,24,11082,5570,5512,19,22,35,82,23.2%,250.4,125.9,124.6,0.43,0.50,0.79,1.85,263.9,132.6,131.2,0.45,0.52,0.83,1.95,84,107,1.90,2.42,2.00,2.55
,,,Low Gravitas,Challenger,Derechos,Storm,Solar,25.0,407,31,0.395,0.387,12,19,8493,4010,4483,11,9,41,41,26.8%,286.2,135.1,151.1,0.37,0.30,1.38,1.38,274.0,129.4,144.6,0.35,0.29,1.32,1.32,56,74,1.89,2.49,1.81,2.39
,,,Munski,Challenger,Fangtooths,The Abyss,Lunar,24.4,48,4,0.135,0.000,0,4,929,470,459,2,1,3,7,28.6%,265.5,134.3,131.2,0.57,0.29,0.86,2.00,232.3,117.5,114.8,0.50,0.25,0.75,1.75,4,13,1.14,3.71,1.00,3.25
,,,Mega_Dookie,Challenger,Water,The Elements,Lunar,23.9,511,37,0.518,0.405,15,22,9919,5360,4559,18,15,45,56,32.1%,266.2,143.9,122.4,0.48,0.40,1.21,1.50,268.1,144.9,123.2,0.49,0.41,1.22,1.51,86,82,2.31,2.20,2.32,2.22
,,,Wolfocus,Challenger,Triceratops,Dino Park,Solar,23.8,158,11,0.389,0.364,4,7,2875,1510,1365,4,5,13,21,19.0%,249.6,131.1,118.5,0.35,0.43,1.13,1.82,261.4,137.3,124.1,0.36,0.45,1.18,1.91,24,32,2.08,2.78,2.18,2.91
,,,Hoyci,Challenger,Metalheads,The Jukebox,Lunar,22.2,593,48,0.320,0.417,20,28,11036,5070,5966,18,19,32,72,25.0%,255.3,117.3,138.0,0.42,0.44,0.74,1.67,229.9,105.6,124.3,0.38,0.40,0.67,1.50,84,135,1.94,3.12,1.75,2.81
,,,Ptuller99,Challenger,Fangtooths,The Abyss,Lunar,22.1,342,26,0.185,0.192,5,21,7133,3520,3613,12,8,33,27,44.4%,286.1,141.2,144.9,0.48,0.32,1.32,1.08,274.3,135.4,139.0,0.46,0.31,1.27,1.04,38,95,1.52,3.81,1.46,3.65
,,,Kylar Stern,Challenger,Voyager,Mission Control,Solar,22.0,311,22,0.454,0.409,9,13,6001,2890,3111,11,9,20,34,32.4%,264.7,127.5,137.2,0.49,0.40,0.88,1.50,272.8,131.4,141.4,0.50,0.41,0.91,1.55,47,53,2.07,2.34,2.14,2.41
,,,Bionicbuddha420,Challenger,Fangtooths,The Abyss,Lunar,20.6,115,8,0.393,0.500,4,4,2306,1160,1146,2,2,15,11,18.2%,275.0,138.4,136.7,0.24,0.24,1.79,1.31,288.3,145.0,143.3,0.25,0.25,1.88,1.38,15,20,1.79,2.39,1.88,2.50
,,,Twoslot,Challenger,Wainriders,Middle Earth,Lunar,16.5,482,39,0.227,0.282,11,28,9150,4570,4580,15,8,43,52,28.8%,260.4,130.0,130.3,0.43,0.23,1.22,1.48,234.6,117.2,117.4,0.38,0.21,1.10,1.33,52,114,1.48,3.24,1.33,2.92
,,,Globaldejavu,Challenger,Wainriders,Middle Earth,Lunar,14.9,649,49,0.286,0.327,16,33,11780,5950,5830,22,14,47,70,31.4%,249.0,125.8,123.2,0.46,0.30,0.99,1.48,240.4,121.4,119.0,0.45,0.29,0.96,1.43,77,139,1.63,2.94,1.57,2.84
,,,Honeybadgermo,Challenger,Barbarians,The Sovereign,Lunar,14.8,75,4,0.279,0.250,1,3,1246,700,546,3,2,4,10,30.0%,227.9,128.0,99.9,0.55,0.37,0.73,1.83,311.5,175.0,136.5,0.75,0.50,1.00,2.50,8,15,1.46,2.74,2.00,3.75
,,,Tylr,Challenger,"Fangtooths
Leviathans","The Abyss
πολύ κεφάλη",Lunar,14.0,584,42,0.205,0.214,9,33,10888,5750,5138,22,11,49,55,40.0%,255.7,135.0,120.7,0.52,0.26,1.15,1.29,259.2,136.9,122.3,0.52,0.26,1.17,1.31,64,150,1.50,3.52,1.52,3.57
,,,Chugg,Challenger,Threshers,Shark Attack,Solar,13.6,343,26,0.453,0.385,10,16,6117,2940,3177,11,5,23,44,25.0%,244.6,117.6,127.0,0.44,0.20,0.92,1.76,235.3,113.1,122.2,0.42,0.19,0.88,1.69,55,62,2.20,2.48,2.12,2.38
,,,Chupacabraspite,Challenger,House Tyrell,Houses of Westeros,Solar,12.1,66,5,0.241,0.000,0,5,1255,610,645,3,1,4,6,50.0%,260.8,126.8,134.0,0.62,0.21,0.83,1.25,251.0,122.0,129.0,0.60,0.20,0.80,1.20,6,13,1.25,2.70,1.20,2.60
,,,Noahcole1103,Challenger,Triceratops,Dino Park,Solar,9.8,240,17,0.235,0.235,4,13,4268,2260,2008,6,4,25,21,28.6%,243.9,129.2,114.8,0.34,0.23,1.43,1.20,251.1,132.9,118.1,0.35,0.24,1.47,1.24,28,59,1.60,3.37,1.65,3.47
,,,Canadian,Challenger,Tic Tacs,Minty Fresh,Lunar,7.8,278,21,0.224,0.238,5,16,4614,2470,2144,8,4,23,32,25.0%,227.7,121.9,105.8,0.39,0.20,1.13,1.58,219.7,117.6,102.1,0.38,0.19,1.10,1.52,32,70,1.58,3.45,1.52,3.33
,,,Duffy Doug,Challenger,Baboons,Planet of the Apes,Solar,5.0,65,4,0.412,0.250,1,3,894,440,454,2,2,1,9,22.2%,188.7,92.8,95.8,0.42,0.42,0.21,1.90,223.5,110.0,113.5,0.50,0.50,0.25,2.25,7,9,1.48,1.90,1.75,2.25
,,,Whiffles Mccantscore,Challenger,Fangtooths,The Abyss,Lunar,1.4,101,7,0.141,0.000,0,7,1533,660,873,3,2,3,11,27.3%,208.2,89.6,118.6,0.41,0.27,0.41,1.49,219.0,94.3,124.7,0.43,0.29,0.43,1.57,14,39,1.90,5.30,2.00,5.57
,,,Bsye375,Challenger,Metalheads,The Jukebox,Lunar,-1.8,55,4,0.053,0.000,0,4,773,460,313,2,1,3,6,33.3%,192.8,114.7,78.1,0.50,0.25,0.75,1.50,193.3,115.0,78.3,0.50,0.25,0.75,1.50,3,18,0.75,4.49,0.75,4.50
,,,Iwumbo Zz,Challenger,Waste Baskets,Waste Management,Solar,-4.9,121,8,0.158,0.125,1,7,1865,830,1035,3,0,8,13,23.1%,211.4,94.1,117.3,0.34,0.00,0.91,1.47,233.1,103.8,129.4,0.38,0.00,1.00,1.63,12,34,1.36,3.85,1.50,4.25
,,,Kylbrew,Challenger,Voyager,Mission Control,Solar,-20.1,24,2,0.119,0.000,0,2,314,120,194,1,0,0,2,50.0%,179.5,68.6,110.9,0.57,0.00,0.00,1.14,157.0,60.0,97.0,0.50,0.00,0.00,1.00,2,7,1.14,4.00,1.00,3.50
,,,Mintie,Challenger,Triceratops,Dino Park,Solar,-35.8,144,10,0.313,0.200,2,8,1096,450,646,2,2,1,10,20.0%,104.4,42.9,61.5,0.19,0.19,0.10,0.95,109.6,45.0,64.6,0.20,0.20,0.10,1.00,16,27,1.52,2.57,1.60,2.70
,,,N8Bnsn,Amateur,Huns,The Sovereign,Lunar,90.0,452,39,0.756,0.769,30,9,14835,9180,5655,49,29,34,113,43.4%,372.1,230.3,141.8,1.23,0.73,0.85,2.83,380.4,235.4,145.0,1.26,0.74,0.87,2.90,116,55,2.91,1.38,2.97,1.41
,,,Xnolan,Amateur,Cheese Fries,Fifty-Fifty Pizzeria,Lunar,88.4,608,54,0.599,0.630,34,20,20733,11700,9033,67,28,41,155,43.2%,386.6,218.2,168.4,1.25,0.52,0.76,2.89,383.9,216.7,167.3,1.24,0.52,0.76,2.87,140,108,2.61,2.01,2.59,2.00
,,,Jack,Amateur,Cucumbers,The Garden,Lunar,79.5,361,35,0.490,0.543,19,16,12309,6570,5739,44,10,17,82,53.7%,386.6,206.3,180.2,1.38,0.31,0.53,2.58,351.7,187.7,164.0,1.26,0.29,0.49,2.34,77,79,2.42,2.48,2.20,2.26
,,,Sgtboom09,Amateur,Zerglings,The Swarm,Solar,73.7,540,49,0.583,0.531,26,23,16386,9320,7066,49,31,38,97,50.5%,344.0,195.7,148.4,1.03,0.65,0.80,2.04,334.4,190.2,144.2,1.00,0.63,0.78,1.98,117,94,2.46,1.97,2.39,1.92
,,,Fourcyclones,Amateur,Narwhals,Polar Vortex,Lunar,71.3,581,47,0.633,0.660,31,16,17118,9810,7308,46,23,55,131,35.1%,334.0,191.4,142.6,0.90,0.45,1.07,2.56,364.2,208.7,155.5,0.98,0.49,1.17,2.79,121,84,2.36,1.64,2.57,1.79
,,,Monsterbuck46,Amateur,Huns,The Sovereign,Lunar,69.7,452,38,0.743,0.737,28,10,12696,6770,5926,32,29,26,82,39.0%,318.5,169.8,148.6,0.80,0.73,0.65,2.06,334.1,178.2,155.9,0.84,0.76,0.68,2.16,113,56,2.83,1.40,2.97,1.47
,,,Earth,Amateur,Huns,The Sovereign,Lunar,68.8,466,40,0.745,0.775,31,9,13488,8090,5398,45,18,33,104,43.3%,328.2,196.8,131.3,1.09,0.44,0.80,2.53,337.2,202.3,135.0,1.13,0.45,0.83,2.60,121,60,2.94,1.46,3.03,1.50
,,,Kevbot-13,Amateur,Otters,The Ocean,Solar,63.4,484,41,0.540,0.537,22,19,12237,7210,5027,31,30,33,96,32.3%,286.6,168.9,117.8,0.73,0.70,0.77,2.25,298.5,175.9,122.6,0.76,0.73,0.80,2.34,100,90,2.34,2.11,2.44,2.20
,,,Bobbzilla,Amateur,Zerglings,The Swarm,Solar,62.8,505,47,0.590,0.532,25,22,13652,7770,5882,39,20,36,107,36.4%,306.5,174.4,132.1,0.88,0.45,0.81,2.40,290.5,165.3,125.1,0.83,0.43,0.77,2.28,108,85,2.42,1.91,2.30,1.81
