Filter(s),,,Name,Tier,Team(s),Franchise(s),Conference,SBV,TS,GP,PWE,WP,W,L,P,SP,NP,G,A,Sv,S,S%,P/A,SP/A,NP/A,G/A,A/A,Sv/A,S/A,P/G,SP/G,NP/G,G/G,A/G,Sv/G,S/G,tm_G,opp_G,tm_G/A,opp_G/A,tm_G/G,opp_G/G
,,,Twisted,Master,"Glacier Mint
Lemurs","Minty Fresh
The Jungle",Solar,20.5,446,28,0.392,0.286,8,20,8245,4470,3775,11,16,39,62,17.7%,287.6,155.9,131.7,0.38,0.56,1.36,2.16,294.5,159.6,134.8,0.39,0.57,1.39,2.21,54,72,1.88,2.51,1.93,2.57
,,,Memlo,Master,Devoured,Destined,Solar,19.0,397,27,0.374,0.481,13,14,7263,4020,3243,12,15,31,52,23.1%,284.6,157.5,127.1,0.47,0.59,1.21,2.04,269.0,148.9,120.1,0.44,0.56,1.15,1.93,44,62,1.72,2.43,1.63,2.30
,,,Sirdetta,Master,Blackout,Electric Mayhem,Lunar,17.3,199,12,0.244,0.083,1,11,3819,1750,2069,5,4,16,25,20.0%,298.5,136.8,161.7,0.39,0.31,1.25,1.95,318.3,145.8,172.4,0.42,0.33,1.33,2.08,17,36,1.33,2.81,1.42,3.00
,,,Kareemostyle,Master,Mambas,The Serpents,Solar,15.7,89,6,0.212,0.167,1,5,1771,910,861,2,4,9,6,33.3%,309.5,159.1,150.5,0.35,0.70,1.57,1.05,295.2,151.7,143.5,0.33,0.67,1.50,1.00,11,24,1.92,4.19,1.83,4.00
,,,Kev1N,Master,Packed Eclairs,The Bakery,Lunar,11.0,83,4,0.407,0.500,2,2,1623,970,653,2,3,11,7,28.6%,304.2,181.8,122.4,0.37,0.56,2.06,1.31,405.8,242.5,163.3,0.50,0.75,2.75,1.75,11,14,2.06,2.62,2.75,3.50
,,,Marcus.,Master,Helicoprions,Shark Attack,Lunar,10.7,102,6,0.289,0.167,1,5,1707,920,787,2,2,9,17,11.8%,260.3,140.3,120.0,0.31,0.31,1.37,2.59,284.5,153.3,131.2,0.33,0.33,1.50,2.83,8,15,1.22,2.29,1.33,2.50
,,,Krueger_02,Master,Chimaeras,The Abyss,Lunar,6.2,306,19,0.257,0.211,4,15,5622,2910,2712,12,5,23,31,38.7%,285.8,147.9,137.9,0.61,0.25,1.17,1.58,295.9,153.2,142.7,0.63,0.26,1.21,1.63,29,58,1.47,2.95,1.53,3.05
,,,Galico,Master,"Blackout
Spectres
Rogues","Electric Mayhem
The Monster Mash
Dungeons And Double Taps",Lunar,1.2,366,21,0.289,0.238,5,16,7152,3920,3232,7,6,53,27,25.9%,304.0,166.6,137.4,0.30,0.26,2.25,1.15,340.6,186.7,153.9,0.33,0.29,2.52,1.29,32,59,1.36,2.51,1.52,2.81
,,,2Jsix,Master,Soul,The Elements,Solar,-10.7,61,4,0.407,0.250,1,3,976,410,566,2,0,3,6,33.3%,248.9,104.6,144.3,0.51,0.00,0.77,1.53,244.0,102.5,141.5,0.50,0.00,0.75,1.50,7,9,1.79,2.30,1.75,2.25
,,,Fartnor,Master,Chimaeras,The Abyss,Lunar,-27.7,17,1,0.348,0.000,0,1,209,70,139,0,0,1,2,0.0%,191.2,64.1,127.2,0.00,0.00,0.92,1.83,209.0,70.0,139.0,0.00,0.00,1.00,2.00,2,3,1.83,2.75,2.00,3.00
,,,Keiko,Elite,Knights,The Sovereign,Lunar,112.9,33,2,0.711,1.000,2,0,953,670,283,3,3,3,7,42.9%,449.8,316.3,133.6,1.42,1.42,1.42,3.30,476.5,335.0,141.5,1.50,1.50,1.50,3.50,7,4,3.30,1.89,3.50,2.00
,,,Mayhem,Elite,Fire,The Elements,Solar,92.6,23,2,0.640,0.500,1,1,625,410,215,1,1,4,6,16.7%,423.3,277.7,145.6,0.68,0.68,2.71,4.06,312.5,205.0,107.5,0.50,0.50,2.00,3.00,3,2,2.03,1.35,1.50,1.00
,,,Cubby :'),Elite,Cyclones,Storm,Solar,88.9,777,52,0.636,0.635,33,19,21219,12130,9089,60,40,50,163,36.8%,425.4,243.2,182.2,1.20,0.80,1.00,3.27,408.1,233.3,174.8,1.15,0.77,0.96,3.13,149,105,2.99,2.10,2.87,2.02
,,,Clifestyle,Elite,Rottweilers,Puppy Paradise,Lunar,85.6,60,4,0.353,0.250,1,3,1522,860,662,2,5,6,11,18.2%,395.1,223.3,171.9,0.52,1.30,1.56,2.86,380.5,215.0,165.5,0.50,1.25,1.50,2.75,9,13,2.34,3.37,2.25,3.25
,,,Swax,Elite,Demons,The Monster Mash,Lunar,81.6,857,56,0.632,0.607,34,22,23401,14130,9271,64,40,82,163,39.3%,425.3,256.8,168.5,1.16,0.73,1.49,2.96,417.9,252.3,165.6,1.14,0.71,1.46,2.91,154,109,2.80,1.98,2.75,1.95
,,,Aub,Elite,Menthol,Minty Fresh,Solar,79.8,338,22,0.448,0.318,7,15,9653,5530,4123,23,13,40,58,39.7%,444.9,254.9,190.0,1.06,0.60,1.84,2.67,438.8,251.4,187.4,1.05,0.59,1.82,2.64,49,56,2.26,2.58,2.23,2.55
,,,Aurora,Elite,Nuclear,Energy,Solar,79.6,159,10,0.740,0.900,9,1,3830,2370,1460,10,9,11,37,27.0%,375.2,232.2,143.0,0.98,0.88,1.08,3.62,383.0,237.0,146.0,1.00,0.90,1.10,3.70,33,17,3.23,1.67,3.30,1.70
,,,Sykoshaggy,Elite,Finbacks,Whale Defense,Solar,76.5,795,48,0.655,0.708,34,14,19687,12500,7187,57,41,61,170,33.5%,385.7,244.9,140.8,1.12,0.80,1.20,3.33,410.1,260.4,149.7,1.19,0.85,1.27,3.54,162,109,3.17,2.14,3.38,2.27
,,,Ohmeon,Elite,Kodiaks,The Bear Den,Lunar,76.4,754,52,0.599,0.596,31,21,19832,12060,7772,62,30,57,151,41.1%,409.7,249.1,160.6,1.28,0.62,1.18,3.12,381.4,231.9,149.5,1.19,0.58,1.10,2.90,139,108,2.87,2.23,2.67,2.08
,,,Robtull1,Elite,Santa Muerte,The Gods,Lunar,75.8,854,56,0.556,0.571,32,24,22392,11980,10412,45,31,83,178,25.3%,408.4,218.5,189.9,0.82,0.57,1.51,3.25,399.9,213.9,185.9,0.80,0.55,1.48,3.18,123,106,2.24,1.93,2.20,1.89
,,,Miikey.Rl,Elite,Amaterasu,Pantheon,Lunar,73.7,861,55,0.601,0.564,31,24,22053,11970,10083,47,44,70,157,29.9%,399.0,216.6,182.4,0.85,0.80,1.27,2.84,401.0,217.6,183.3,0.85,0.80,1.27,2.85,148,114,2.68,2.06,2.69,2.07
,,,Buck,Elite,Finbacks,Whale Defense,Solar,72.9,1022,64,0.603,0.656,42,22,24905,15080,9825,69,46,73,223,30.9%,379.6,229.8,149.7,1.05,0.70,1.11,3.40,389.1,235.6,153.5,1.08,0.72,1.14,3.48,192,148,2.93,2.26,3.00,2.31
,,,Glitch;,Elite,Knights,The Sovereign,Lunar,72.7,699,51,0.480,0.471,24,27,18292,10340,7952,49,26,56,134,36.6%,407.6,230.4,177.2,1.09,0.58,1.25,2.99,358.7,202.7,155.9,0.96,0.51,1.10,2.63,115,121,2.56,2.70,2.25,2.37
,,,Yoza,Elite,Ravioli Rangers,Italian Battalion,Lunar,71.4,591,35,0.482,0.571,20,15,14602,9040,5562,35,26,60,124,28.2%,384.9,238.3,146.6,0.92,0.69,1.58,3.27,417.2,258.3,158.9,1.00,0.74,1.71,3.54,82,86,2.16,2.27,2.34,2.46
,,,Bigrick6,Elite,Sugar Soldiers,Snack Syndicate,Lunar,71.3,904,59,0.526,0.492,29,30,23200,12740,10460,49,39,84,169,29.0%,399.8,219.5,180.2,0.84,0.67,1.45,2.91,393.2,215.9,177.3,0.83,0.66,1.42,2.86,138,129,2.38,2.22,2.34,2.19
,,,Ginfoe,Elite,Kodiaks,The Bear Den,Lunar,70.3,698,48,0.592,0.542,26,22,18089,9790,8299,36,30,69,124,29.0%,403.7,218.5,185.2,0.80,0.67,1.54,2.77,376.9,204.0,172.9,0.75,0.63,1.44,2.58,118,93,2.63,2.08,2.46,1.94
,,,Buckle,Elite,Annes Revenge,Seas Despair,Lunar,70.1,1042,63,0.593,0.619,39,24,26132,15440,10692,62,50,96,194,32.0%,390.6,230.8,159.8,0.93,0.75,1.44,2.90,414.8,245.1,169.7,0.98,0.79,1.52,3.08,171,134,2.56,2.00,2.71,2.13
,,,.Slop.,Elite,"Thunder
Vibranium","Electric Mayhem
Metal",Lunar,70.1,1009,64,0.544,0.609,39,25,26577,15180,11397,43,54,133,153,28.1%,410.3,234.3,175.9,0.66,0.83,2.05,2.36,415.3,237.2,178.1,0.67,0.84,2.08,2.39,146,130,2.25,2.01,2.28,2.03
,,,Sulace,Elite,Onions,The Garden,Solar,69.9,204,13,0.589,0.615,8,5,4870,2960,1910,11,11,18,41,26.8%,371.9,226.0,145.8,0.84,0.84,1.37,3.13,374.6,227.7,146.9,0.85,0.85,1.38,3.15,34,27,2.60,2.06,2.62,2.08
,,,Fluf.,Elite,Amaterasu,Pantheon,Lunar,69.6,742,44,0.632,0.614,27,17,17896,10960,6936,58,22,46,176,33.0%,375.7,230.1,145.6,1.22,0.46,0.97,3.69,406.7,249.1,157.6,1.32,0.50,1.05,4.00,134,95,2.81,1.99,3.05,2.16
,,,Taka.,Elite,Vipers,The Serpents,Solar,69.5,865,57,0.529,0.439,25,32,21631,12370,9261,50,35,78,172,29.1%,389.5,222.8,166.8,0.90,0.63,1.40,3.10,379.5,217.0,162.5,0.88,0.61,1.37,3.02,124,115,2.23,2.07,2.18,2.02
,,,Plootou.,Elite,Cyclones,Storm,Solar,69.2,44,3,0.317,0.000,0,3,1073,620,453,2,3,4,7,28.6%,379.9,219.5,160.4,0.71,1.06,1.42,2.48,357.7,206.7,151.0,0.67,1.00,1.33,2.33,7,11,2.48,3.89,2.33,3.67
,,,V,Elite,Brie Bandits,Cheese Guild,Solar,68.7,932,60,0.610,0.633,38,22,23474,13400,10074,54,37,87,180,30.0%,392.3,224.0,168.4,0.90,0.62,1.45,3.01,391.2,223.3,167.9,0.90,0.62,1.45,3.00,155,116,2.59,1.94,2.58,1.93
,,,Zdawg2020Dec,Elite,Gelato,Fifty-Fifty Pizzeria,Solar,68.0,877,54,0.536,0.537,29,25,21758,13070,8688,62,35,68,172,36.0%,386.5,232.1,154.3,1.10,0.62,1.21,3.05,402.9,242.0,160.9,1.15,0.65,1.26,3.19,149,136,2.65,2.42,2.76,2.52
,,,Noobz,Elite,Sloths,The Jungle,Solar,67.8,945,57,0.575,0.596,34,23,22906,13910,8996,58,44,81,186,31.2%,377.6,229.3,148.3,0.96,0.73,1.34,3.07,401.9,244.0,157.8,1.02,0.77,1.42,3.26,161,133,2.65,2.19,2.82,2.33
,,,Kourses,Elite,Brie Bandits,Cheese Guild,Solar,67.7,614,40,0.623,0.650,26,14,15781,8090,7691,29,24,58,109,26.6%,400.4,205.2,195.1,0.74,0.61,1.47,2.77,394.5,202.3,192.3,0.73,0.60,1.45,2.73,95,68,2.41,1.73,2.38,1.70
,,,Envy,Elite,Rottweilers,Puppy Paradise,Lunar,67.0,202,13,0.488,0.462,6,7,5086,3190,1896,17,7,15,39,43.6%,392.2,246.0,146.2,1.31,0.54,1.16,3.01,391.2,245.4,145.8,1.31,0.54,1.15,3.00,34,35,2.62,2.70,2.62,2.69
,,,Kenny,Elite,Demons,The Monster Mash,Lunar,66.5,986,64,0.597,0.563,36,28,24348,13670,10678,48,47,95,177,27.1%,384.6,216.0,168.7,0.76,0.74,1.50,2.80,380.4,213.6,166.8,0.75,0.73,1.48,2.77,171,133,2.70,2.10,2.67,2.08
,,,Jwanderz,Elite,Gamma,The Wavelengths,Solar,66.4,550,36,0.515,0.639,23,13,12904,7400,5504,33,22,36,120,27.5%,365.5,209.6,155.9,0.93,0.62,1.02,3.40,358.4,205.6,152.9,0.92,0.61,1.00,3.33,81,78,2.29,2.21,2.25,2.17
,,,Theonlynx,Elite,Nuclear,Energy,Solar,65.8,893,56,0.485,0.518,29,27,22981,12120,10861,36,38,103,147,24.5%,400.9,211.4,189.5,0.63,0.66,1.80,2.56,410.4,216.4,193.9,0.64,0.68,1.84,2.63,124,129,2.16,2.25,2.21,2.30
,,,Dom,Elite,Hornets,The Swarm,Solar,63.8,963,63,0.544,0.508,32,31,25518,14850,10668,58,30,120,155,37.4%,412.8,240.2,172.6,0.94,0.49,1.94,2.51,405.0,235.7,169.3,0.92,0.48,1.90,2.46,150,134,2.43,2.17,2.38,2.13
,,,Taq_7,Elite,Anglers,The Abyss,Lunar,63.2,50,4,0.345,0.250,1,3,1223,740,483,4,2,3,9,44.4%,381.0,230.5,150.5,1.25,0.62,0.93,2.80,305.8,185.0,120.8,1.00,0.50,0.75,2.25,9,13,2.80,4.05,2.25,3.25
,,,Timbo,Elite,Sloths,The Jungle,Solar,62.8,1045,62,0.573,0.581,36,26,25091,14640,10451,61,50,84,184,33.2%,374.0,218.2,155.8,0.91,0.75,1.25,2.74,404.7,236.1,168.6,0.98,0.81,1.35,2.97,176,146,2.62,2.18,2.84,2.35
,,,Stonewall,Elite,Amaterasu,Pantheon,Lunar,62.4,963,60,0.574,0.567,34,26,23212,12990,10222,50,42,83,174,28.7%,375.5,210.1,165.3,0.81,0.68,1.34,2.81,386.9,216.5,170.4,0.83,0.70,1.38,2.90,161,133,2.60,2.15,2.68,2.22
,,,Fitness,Elite,Dab Brulee,The Bakery,Lunar,62.4,863,58,0.491,0.517,30,28,20599,11820,8779,38,48,84,142,26.8%,371.8,213.3,158.5,0.69,0.87,1.52,2.56,355.2,203.8,151.4,0.66,0.83,1.45,2.45,131,134,2.36,2.42,2.26,2.31
,,,Deezmuffinz,Elite,Gamma,The Wavelengths,Solar,62.1,759,51,0.536,0.588,30,21,18178,10590,7588,39,41,68,124,31.5%,373.1,217.3,155.7,0.80,0.84,1.40,2.54,356.4,207.6,148.8,0.76,0.80,1.33,2.43,128,117,2.63,2.40,2.51,2.29
,,,Slurp,Elite,Quasars,The Cosmos,Lunar,60.0,986,64,0.555,0.578,37,27,24397,13510,10887,59,31,86,176,33.5%,385.4,213.4,172.0,0.93,0.49,1.36,2.78,381.2,211.1,170.1,0.92,0.48,1.34,2.75,150,130,2.37,2.05,2.34,2.03
,,,Lock,Elite,Knights,The Sovereign,Lunar,59.1,894,60,0.528,0.533,32,28,22199,12390,9809,56,28,77,154,36.4%,386.8,215.9,170.9,0.98,0.49,1.34,2.68,370.0,206.5,163.5,0.93,0.47,1.28,2.57,146,136,2.54,2.37,2.43,2.27
,,,Rev,Elite,Great Whites,Shark Attack,Lunar,58.2,947,57,0.522,0.509,29,28,22141,13230,8911,56,39,79,173,32.4%,364.2,217.6,146.6,0.92,0.64,1.30,2.85,388.4,232.1,156.3,0.98,0.68,1.39,3.04,148,140,2.43,2.30,2.60,2.46
,,,Kouki,Elite,Brie Bandits,Cheese Guild,Solar,58.1,918,60,0.617,0.650,39,21,21901,12940,8961,52,40,84,154,33.8%,371.6,219.6,152.1,0.88,0.68,1.43,2.61,365.0,215.7,149.4,0.87,0.67,1.40,2.57,154,113,2.61,1.92,2.57,1.88
,,,Pana,Elite,Quasars,The Cosmos,Lunar,57.7,567,37,0.607,0.649,24,13,13521,8270,5251,34,21,56,102,33.3%,371.5,227.2,144.3,0.93,0.58,1.54,2.80,365.4,223.5,141.9,0.92,0.57,1.51,2.76,88,66,2.42,1.81,2.38,1.78
,,,Leavanny,Elite,"Vibranium
Thunder","Metal
Electric Mayhem",Lunar,57.3,723,41,0.437,0.415,17,24,18904,11650,7254,51,23,88,100,51.0%,407.3,251.0,156.3,1.10,0.50,1.90,2.15,461.1,284.1,176.9,1.24,0.56,2.15,2.44,111,130,2.39,2.80,2.71,3.17
,,,Drupenson,Elite,Finbacks,Whale Defense,Solar,57.2,96,6,0.696,0.667,4,2,2198,1430,768,7,4,7,18,38.9%,356.6,232.0,124.6,1.14,0.65,1.14,2.92,366.3,238.3,128.0,1.17,0.67,1.17,3.00,23,14,3.73,2.27,3.83,2.33
,,,Alexk,Elite,Santa Muerte,The Gods,Lunar,56.5,749,49,0.595,0.592,29,20,16844,9880,6964,38,35,59,138,27.5%,350.3,205.5,144.8,0.79,0.73,1.23,2.87,343.8,201.6,142.1,0.78,0.71,1.20,2.82,117,91,2.43,1.89,2.39,1.86
,,,Sillybunny,Elite,Cyclones,Storm,Solar,56.2,782,52,0.574,0.558,29,23,17075,9680,7395,43,31,44,163,26.4%,340.1,192.8,147.3,0.86,0.62,0.88,3.25,328.4,186.2,142.2,0.83,0.60,0.85,3.13,134,111,2.67,2.21,2.58,2.13
,,,Bosco,Elite,Sugar Soldiers,Snack Syndicate,Lunar,55.9,854,56,0.524,0.482,27,29,20614,11270,9344,47,30,73,142,33.1%,376.0,205.6,170.4,0.86,0.55,1.33,2.59,368.1,201.3,166.9,0.84,0.54,1.30,2.54,133,125,2.43,2.28,2.38,2.23
,,,Denz,Elite,Wendigos,The Forest,Lunar,55.6,917,61,0.461,0.492,30,31,21293,12590,8703,62,32,62,169,36.7%,361.7,213.9,147.8,1.05,0.54,1.05,2.87,349.1,206.4,142.7,1.02,0.52,1.02,2.77,132,146,2.24,2.48,2.16,2.39
,,,Earth,Elite,Thunder,Electric Mayhem,Lunar,55.0,1036,64,0.585,0.641,41,23,24708,14460,10248,54,40,107,171,31.6%,371.5,217.4,154.1,0.81,0.60,1.61,2.57,386.1,225.9,160.1,0.84,0.63,1.67,2.67,164,131,2.47,1.97,2.56,2.05
,,,Nehtaro,Elite,"Annes Revenge
Ravioli Rangers","Seas Despair
Italian Battalion",Lunar,54.9,1004,64,0.473,0.453,29,35,23195,12220,10975,39,43,89,172,22.7%,359.9,189.6,170.3,0.61,0.67,1.38,2.67,362.4,190.9,171.5,0.61,0.67,1.39,2.69,136,146,2.11,2.27,2.13,2.28
,,,Dosia,Elite,Onions,The Garden,Solar,54.9,938,60,0.538,0.550,33,27,21783,12520,9263,57,27,73,182,31.3%,361.7,207.9,153.8,0.95,0.45,1.21,3.02,363.1,208.7,154.4,0.95,0.45,1.22,3.03,150,136,2.49,2.26,2.50,2.27
,,,Wusten,Elite,"Brie Bandits
Quasars","Cheese Guild
The Cosmos",Solar,54.7,448,29,0.640,0.724,21,8,10215,5800,4415,28,23,23,70,40.0%,355.2,201.7,153.5,0.97,0.80,0.80,2.43,352.2,200.0,152.2,0.97,0.79,0.79,2.41,86,60,2.99,2.09,2.97,2.07
,,,Duffydoug,Elite,Vibranium,Metal,Solar,54.5,582,35,0.397,0.314,11,24,13859,8180,5679,39,25,43,88,44.3%,370.9,218.9,152.0,1.04,0.67,1.15,2.36,396.0,233.7,162.3,1.11,0.71,1.23,2.51,89,115,2.38,3.08,2.54,3.29
,,,Gob!,Elite,Cyclones,Storm,Solar,54.3,794,52,0.578,0.558,29,23,17766,10340,7426,42,30,62,154,27.3%,348.5,202.9,145.7,0.82,0.59,1.22,3.02,341.7,198.8,142.8,0.81,0.58,1.19,2.96,138,113,2.71,2.22,2.65,2.17
,,,Tyty,Elite,Onions,The Garden,Solar,54.0,1000,63,0.559,0.587,37,26,23304,13290,10014,56,39,81,169,33.1%,363.0,207.0,156.0,0.87,0.61,1.26,2.63,369.9,211.0,159.0,0.89,0.62,1.29,2.68,165,142,2.57,2.21,2.62,2.25
,,,Heavyumlaut,Elite,Gamma,The Wavelengths,Solar,53.9,760,52,0.563,0.596,31,21,17495,10010,7485,42,33,58,126,33.3%,358.6,205.2,153.4,0.86,0.68,1.19,2.58,336.4,192.5,143.9,0.81,0.63,1.12,2.42,138,118,2.83,2.42,2.65,2.27
,,,Ay G.,Elite,Wendigos,The Forest,Lunar,53.7,701,48,0.504,0.500,24,24,16044,8720,7324,28,34,62,112,25.0%,356.5,193.8,162.7,0.62,0.76,1.38,2.49,334.3,181.7,152.6,0.58,0.71,1.29,2.33,106,105,2.36,2.33,2.21,2.19
,,,Dlnaod.,Elite,"Vibranium
Warlocks
Anglers","Metal
Dungeons And Double Taps
The Abyss",Solar,53.3,690,45,0.527,0.511,23,22,15817,8850,6967,32,30,60,115,27.8%,357.1,199.8,157.3,0.72,0.68,1.35,2.60,351.5,196.7,154.8,0.71,0.67,1.33,2.56,105,98,2.37,2.21,2.33,2.18
,,,Lad,Elite,Sloths,The Jungle,Solar,53.2,987,58,0.599,0.603,35,23,22434,13200,9234,50,45,86,165,30.3%,354.1,208.3,145.7,0.79,0.71,1.36,2.60,386.8,227.6,159.2,0.86,0.78,1.48,2.84,167,129,2.64,2.04,2.88,2.22
,,,Josan (Needs To Respond),Elite,Gelato,Fifty-Fifty Pizzeria,Solar,53.1,1020,63,0.522,0.508,32,31,22863,12680,10183,42,51,85,168,25.0%,349.1,193.6,155.5,0.64,0.78,1.30,2.57,362.9,201.3,161.6,0.67,0.81,1.35,2.67,167,158,2.55,2.41,2.65,2.51
,,,Viglio,Elite,Thunder,Electric Mayhem,Lunar,53.0,736,44,0.589,0.636,28,16,16154,9850,6304,43,28,54,145,29.7%,341.9,208.5,133.4,0.91,0.59,1.14,3.07,367.1,223.9,143.3,0.98,0.64,1.23,3.30,121,96,2.56,2.03,2.75,2.18
,,,Stellarblitz,Elite,Widows,Eight Legged Freaks,Lunar,52.9,900,55,0.531,0.618,34,21,20463,11710,8753,46,32,77,166,27.7%,354.2,202.7,151.5,0.80,0.55,1.33,2.87,372.1,212.9,159.1,0.84,0.58,1.40,3.02,144,133,2.49,2.30,2.62,2.42
,,,Jacob.,Elite,Kodiaks,The Bear Den,Lunar,51.6,715,50,0.610,0.600,30,20,16291,8860,7431,31,31,61,116,26.7%,354.9,193.0,161.9,0.68,0.68,1.33,2.53,325.8,177.2,148.6,0.62,0.62,1.22,2.32,124,93,2.70,2.03,2.48,1.86
,,,Trspriggs,Elite,Vipers,The Serpents,Solar,51.4,906,59,0.506,0.458,27,32,20599,11250,9349,45,32,71,160,28.1%,354.2,193.4,160.7,0.77,0.55,1.22,2.75,349.1,190.7,158.5,0.76,0.54,1.20,2.71,127,125,2.18,2.15,2.15,2.12
,,,Saltybonnyr,Elite,Hornets,The Swarm,Solar,51.1,433,28,0.562,0.536,15,13,10315,5960,4355,24,13,44,71,33.8%,371.1,214.4,156.7,0.86,0.47,1.58,2.55,368.4,212.9,155.5,0.86,0.46,1.57,2.54,66,56,2.37,2.01,2.36,2.00
,,,Vengeance,Elite,Annes Revenge,Seas Despair,Lunar,50.7,979,59,0.589,0.610,36,23,22551,12860,9691,48,37,92,161,29.8%,358.8,204.6,154.2,0.76,0.59,1.46,2.56,382.2,218.0,164.3,0.81,0.63,1.56,2.73,158,125,2.51,1.99,2.68,2.12
,,,Akabryan,Elite,Great Whites,Shark Attack,Lunar,50.7,929,56,0.528,0.518,29,27,21321,12630,8691,48,36,90,153,31.4%,357.5,211.8,145.7,0.80,0.60,1.51,2.57,380.7,225.5,155.2,0.86,0.64,1.61,2.73,146,136,2.45,2.28,2.61,2.43
,,,The Insane Dan,Elite,"Rottweilers
Menthol","Puppy Paradise
Minty Fresh",Solar,50.5,684,45,0.430,0.333,15,30,15874,9090,6784,30,29,72,104,28.8%,361.5,207.0,154.5,0.68,0.66,1.64,2.37,352.8,202.0,150.8,0.67,0.64,1.60,2.31,89,107,2.03,2.44,1.98,2.38
,,,Murloc,Elite,Widows,Eight Legged Freaks,Lunar,50.4,974,60,0.518,0.600,36,24,21670,13190,8480,55,40,80,169,32.5%,346.6,210.9,135.6,0.88,0.64,1.28,2.70,361.2,219.8,141.3,0.92,0.67,1.33,2.82,155,148,2.48,2.37,2.58,2.47
,,,Rob,Elite,Quasars,The Cosmos,Lunar,50.3,651,41,0.574,0.610,25,16,15001,8300,6701,25,28,68,100,25.0%,358.9,198.6,160.3,0.60,0.67,1.63,2.39,365.9,202.4,163.4,0.61,0.68,1.66,2.44,102,84,2.44,2.01,2.49,2.05
,,,Nova_,Elite,Summoned,Destined,Solar,50.1,436,30,0.450,0.567,17,13,10279,5580,4699,20,15,43,68,29.4%,367.2,199.4,167.9,0.71,0.54,1.54,2.43,342.6,186.0,156.6,0.67,0.50,1.43,2.27,57,65,2.04,2.32,1.90,2.17
,,,Flexy,Elite,Finbacks,Whale Defense,Solar,50.1,957,60,0.573,0.633,38,22,20919,11890,9029,52,50,54,149,34.9%,340.5,193.5,147.0,0.85,0.81,0.88,2.43,348.7,198.2,150.5,0.87,0.83,0.90,2.48,172,143,2.80,2.33,2.87,2.38
,,,Knyght,Elite,Knights,The Sovereign,Lunar,50.0,676,43,0.526,0.512,22,21,14598,8170,6428,25,35,56,112,22.3%,336.4,188.3,148.1,0.58,0.81,1.29,2.58,339.5,190.0,149.5,0.58,0.81,1.30,2.60,110,103,2.53,2.37,2.56,2.40
,,,Tehblister,Elite,Gelato,Fifty-Fifty Pizzeria,Solar,48.8,1039,64,0.512,0.500,32,32,23204,13690,9514,59,38,82,179,33.0%,347.9,205.2,142.6,0.88,0.57,1.23,2.68,362.6,213.9,148.7,0.92,0.59,1.28,2.80,169,164,2.53,2.46,2.64,2.56
,,,Necro,Elite,Aquarius,The Nexus,Solar,48.6,675,42,0.340,0.262,11,31,15923,9070,6853,32,23,74,102,31.4%,367.4,209.3,158.1,0.74,0.53,1.71,2.35,379.1,216.0,163.2,0.76,0.55,1.76,2.43,81,124,1.87,2.86,1.93,2.95
,,,Anonymouse,Elite,Dab Brulee,The Bakery,Lunar,48.2,522,36,0.440,0.444,16,20,12302,6850,5452,26,14,54,85,30.6%,367.1,204.4,162.7,0.78,0.42,1.61,2.54,341.7,190.3,151.4,0.72,0.39,1.50,2.36,71,83,2.12,2.48,1.97,2.31
,,,Djcasualties,Elite,Sugar Soldiers,Snack Syndicate,Lunar,48.0,944,61,0.508,0.475,29,32,21123,11990,9133,42,35,89,159,26.4%,348.5,197.8,150.7,0.69,0.58,1.47,2.62,346.3,196.6,149.7,0.69,0.57,1.46,2.61,142,139,2.34,2.29,2.33,2.28
,,,Capn' Clutch,Elite,"Ravioli Rangers
Annes Revenge
Knights","Italian Battalion
Seas Despair
The Sovereign",Lunar,47.7,956,57,0.577,0.632,36,21,20738,12600,8138,61,31,63,180,33.9%,337.9,205.3,132.6,0.99,0.51,1.03,2.93,363.8,221.1,142.8,1.07,0.54,1.11,3.16,153,125,2.49,2.04,2.68,2.19
,,,Space Captain,Elite,"Warlocks
Quasars","Dungeons And Double Taps
The Cosmos",Solar,47.4,595,39,0.510,0.564,22,17,13744,7520,6224,26,18,61,97,26.8%,359.8,196.9,162.9,0.68,0.47,1.60,2.54,352.4,192.8,159.6,0.67,0.46,1.56,2.49,78,76,2.04,1.99,2.00,1.95
,,,Treko50,Elite,Great Whites,Shark Attack,Lunar,47.3,1077,64,0.512,0.500,32,32,24828,14050,10778,50,36,111,170,29.4%,359.1,203.2,155.9,0.72,0.52,1.61,2.46,387.9,219.5,168.4,0.78,0.56,1.73,2.66,162,157,2.34,2.27,2.53,2.45
,,,Reprise,Elite,"Warlocks
Vibranium
Nuclear","Dungeons And Double Taps
Metal
Energy",Solar,47.1,677,40,0.416,0.400,16,24,14775,8580,6195,34,23,56,123,27.6%,340.0,197.4,142.5,0.78,0.53,1.29,2.83,369.4,214.5,154.9,0.85,0.58,1.40,3.08,84,105,1.93,2.42,2.10,2.63
,,,Rollsroyceowner,Elite,"Fire
Finbacks","The Elements
Whale Defense",Solar,47.0,457,30,0.405,0.400,12,18,10316,5260,5056,14,18,45,71,19.7%,351.6,179.3,172.3,0.48,0.61,1.53,2.42,343.9,175.3,168.5,0.47,0.60,1.50,2.37,56,72,1.91,2.45,1.87,2.40
