Tier,RSC ID,Player Name,Team(s),Franchise(s),Conf.,Div,SBV,TS,GP,TS/GP,PWE,W%,W,L,MVPs,P,SP,NP,G,A,Sv,Sh,Sh%,P/A,SP/A,NP/A,G/A,A/A,Sv/A,S/A,PPG,SPPG,NPPG,GPG,APG,SvPG,ShPG,tm_G,opp_G,tm_G/A,opp_G/A,tm_G/G,opp_G/G,opp_S,opp_S/A,opp_S/G,opp_S%
Rival,RSC008000,ChefHoffy,Lightning,Mach Velocity,Lunar,N/A,53.63,894,55,16.25,0.486,0.455,25,30,11,19653,11560,8093,48,35,69,156,0.308,340.68,200.39,140.29,0.83,0.61,1.20,2.70,357.33,210.18,147.15,0.87,0.64,1.25,2.84,127,142,2.20,2.46,2.31,2.58,446,7.73,8.11,0.32
Rival,RSC005246,Irishhhh,Hue Heroes,Art Club,Solar,N/A,52.97,760,48,15.83,0.498,0.563,27,21,7,16482,9870,6612,39,31,62,132,0.295,336.09,201.26,134.83,0.80,0.63,1.26,2.69,343.38,205.63,137.75,0.81,0.65,1.29,2.75,116,118,2.37,2.41,2.42,2.46,372,7.59,7.75,0.32
Rival,RSC007294,CF0UR_,Dracos,Mythical,Solar,N/A,52.72,1023,62,16.50,0.520,0.548,34,28,10,21962,12920,9042,49,42,82,182,0.269,332.70,195.73,136.98,0.74,0.64,1.24,2.76,354.23,208.39,145.84,0.79,0.68,1.32,2.94,159,134,2.41,2.03,2.56,2.16,485,7.35,7.82,0.28
Rival,RSC014203,3 12 9 24 25,Tax Evaders,Shell Corp,Lunar,N/A,52.17,323,20,16.15,0.488,0.450,9,11,1,6924,4130,2794,14,14,30,53,0.264,332.21,198.16,134.06,0.67,0.67,1.44,2.54,346.20,206.50,139.70,0.70,0.70,1.50,2.65,57,61,2.73,2.93,2.85,3.05,153,7.34,7.65,0.40
Rival,RSC007307,Jmh187-,Nightfall,The Shadows,Lunar,N/A,52.12,553,34,16.26,0.481,0.471,16,18,4,12248,7580,4668,29,22,55,83,0.349,343.24,212.42,130.82,0.81,0.62,1.54,2.33,360.24,222.94,137.29,0.85,0.65,1.62,2.44,85,97,2.38,2.72,2.50,2.85,271,7.59,7.97,0.36
Rival,RSC007960,Kayo04,"Dice
Jets","The Casino
Remove Before Flight","Lunar
Solar","N/A
N/A",51.89,936,57,16.42,0.510,0.474,27,30,8,21373,12650,8723,57,29,81,145,0.393,353.87,209.45,144.43,0.94,0.48,1.34,2.40,374.96,221.93,153.04,1.00,0.51,1.42,2.54,162,150,2.68,2.48,2.84,2.63,484,8.01,8.49,0.31
Rival,RSC012924,Kiraw _,Mining Legion,Dwarf Haven,Lunar,N/A,51.58,689,44,15.66,0.511,0.523,23,21,8,15116,8550,6566,29,21,68,120,0.242,340.00,192.31,147.69,0.65,0.47,1.53,2.70,343.55,194.32,149.23,0.66,0.48,1.55,2.73,101,93,2.27,2.09,2.30,2.11,326,7.33,7.41,0.29
Rival,RSC006678,EyeSucka,"Mining Legion
Whisker Goblins","Dwarf Haven
The Romp","Lunar
Lunar","N/A
N/A",51.54,845,56,15.09,0.489,0.482,27,29,9,18973,11270,7703,47,24,79,142,0.331,347.97,206.69,141.27,0.86,0.44,1.45,2.60,338.80,201.25,137.55,0.84,0.43,1.41,2.54,115,126,2.11,2.31,2.05,2.25,434,7.96,7.75,0.29
Rival,RSC007590,Donkeh .,"Hammerheads
Centipedes
Polar Bears","Shark Attack
Buggin Out
The Bear Den","Solar
Solar
Solar","N/A
N/A
N/A",51.09,952,59,16.14,0.508,0.508,30,29,10,20120,11480,8640,45,41,65,168,0.268,327.53,186.88,140.65,0.73,0.67,1.06,2.73,341.02,194.58,146.44,0.76,0.69,1.10,2.85,157,147,2.56,2.39,2.66,2.49,419,6.82,7.10,0.35
Rival,RSC012971,M,Wind,The Elements,Solar,N/A,50.00,387,25,15.48,0.503,0.480,12,13,3,8593,4530,4063,16,13,34,58,0.276,344.11,181.40,162.70,0.64,0.52,1.36,2.32,343.72,181.20,162.52,0.64,0.52,1.36,2.32,52,51,2.08,2.04,2.08,2.04,195,7.81,7.80,0.26
Rival,RSC008487,S3 UniQ,"Hammerheads
Kitsune
Dice","Shark Attack
The Shrine
The Casino","Solar
Solar
Lunar","N/A
N/A
N/A",49.68,265,18,14.72,0.436,0.389,7,11,4,5941,3300,2641,13,8,24,40,0.325,347.44,192.99,154.45,0.76,0.47,1.40,2.34,330.06,183.33,146.72,0.72,0.44,1.33,2.22,39,56,2.28,3.27,2.17,3.11,149,8.71,8.28,0.38
Rival,RSC007560,ObiWan_Can_O_Bee,"Gaboons
Dice","Venom Lab
The Casino","Lunar
Lunar","N/A
N/A",49.56,63,4,15.75,0.341,0.000,0,4,0,1238,620,618,1,3,5,12,0.083,304.54,152.51,152.02,0.25,0.74,1.23,2.95,309.50,155.00,154.50,0.25,0.75,1.25,3.00,7,13,1.72,3.20,1.75,3.25,33,8.12,8.25,0.39
Rival,RSC008260,Crucified,Tax Evaders,Shell Corp,Lunar,N/A,49.42,184,12,15.33,0.463,0.333,4,8,1,4300,2190,2110,5,3,26,24,0.208,362.17,184.45,177.72,0.42,0.25,2.19,2.02,358.33,182.50,175.83,0.42,0.25,2.17,2.00,23,28,1.94,2.36,1.92,2.33,101,8.51,8.42,0.28
Rival,RSC005752,Surge85,Nightfall,The Shadows,Lunar,N/A,48.51,1053,63,16.71,0.527,0.651,41,22,10,22790,13920,8870,60,34,89,177,0.339,335.41,204.87,130.54,0.88,0.50,1.31,2.60,361.75,220.95,140.79,0.95,0.54,1.41,2.81,187,149,2.75,2.19,2.97,2.37,501,7.37,7.95,0.30
Rival,RSC008234,Its_Bran,Dracos,Mythical,Solar,N/A,48.36,1001,62,16.15,0.528,0.565,35,27,8,21484,11320,10164,31,44,94,132,0.235,332.61,175.26,157.36,0.48,0.68,1.46,2.04,346.52,182.58,163.94,0.50,0.71,1.52,2.13,160,126,2.48,1.95,2.58,2.03,474,7.34,7.65,0.27
Rival,RSC002453,Ghostie,Demo Chasers,Inconveniences,Solar,N/A,48.27,868,52,16.69,0.478,0.462,24,28,9,18300,10390,7910,34,34,78,139,0.245,326.73,185.51,141.23,0.61,0.61,1.39,2.48,351.92,199.81,152.12,0.65,0.65,1.50,2.67,111,133,1.98,2.37,2.13,2.56,449,8.02,8.63,0.30
Rival,RSC007144,The_Killerwon,Polar Bears,The Bear Den,Solar,N/A,48.23,214,14,15.29,0.590,0.500,7,7,1,4515,2900,1615,13,9,16,35,0.371,326.97,210.01,116.95,0.94,0.65,1.16,2.53,322.50,207.14,115.36,0.93,0.64,1.14,2.50,48,30,3.48,2.17,3.43,2.14,83,6.01,5.93,0.36
Rival,RSC000140,Kaeso Clarus,Lightning,Mach Velocity,Lunar,N/A,47.71,420,27,15.56,0.514,0.519,14,13,3,9146,5620,3526,24,11,39,72,0.333,337.48,207.37,130.10,0.89,0.41,1.44,2.66,338.74,208.15,130.59,0.89,0.41,1.44,2.67,71,65,2.62,2.40,2.63,2.41,207,7.64,7.67,0.31
Rival,RSC008533,Malik_P4,Hippos,Safari,Solar,N/A,47.29,837,54,15.50,0.520,0.593,32,22,6,17871,10370,7501,42,37,63,117,0.359,330.89,192.01,138.88,0.78,0.69,1.17,2.17,330.94,192.04,138.91,0.78,0.69,1.17,2.17,142,121,2.63,2.24,2.63,2.24,435,8.05,8.06,0.28
Rival,RSC009746,Hoodie,"Dice
Tax Evaders
Whisker Goblins
Mining Legion","The Casino
Shell Corp
The Romp
Dwarf Haven","Lunar
Lunar
Lunar
Lunar","N/A
N/A
N/A
N/A",46.96,826,52,15.88,0.491,0.423,22,30,7,17685,9920,7765,41,35,58,117,0.350,331.81,186.12,145.69,0.77,0.66,1.09,2.20,340.10,190.77,149.33,0.79,0.67,1.12,2.25,130,140,2.44,2.63,2.50,2.69,425,7.97,8.17,0.33
Rival,RSC014166,Onsi_,Nightfall,The Shadows,Lunar,N/A,46.34,348,22,15.82,0.484,0.545,12,10,3,7585,4320,3265,16,8,35,57,0.281,337.78,192.38,145.40,0.71,0.36,1.56,2.54,344.77,196.36,148.41,0.73,0.36,1.59,2.59,47,52,2.09,2.32,2.14,2.36,180,8.02,8.18,0.29
Rival,RSC012164,L3monhead22,Prowlers,Pawverse,Solar,N/A,46.00,619,39,15.87,0.479,0.359,14,25,3,13682,7230,6452,27,17,56,88,0.307,342.55,181.01,161.53,0.68,0.43,1.40,2.20,350.82,185.38,165.44,0.69,0.44,1.44,2.26,91,106,2.28,2.65,2.33,2.72,306,7.66,7.85,0.35
Rival,RSC005523,Laguna,Hot Wings,Fifty-Fifty Pizzeria,Lunar,N/A,45.63,918,58,15.83,0.525,0.621,36,22,8,19511,11400,8111,50,32,67,145,0.345,329.38,192.45,136.93,0.84,0.54,1.13,2.45,336.40,196.55,139.84,0.86,0.55,1.16,2.50,160,131,2.70,2.21,2.76,2.26,450,7.60,7.76,0.29
Rival,RSC013086,BOSS,"Barracudas
Ocelots","Tyrants of the Sea
The Jungle","Lunar
Solar","N/A
N/A",44.83,103,6,17.17,0.318,0.167,1,5,0,2271,1370,901,4,3,14,12,0.333,341.70,206.13,135.57,0.60,0.45,2.11,1.81,378.50,228.33,150.17,0.67,0.50,2.33,2.00,12,26,1.81,3.91,2.00,4.33,62,9.33,10.33,0.42
Rival,RSC005691,Dr.Ukulele,"Gaboons
Dice","Venom Lab
The Casino","Lunar
Lunar","N/A
N/A",44.76,992,63,15.75,0.453,0.317,20,43,5,21018,11480,9538,40,31,88,153,0.261,328.35,179.35,149.01,0.62,0.48,1.37,2.39,333.62,182.22,151.40,0.63,0.49,1.40,2.43,126,187,1.97,2.92,2.00,2.97,517,8.08,8.21,0.36
Rival,RSC013185,KILLEVlL,"Dice
Guards
Jets
Centipedes","The Casino
The King's Court
Remove Before Flight
Buggin Out","Lunar
Lunar
Solar
Solar","N/A
N/A
N/A
N/A",44.46,349,21,16.62,0.527,0.619,13,8,2,7103,4090,3013,15,13,27,59,0.254,315.41,181.62,133.79,0.67,0.58,1.20,2.62,338.24,194.76,143.48,0.71,0.62,1.29,2.81,59,50,2.62,2.22,2.81,2.38,157,6.97,7.48,0.32
Rival,RSC007624,RealMrGreen,Ocelots,The Jungle,Solar,N/A,44.45,865,55,15.73,0.511,0.527,29,26,4,18178,10220,7958,46,31,54,137,0.336,325.68,183.10,142.58,0.82,0.56,0.97,2.45,330.51,185.82,144.69,0.84,0.56,0.98,2.49,138,126,2.47,2.26,2.51,2.29,422,7.56,7.67,0.30
Rival,RSC000379,DrizzyJ,Guards,The King's Court,Lunar,N/A,44.43,14,1,14.00,0.340,0.000,0,1,0,254,120,134,0,1,1,2,0.000,281.17,132.84,148.33,0.00,1.11,1.11,2.21,254.00,120.00,134.00,0.00,1.00,1.00,2.00,2,3,2.21,3.32,2.00,3.00,8,8.86,8.00,0.38
Rival,RSC012832,22,"Barracudas
Centipedes
Jets","Tyrants of the Sea
Buggin Out
Remove Before Flight","Lunar
Solar
Solar","N/A
N/A
N/A",44.02,447,30,14.90,0.488,0.467,14,16,4,9254,5140,4114,17,20,37,59,0.288,320.84,178.20,142.63,0.59,0.69,1.28,2.05,308.47,171.33,137.13,0.57,0.67,1.23,1.97,74,80,2.57,2.77,2.47,2.67,231,8.01,7.70,0.35
Rival,RSC013051,Boricua,Centipedes,Buggin Out,Solar,N/A,43.76,67,4,16.75,0.433,0.250,1,3,1,1397,650,747,1,2,7,10,0.100,323.13,150.35,172.78,0.23,0.46,1.62,2.31,349.25,162.50,186.75,0.25,0.50,1.75,2.50,6,8,1.39,1.85,1.50,2.00,41,9.48,10.25,0.20
Rival,RSC000724,dunnie14,"Genasi
Dracos
Barracudas
Centipedes
Hue Heroes","D20
Mythical
Tyrants of the Sea
Buggin Out
Art Club","Lunar
Solar
Lunar
Solar
Solar","N/A
N/A
N/A
N/A
N/A",43.60,536,38,14.11,0.474,0.421,16,22,4,11384,5720,5664,19,15,45,82,0.232,329.15,165.38,163.76,0.55,0.43,1.30,2.37,299.58,150.53,149.05,0.50,0.39,1.18,2.16,72,87,2.08,2.52,1.89,2.29,294,8.50,7.74,0.30
Rival,RSC006489,bayylock,Tax Evaders,Shell Corp,Lunar,N/A,43.60,981,62,15.82,0.473,0.355,22,40,6,20168,12130,8038,48,35,80,158,0.304,318.61,191.62,126.98,0.76,0.55,1.26,2.50,325.29,195.65,129.65,0.77,0.56,1.29,2.55,147,183,2.32,2.89,2.37,2.95,503,7.95,8.11,0.36
Rival,RSC000848,WittingHalo64,Lightning,Mach Velocity,Lunar,N/A,42.94,912,56,16.29,0.491,0.446,25,31,6,18612,10330,8282,40,33,64,148,0.270,316.27,175.54,140.73,0.68,0.56,1.09,2.51,332.36,184.46,147.89,0.71,0.59,1.14,2.64,139,150,2.36,2.55,2.48,2.68,445,7.56,7.95,0.34
Rival,RSC003255,cozyboy,Dracos,Mythical,Solar,N/A,42.94,227,14,16.21,0.440,0.429,6,8,0,4980,2610,2370,9,5,23,31,0.290,339.99,178.19,161.80,0.61,0.34,1.57,2.12,355.71,186.43,169.29,0.64,0.36,1.64,2.21,24,34,1.64,2.32,1.71,2.43,125,8.53,8.93,0.27
Rival,RSC006209,Celiscy,"Quasars
Demo Chasers","The Cosmos
Inconveniences","Solar
Solar","N/A
N/A",42.86,768,46,16.70,0.460,0.348,16,30,7,16797,9510,7287,35,15,83,111,0.315,338.95,191.90,147.04,0.71,0.30,1.67,2.24,365.15,206.74,158.41,0.76,0.33,1.80,2.41,97,132,1.96,2.66,2.11,2.87,422,8.52,9.17,0.31
Rival,RSC005263,DonYvan,Ocelots,The Jungle,Solar,N/A,42.81,151,10,15.10,0.435,0.400,4,6,1,3317,2000,1317,9,4,14,20,0.450,340.43,205.26,135.17,0.92,0.41,1.44,2.05,331.70,200.00,131.70,0.90,0.40,1.40,2.00,26,35,2.67,3.59,2.60,3.50,93,9.54,9.30,0.38
Rival,RSC000300,2k,Hammerheads,Shark Attack,Solar,N/A,42.74,751,48,15.65,0.485,0.458,22,26,5,15621,9120,6501,39,19,59,132,0.295,322.35,188.20,134.15,0.80,0.39,1.22,2.72,325.44,190.00,135.44,0.81,0.40,1.23,2.75,108,121,2.23,2.50,2.25,2.52,359,7.41,7.48,0.34
Rival,RSC007132,D:,Guards,The King's Court,Lunar,N/A,42.53,500,31,16.13,0.465,0.387,12,19,2,10030,5530,4500,18,18,40,83,0.217,310.88,171.40,139.48,0.56,0.56,1.24,2.57,323.55,178.39,145.16,0.58,0.58,1.29,2.68,70,89,2.17,2.76,2.26,2.87,264,8.18,8.52,0.34
Rival,RSC007561,SANZUU,Nightfall,The Shadows,Lunar,N/A,41.94,68,4,17.00,0.591,0.750,3,1,0,1375,820,555,3,4,5,7,0.429,313.37,186.88,126.49,0.68,0.91,1.14,1.60,343.75,205.00,138.75,0.75,1.00,1.25,1.75,14,10,3.19,2.28,3.50,2.50,32,7.29,8.00,0.31
Rival,RSC008465,IncorrectTerror,"Centuriones
Whisker Goblins
Mining Legion","The Sovereign
The Romp
Dwarf Haven","Lunar
Lunar
Lunar","N/A
N/A
N/A",41.38,354,24,14.75,0.495,0.458,11,13,3,7684,3920,3764,13,10,34,42,0.310,336.39,171.61,164.78,0.57,0.44,1.49,1.84,320.17,163.33,156.83,0.54,0.42,1.42,1.75,58,60,2.54,2.63,2.42,2.50,185,8.10,7.71,0.32
Rival,RSC000922,D_e_r_k,Hue Heroes,Art Club,Solar,N/A,41.30,593,38,15.61,0.491,0.526,20,18,4,12002,6890,5112,22,23,54,84,0.262,313.66,180.06,133.60,0.57,0.60,1.41,2.20,315.84,181.32,134.53,0.58,0.61,1.42,2.21,86,92,2.25,2.40,2.26,2.42,324,8.47,8.53,0.28
Rival,RSC008360,Merk890,Quasars,The Cosmos,Solar,N/A,39.42,837,53,15.79,0.439,0.226,12,41,2,16991,9400,7591,31,19,79,140,0.221,314.60,174.05,140.55,0.57,0.35,1.46,2.59,320.58,177.36,143.23,0.58,0.36,1.49,2.64,98,160,1.81,2.96,1.85,3.02,470,8.70,8.87,0.34
Rival,RSC006017,Dondo RF,Kitsune,The Shrine,Solar,N/A,39.35,815,54,15.09,0.510,0.556,30,24,3,16280,8800,7480,32,37,54,105,0.305,309.57,167.33,142.23,0.61,0.70,1.03,2.00,301.48,162.96,138.52,0.59,0.69,1.00,1.94,138,128,2.62,2.43,2.56,2.37,400,7.61,7.41,0.32
Rival,RSC007897,Synnicall,"Centipedes
Barracudas","Buggin Out
Tyrants of the Sea","Solar
Lunar","N/A
N/A",38.27,841,54,15.57,0.481,0.444,24,30,6,17493,10230,7263,45,21,69,123,0.366,322.35,188.51,133.84,0.83,0.39,1.27,2.27,323.94,189.44,134.50,0.83,0.39,1.28,2.28,127,148,2.34,2.73,2.35,2.74,429,7.91,7.94,0.34
Rival,RSC005978,Xdraco0,"Prowlers
Centipedes","Pawverse
Buggin Out","Solar
Solar","N/A
N/A",38.23,315,19,16.58,0.526,0.526,10,9,1,6129,3530,2599,9,15,30,38,0.237,301.54,173.67,127.87,0.44,0.74,1.48,1.87,322.58,185.79,136.79,0.47,0.79,1.58,2.00,48,41,2.36,2.02,2.53,2.16,161,7.92,8.47,0.25
Rival,RSC006138,cherrypupp,Wind,The Elements,Solar,N/A,37.97,779,49,15.90,0.490,0.469,23,26,2,15717,8760,6957,29,28,69,101,0.287,312.67,174.27,138.40,0.58,0.56,1.37,2.01,320.76,178.78,141.98,0.59,0.57,1.41,2.06,111,120,2.21,2.39,2.27,2.45,407,8.10,8.31,0.29
Rival,RSC000182,Goose,Genasi,D20,Lunar,N/A,37.85,418,29,14.41,0.480,0.414,12,17,2,8905,4670,4235,18,12,36,47,0.383,330.15,173.14,157.01,0.67,0.44,1.33,1.74,307.07,161.03,146.03,0.62,0.41,1.24,1.62,54,62,2.00,2.30,1.86,2.14,238,8.82,8.21,0.26
Rival,RSC009235,On3x.,Quasars,The Cosmos,Solar,N/A,37.76,398,25,15.92,0.452,0.280,7,18,1,8194,4580,3614,23,10,23,63,0.365,319.06,178.34,140.72,0.90,0.39,0.90,2.45,327.76,183.20,144.56,0.92,0.40,0.92,2.52,49,67,1.91,2.61,1.96,2.68,215,8.37,8.60,0.31
Rival,RSC005960,Hyper,Tax Evaders,Shell Corp,Lunar,N/A,36.49,627,37,16.95,0.454,0.297,11,26,3,12057,6610,5447,27,21,36,106,0.255,298.01,163.38,134.63,0.67,0.52,0.89,2.62,325.86,178.65,147.22,0.73,0.57,0.97,2.86,90,124,2.22,3.06,2.43,3.35,333,8.23,9.00,0.37
Rival,RSC008154,Blurrryy.,Guards,The King's Court,Lunar,N/A,35.19,675,43,15.70,0.474,0.488,21,22,3,13289,7220,6069,26,21,52,97,0.268,305.10,165.77,139.34,0.60,0.48,1.19,2.23,309.05,167.91,141.14,0.60,0.49,1.21,2.26,101,122,2.32,2.80,2.35,2.84,359,8.24,8.35,0.34
Rival,RSC005386,Danub,Wind,The Elements,Solar,N/A,34.47,752,47,16.00,0.478,0.404,19,28,7,14856,7680,7176,29,20,53,113,0.257,306.16,158.27,147.89,0.60,0.41,1.09,2.33,316.09,163.40,152.68,0.62,0.43,1.13,2.40,101,120,2.08,2.47,2.15,2.55,391,8.06,8.32,0.31
Rival,RSC006643,Napkhan,Polar Ice,Minty Fresh,Lunar,N/A,34.15,774,53,14.60,0.533,0.585,31,22,7,15187,8970,6217,37,17,63,127,0.291,304.08,179.60,124.48,0.74,0.34,1.26,2.54,286.55,169.25,117.30,0.70,0.32,1.19,2.40,128,98,2.56,1.96,2.42,1.85,360,7.21,6.79,0.27
Rival,RSC012798,The_W4nderer,Whisker Goblins,The Romp,Lunar,N/A,33.45,102,8,12.75,0.326,0.125,1,7,0,2020,1010,1010,1,3,13,11,0.091,306.91,153.46,153.46,0.15,0.46,1.98,1.67,252.50,126.25,126.25,0.13,0.38,1.63,1.38,10,23,1.52,3.49,1.25,2.88,65,9.88,8.13,0.35
Rival,RSC013990,zBiokhem,Howlers,The Rising,Solar,N/A,33.26,231,16,14.44,0.441,0.500,8,8,2,4651,2520,2131,7,6,25,27,0.259,312.03,169.06,142.97,0.47,0.40,1.68,1.81,290.69,157.50,133.19,0.44,0.38,1.56,1.69,30,42,2.01,2.82,1.88,2.63,128,8.59,8.00,0.33
Rival,RSC007549,Whiffy_RL,Jets,Remove Before Flight,Solar,N/A,33.15,130,10,13.00,0.419,0.400,4,6,1,2741,1430,1311,3,2,18,13,0.231,326.76,170.47,156.29,0.36,0.24,2.15,1.55,274.10,143.00,131.10,0.30,0.20,1.80,1.30,16,24,1.91,2.86,1.60,2.40,81,9.66,8.10,0.30
Rival,RSC007293,Ytexplixiit,Gaboons,Venom Lab,Lunar,N/A,32.92,273,17,16.06,0.534,0.588,10,7,2,5096,2890,2206,11,7,19,49,0.224,289.29,164.06,125.23,0.62,0.40,1.08,2.78,299.76,170.00,129.76,0.65,0.41,1.12,2.88,44,36,2.50,2.04,2.59,2.12,121,6.87,7.12,0.30
Rival,RSC001358,Cob,"Dice
Demo Chasers","The Casino
Inconveniences","Lunar
Solar","N/A
N/A",31.48,468,28,16.71,0.471,0.393,11,17,3,9224,5140,4084,20,9,40,69,0.290,305.45,170.21,135.24,0.66,0.30,1.32,2.28,329.43,183.57,145.86,0.71,0.32,1.43,2.46,59,72,1.95,2.38,2.11,2.57,265,8.78,9.46,0.27
Rival,RSC013069,NBG Fenrir,"Mining Legion
Dice","Dwarf Haven
The Casino","Lunar
Lunar","N/A
N/A",31.01,88,6,14.67,0.482,0.500,3,3,1,1866,800,1066,3,1,7,10,0.300,328.62,140.89,187.73,0.53,0.18,1.23,1.76,311.00,133.33,177.67,0.50,0.17,1.17,1.67,12,13,2.11,2.29,2.00,2.17,38,6.69,6.33,0.34
Rival,RSC002128,Velo,"Gaboons
Polar Ice","Venom Lab
Minty Fresh","Lunar
Lunar","N/A
N/A",28.93,334,21,15.90,0.457,0.381,8,13,2,6432,3710,2722,18,11,19,41,0.439,298.44,172.14,126.30,0.84,0.51,0.88,1.90,306.29,176.67,129.62,0.86,0.52,0.90,1.95,47,61,2.18,2.83,2.24,2.90,188,8.72,8.95,0.32
Rival,RSC006072,AveX InceptionZ,Quasars,The Cosmos,Solar,N/A,28.91,775,50,15.50,0.421,0.140,7,43,2,15090,8170,6920,26,19,74,92,0.283,301.75,163.37,138.38,0.52,0.38,1.48,1.84,301.80,163.40,138.40,0.52,0.38,1.48,1.84,88,163,1.76,3.26,1.76,3.26,439,8.78,8.78,0.37
Rival,RSC004665,xPrism,"Polar Bears
Centipedes
Barracudas
Hot Wings","The Bear Den
Buggin Out
Tyrants of the Sea
Fifty-Fifty Pizzeria","Solar
Solar
Lunar
Lunar","N/A
N/A
N/A
N/A",28.89,361,23,15.70,0.409,0.174,4,19,2,6725,3610,3115,11,10,30,51,0.216,288.70,154.97,133.72,0.47,0.43,1.29,2.19,292.39,156.96,135.43,0.48,0.43,1.30,2.22,41,73,1.76,3.13,1.78,3.17,196,8.41,8.52,0.37
Rival,RSC006372,x ARC Fives x,Guards,The King's Court,Lunar,N/A,28.51,530,33,16.06,0.481,0.515,17,16,3,9578,5850,3728,26,21,29,75,0.347,280.07,171.06,109.01,0.76,0.61,0.85,2.19,290.24,177.27,112.97,0.79,0.64,0.88,2.27,90,102,2.63,2.98,2.73,3.09,274,8.01,8.30,0.37
Rival,RSC006464,vAirwick,"Polar Ice
Hammerheads
Dice
Kitsune","Minty Fresh
Shark Attack
The Casino
The Shrine","Lunar
Solar
Lunar
Solar","N/A
N/A
N/A
N/A",26.10,451,30,15.03,0.437,0.367,11,19,3,8176,4300,3876,8,16,44,50,0.160,280.95,147.76,133.19,0.27,0.55,1.51,1.72,272.53,143.33,129.20,0.27,0.53,1.47,1.67,56,86,1.92,2.96,1.87,2.87,235,8.08,7.83,0.37
Rival,RSC013888,Dulkir,"Centipedes
Hammerheads","Buggin Out
Shark Attack","Solar
Solar","N/A
N/A",24.73,422,28,15.07,0.445,0.357,10,18,4,7925,4660,3265,18,8,38,56,0.321,291.04,171.13,119.90,0.66,0.29,1.40,2.06,283.04,166.43,116.61,0.64,0.29,1.36,2.00,52,75,1.91,2.75,1.86,2.68,220,8.08,7.86,0.34
Rival,RSC007406,junior1000gsxr,"Demo Chasers
Tax Evaders
Centipedes","Inconveniences
Shell Corp
Buggin Out","Solar
Lunar
Solar","N/A
N/A
N/A",24.32,807,51,15.82,0.471,0.471,24,27,4,14434,7880,6554,26,26,59,103,0.252,277.19,151.33,125.86,0.50,0.50,1.13,1.98,283.02,154.51,128.51,0.51,0.51,1.16,2.02,106,134,2.04,2.57,2.08,2.63,438,8.41,8.59,0.31
Rival,RSC007911,Redhood.Rl,"Prowlers
Hue Heroes
Quasars","Pawverse
Art Club
The Cosmos","Solar
Solar
Solar","N/A
N/A
N/A",24.19,193,12,16.08,0.423,0.250,3,9,0,3435,1910,1525,7,4,14,31,0.226,275.82,153.37,122.45,0.56,0.32,1.12,2.49,286.25,159.17,127.08,0.58,0.33,1.17,2.58,27,40,2.17,3.21,2.25,3.33,103,8.27,8.58,0.39
Rival,RSC006935,Bazzinga,Barracudas,Tyrants of the Sea,Lunar,N/A,22.92,849,54,15.72,0.469,0.444,24,30,4,15612,9000,6612,37,21,64,105,0.352,284.98,164.28,120.69,0.68,0.38,1.17,1.92,289.11,166.67,122.44,0.69,0.39,1.19,1.94,118,151,2.15,2.76,2.19,2.80,463,8.45,8.57,0.33
Rival,RSC004844,Calicat01,Centuriones,The Sovereign,Lunar,N/A,22.70,37,3,12.33,0.636,0.667,2,1,0,610,270,340,1,1,1,7,0.143,255.50,113.09,142.41,0.42,0.42,0.42,2.93,203.33,90.00,113.33,0.33,0.33,0.33,2.33,8,5,3.35,2.09,2.67,1.67,14,5.86,4.67,0.36
Rival,RSC003694,TheCroctopus,Polar Ice,Minty Fresh,Lunar,N/A,21.59,50,4,12.50,0.418,0.500,2,2,0,852,330,522,0,3,3,3,0.000,264.08,102.28,161.79,0.00,0.93,0.93,0.93,213.00,82.50,130.50,0.00,0.75,0.75,0.75,5,7,1.55,2.17,1.25,1.75,29,8.99,7.25,0.24
Rival,RSC014176,CongestedBoi,Hammerheads,Shark Attack,Solar,N/A,20.56,51,3,17.00,0.532,0.667,2,1,0,936,590,346,3,0,4,9,0.333,284.42,179.28,105.14,0.91,0.00,1.22,2.73,312.00,196.67,115.33,1.00,0.00,1.33,3.00,10,9,3.04,2.73,3.33,3.00,23,6.99,7.67,0.39
Rival,RSC006794,HI7MAN305,Quads,The Quad Dynasty,Lunar,N/A,19.18,700,48,14.58,0.529,0.583,28,20,1,12487,6790,5697,20,22,61,64,0.313,276.45,150.33,126.13,0.44,0.49,1.35,1.42,260.15,141.46,118.69,0.42,0.46,1.27,1.33,131,105,2.90,2.32,2.73,2.19,347,7.68,7.23,0.30
Rival,RSC005150,StickyDihhRick,Tax Evaders,Shell Corp,Lunar,N/A,18.97,13,1,13.00,0.337,0.000,0,1,0,266,60,206,0,0,1,1,0.000,317.10,71.53,245.57,0.00,0.00,1.19,1.19,266.00,60.00,206.00,0.00,0.00,1.00,1.00,2,3,2.38,3.58,2.00,3.00,6,7.15,6.00,0.50
Rival,RSC003367,OsoGhost,"Demo Chasers
Whisker Goblins","Inconveniences
The Romp","Solar
Lunar","N/A
N/A",18.37,459,30,15.30,0.430,0.400,12,18,2,8168,4170,3998,10,11,43,47,0.213,275.78,140.79,134.99,0.34,0.37,1.45,1.59,272.27,139.00,133.27,0.33,0.37,1.43,1.57,51,83,1.72,2.80,1.70,2.77,270,9.12,9.00,0.31
