Filter(s),,,Name,Tier,Team(s),Franchise(s),Conference,SBV,TS,GP,PWE,WP,W,L,P,SP,NP,G,A,Sv,S,S%,P/A,SP/A,NP/A,G/A,A/A,Sv/A,S/A,P/G,SP/G,NP/G,G/G,A/G,Sv/G,S/G,tm_G,opp_G,tm_G/A,opp_G/A,tm_G/G,opp_G/G
,,,Mykul.457,Rival,Lust,Seven Deadly Sins,Lunar,55.2,802,53,0.428,0.377,20,33,19674,10680,8994,49,22,67,133,36.8%,372.1,202.0,170.1,0.93,0.42,1.27,2.52,371.2,201.5,169.7,0.92,0.42,1.26,2.51,113,136,2.14,2.57,2.13,2.57
,,,Blizzyy,Rival,Carrots,The Garden,Lunar,54.2,810,56,0.573,0.554,31,25,18626,10450,8176,41,28,69,150,27.3%,348.8,195.7,153.1,0.77,0.52,1.29,2.81,332.6,186.6,146.0,0.73,0.50,1.23,2.68,124,102,2.32,1.91,2.21,1.82
,,,Reeky,Rival,Lacuna,Event Horizon,Solar,54.2,865,62,0.406,0.387,24,38,21345,11860,9485,45,24,96,136,33.1%,374.3,208.0,166.3,0.79,0.42,1.68,2.38,344.3,191.3,153.0,0.73,0.39,1.55,2.19,115,147,2.02,2.58,1.85,2.37
,,,Its Soda,Rival,Hammerheads,Shark Attack,Lunar,53.9,752,47,0.525,0.511,24,23,17640,10000,7640,37,23,76,135,27.4%,355.8,201.7,154.1,0.75,0.46,1.53,2.72,375.3,212.8,162.6,0.79,0.49,1.62,2.87,107,100,2.16,2.02,2.28,2.13
,,,Ghostie,Rival,"Lu-Kthu
Surge","The Mythos
Electric Mayhem",Lunar,53.8,285,18,0.584,0.667,12,6,6642,3700,2942,14,15,23,40,35.0%,353.5,196.9,156.6,0.75,0.80,1.22,2.13,369.0,205.6,163.4,0.78,0.83,1.28,2.22,52,42,2.77,2.24,2.89,2.33
,,,Dr.Ukulele,Rival,Wind,The Elements,Solar,53.6,975,61,0.472,0.525,32,29,22125,13250,8875,55,38,83,170,32.4%,344.2,206.1,138.1,0.86,0.59,1.29,2.64,362.7,217.2,145.5,0.90,0.62,1.36,2.79,148,159,2.30,2.47,2.43,2.61
,,,Qx5Z,Rival,Necrotic Nerds,Ghoul School,Solar,53.0,985,60,0.452,0.417,25,35,22291,13390,8901,52,42,89,164,31.7%,343.3,206.2,137.1,0.80,0.65,1.37,2.53,371.5,223.2,148.4,0.87,0.70,1.48,2.73,145,164,2.23,2.53,2.42,2.73
,,,Wp_Merciless,Rival,Werewolves,The Forest,Solar,53.0,759,49,0.503,0.490,24,25,17487,10390,7097,46,24,65,134,34.3%,349.5,207.6,141.8,0.92,0.48,1.30,2.68,356.9,212.0,144.8,0.94,0.49,1.33,2.73,126,125,2.52,2.50,2.57,2.55
,,,Impalerv,Rival,"Vikings
Surge","The Sovereign
Electric Mayhem",Lunar,52.8,866,55,0.479,0.527,29,26,19911,11470,8441,42,28,86,157,26.8%,348.8,200.9,147.9,0.74,0.49,1.51,2.75,362.0,208.5,153.5,0.76,0.51,1.56,2.85,128,135,2.24,2.36,2.33,2.45
,,,Nj111_,Rival,Ocelots,The Jungle,Solar,52.7,684,44,0.559,0.545,24,20,15841,8980,6861,39,23,55,118,33.1%,351.3,199.1,152.2,0.86,0.51,1.22,2.62,360.0,204.1,155.9,0.89,0.52,1.25,2.68,124,107,2.75,2.37,2.82,2.43
,,,Zoomin,Rival,Ruthless Racket,The Syndicate,Lunar,52.5,52,4,0.587,0.500,2,2,1274,580,694,1,2,6,8,12.5%,371.6,169.2,202.4,0.29,0.58,1.75,2.33,318.5,145.0,173.5,0.25,0.50,1.50,2.00,4,3,1.17,0.88,1.00,0.75
,,,P0Pfgf,Rival,Brashtins,Maste Wanagement,Solar,52.2,56,4,0.732,1.000,4,0,1191,670,521,3,2,3,12,25.0%,322.6,181.5,141.1,0.81,0.54,0.81,3.25,297.8,167.5,130.3,0.75,0.50,0.75,3.00,13,7,3.52,1.90,3.25,1.75
,,,T Sant,Rival,Eclipse,The Shadows,Solar,51.7,883,57,0.669,0.719,41,16,19638,11800,7838,40,46,83,135,29.6%,337.4,202.7,134.6,0.69,0.79,1.43,2.32,344.5,207.0,137.5,0.70,0.81,1.46,2.37,150,94,2.58,1.61,2.63,1.65
,,,Ice Phoenix,Rival,Tardy Tortoises,Speed Demons,Lunar,51.3,851,56,0.563,0.554,31,25,19637,11310,8327,44,27,82,146,30.1%,350.0,201.6,148.4,0.78,0.48,1.46,2.60,350.7,202.0,148.7,0.79,0.48,1.46,2.61,129,109,2.30,1.94,2.30,1.95
,,,Binboiz,Rival,Torte Reform,The Bakery,Solar,51.3,368,23,0.574,0.652,15,8,8103,4770,3333,21,19,23,57,36.8%,334.0,196.6,137.4,0.87,0.78,0.95,2.35,352.3,207.4,144.9,0.91,0.83,1.00,2.48,64,53,2.64,2.18,2.78,2.30
,,,Aztk_,Rival,Ocelots,The Jungle,Solar,51.2,510,34,0.628,0.618,21,13,11228,6710,4518,26,23,42,86,30.2%,333.9,199.6,134.4,0.77,0.68,1.25,2.56,330.2,197.4,132.9,0.76,0.68,1.24,2.53,86,61,2.56,1.81,2.53,1.79
,,,Flyerrr85,Rival,Mercury,The Nexus,Solar,51.1,250,16,0.544,0.563,9,7,5671,3150,2521,15,8,16,45,33.3%,344.1,191.1,153.0,0.91,0.49,0.97,2.73,354.4,196.9,157.6,0.94,0.50,1.00,2.81,36,32,2.18,1.94,2.25,2.00
,,,Surge85,Rival,Hue Heroes,Art Club,Solar,51.1,766,48,0.461,0.458,22,26,17590,9410,8180,37,20,65,146,25.3%,348.3,186.3,162.0,0.73,0.40,1.29,2.89,366.5,196.0,170.4,0.77,0.42,1.35,3.04,101,112,2.00,2.22,2.10,2.33
,,,Neutrino,Rival,Carrots,The Garden,Lunar,51.1,919,64,0.543,0.516,33,31,21294,12220,9074,47,33,88,147,32.0%,351.5,201.7,149.8,0.78,0.54,1.45,2.43,332.7,190.9,141.8,0.73,0.52,1.38,2.30,141,126,2.33,2.08,2.20,1.97
,,,Fluffy-Death,Rival,Wind,The Elements,Solar,50.7,893,57,0.460,0.509,29,28,20987,12550,8437,54,24,90,145,37.2%,356.5,213.2,143.3,0.92,0.41,1.53,2.46,368.2,220.2,148.0,0.95,0.42,1.58,2.54,130,144,2.21,2.45,2.28,2.53
,,,Agentanime07,Rival,"Surge
Fangtooths
Brashtins","Electric Mayhem
The Abyss
Maste Wanagement",Lunar,50.2,630,38,0.568,0.500,19,19,13670,8430,5240,43,31,32,98,43.9%,329.1,203.0,126.2,1.04,0.75,0.77,2.36,359.7,221.8,137.9,1.13,0.82,0.84,2.58,113,95,2.72,2.29,2.97,2.50
,,,Woah_Kalebb,Rival,Torte Reform,The Bakery,Solar,49.8,860,56,0.602,0.625,35,21,18224,10560,7664,46,32,53,171,26.9%,321.4,186.3,135.2,0.81,0.56,0.93,3.02,325.4,188.6,136.9,0.82,0.57,0.95,3.05,145,111,2.56,1.96,2.59,1.98
,,,Iamhoba,Rival,Anubis,The Gods,Solar,48.8,860,58,0.467,0.500,29,29,19057,10500,8557,38,35,70,145,26.2%,336.1,185.2,150.9,0.67,0.62,1.23,2.56,328.6,181.0,147.5,0.66,0.60,1.21,2.50,125,136,2.20,2.40,2.16,2.34
,,,Ben,Rival,Ocelots,The Jungle,Solar,48.6,722,49,0.544,0.531,26,23,16241,9430,6811,39,33,57,103,37.9%,341.2,198.1,143.1,0.82,0.69,1.20,2.16,331.4,192.4,139.0,0.80,0.67,1.16,2.10,124,111,2.61,2.33,2.53,2.27
,,,Shoddywolfman-,Rival,Vicunas,The Herd,Lunar,48.6,671,44,0.551,0.500,22,22,14886,8580,6306,38,27,47,108,35.2%,336.5,194.0,142.6,0.86,0.61,1.06,2.44,338.3,195.0,143.3,0.86,0.61,1.07,2.45,115,101,2.60,2.28,2.61,2.30
,,,Fynnatic,Rival,Anubis,The Gods,Solar,48.2,745,50,0.503,0.520,26,24,16920,9310,7610,39,23,60,126,31.0%,344.5,189.6,154.9,0.79,0.47,1.22,2.57,338.4,186.2,152.2,0.78,0.46,1.20,2.52,114,113,2.32,2.30,2.28,2.26
,,,Squedgy,Rival,Vicunas,The Herd,Lunar,48.0,604,43,0.538,0.558,24,19,13236,6390,6846,23,27,34,104,22.1%,332.4,160.5,171.9,0.58,0.68,0.85,2.61,307.8,148.6,159.2,0.53,0.63,0.79,2.42,96,87,2.41,2.18,2.23,2.02
,,,Jaegie,Rival,Surge,Electric Mayhem,Lunar,47.8,1012,61,0.522,0.459,28,33,21672,12950,8722,45,48,88,165,27.3%,324.8,194.1,130.7,0.67,0.72,1.32,2.47,355.3,212.3,143.0,0.74,0.79,1.44,2.70,167,158,2.50,2.37,2.74,2.59
,,,Pat,Rival,Asiago Arsonists,Cheese Guild,Solar,47.7,644,45,0.488,0.444,20,25,14978,7820,7158,35,19,47,102,34.3%,352.8,184.2,168.6,0.82,0.45,1.11,2.40,332.8,173.8,159.1,0.78,0.42,1.04,2.27,95,98,2.24,2.31,2.11,2.18
,,,Sleepysleepsheep,Rival,Ocelots,The Jungle,Solar,47.6,612,41,0.471,0.463,19,22,13258,7710,5548,35,18,43,116,30.2%,328.6,191.1,137.5,0.87,0.45,1.07,2.88,323.4,188.0,135.3,0.85,0.44,1.05,2.83,88,95,2.18,2.35,2.15,2.32
,,,Chung,Rival,Necrotic Nerds,Ghoul School,Solar,47.3,1047,64,0.450,0.422,27,37,24223,13310,10913,58,27,89,171,33.9%,350.9,192.8,158.1,0.84,0.39,1.29,2.48,378.5,208.0,170.5,0.91,0.42,1.39,2.67,154,175,2.23,2.54,2.41,2.73
,,,Djras1996,Rival,Necrotic Nerds,Ghoul School,Solar,47.0,418,26,0.428,0.308,8,18,9316,5260,4056,20,16,36,66,30.3%,338.1,190.9,147.2,0.73,0.58,1.31,2.40,358.3,202.3,156.0,0.77,0.62,1.38,2.54,66,79,2.40,2.87,2.54,3.04
,,,Fishkiller,Rival,Blizzards,Storm,Solar,46.9,810,54,0.459,0.481,26,28,17011,9310,7701,32,39,55,141,22.7%,318.6,174.3,144.2,0.60,0.73,1.03,2.64,315.0,172.4,142.6,0.59,0.72,1.02,2.61,115,128,2.15,2.40,2.13,2.37
,,,Hybridparagon,Rival,"Cursed
Hue Heroes","Destined
Art Club",Solar,46.8,607,41,0.488,0.463,19,22,13463,8040,5423,36,25,46,89,40.4%,336.4,200.9,135.5,0.90,0.62,1.15,2.22,328.4,196.1,132.3,0.88,0.61,1.12,2.17,97,100,2.42,2.50,2.37,2.44
,,,Vikha.,Rival,Quads,The Quad Dynasty,Solar,46.7,856,54,0.539,0.537,29,25,18602,10840,7762,47,27,65,154,30.5%,329.6,192.1,137.5,0.83,0.48,1.15,2.73,344.5,200.7,143.7,0.87,0.50,1.20,2.85,120,108,2.13,1.91,2.22,2.00
,,,Bad_Example,Rival,Phantoms,The Monster Mash,Lunar,46.5,688,50,0.473,0.440,22,28,16233,9290,6943,39,18,70,99,39.4%,357.9,204.8,153.1,0.86,0.40,1.54,2.18,324.7,185.8,138.9,0.78,0.36,1.40,1.98,96,103,2.12,2.27,1.92,2.06
,,,Ivighost,Rival,Fangtooths,The Abyss,Lunar,46.1,716,45,0.500,0.489,22,23,16595,9070,7525,28,25,80,102,27.5%,351.6,192.2,159.4,0.59,0.53,1.69,2.16,368.8,201.6,167.2,0.62,0.56,1.78,2.27,109,109,2.31,2.31,2.42,2.42
,,,Chazzthedr,Rival,Lust,Seven Deadly Sins,Lunar,45.7,410,29,0.375,0.345,10,19,9364,5040,4324,20,10,37,69,29.0%,346.4,186.5,160.0,0.74,0.37,1.37,2.55,322.9,173.8,149.1,0.69,0.34,1.28,2.38,55,76,2.03,2.81,1.90,2.62
,,,Lee-Lo,Rival,"Quads
Necrotic Nerds","The Quad Dynasty
Ghoul School",Solar,45.3,319,19,0.668,0.684,13,6,6968,4130,2838,17,13,26,48,35.4%,331.3,196.4,134.9,0.81,0.62,1.24,2.28,366.7,217.4,149.4,0.89,0.68,1.37,2.53,54,34,2.57,1.62,2.84,1.79
,,,Raygozia,Rival,Brashtins,Maste Wanagement,Solar,45.2,426,29,0.500,0.448,13,16,8996,4900,4096,18,20,28,70,25.7%,320.3,174.5,145.8,0.64,0.71,1.00,2.49,310.2,169.0,141.2,0.62,0.69,0.97,2.41,62,62,2.21,2.21,2.14,2.14
,,,Theodorethe2,Rival,Mozza Marauders,Italian Battalion,Lunar,44.1,48,3,0.803,1.000,3,0,960,420,540,2,1,1,12,16.7%,303.4,132.7,170.6,0.63,0.32,0.32,3.79,320.0,140.0,180.0,0.67,0.33,0.33,4.00,8,3,2.53,0.95,2.67,1.00
,,,Mattixbigs,Rival,"Blizzards
Lacuna
Vicunas
Polar Bears","Storm
Event Horizon
The Herd
The Bear Den",Solar,43.2,422,28,0.464,0.357,10,18,9083,5050,4033,17,15,38,70,24.3%,326.5,181.5,145.0,0.61,0.54,1.37,2.52,324.4,180.4,144.0,0.61,0.54,1.36,2.50,61,67,2.19,2.41,2.18,2.39
,,,Itsbooktv,Rival,"Polar Bears
Hot Wings","The Bear Den
Fifty-Fifty Pizzeria",Lunar,43.1,888,57,0.336,0.316,18,39,19977,10930,9047,41,25,84,138,29.7%,341.2,186.7,154.5,0.70,0.43,1.43,2.36,350.5,191.8,158.7,0.72,0.44,1.47,2.42,116,178,1.98,3.04,2.04,3.12
,,,Poopsoup,Rival,Blizzards,Storm,Solar,42.4,488,35,0.464,0.514,18,17,11460,5930,5530,24,14,44,63,38.1%,356.2,184.3,171.9,0.75,0.44,1.37,1.96,327.4,169.4,158.0,0.69,0.40,1.26,1.80,73,80,2.27,2.49,2.09,2.29
,,,Cowtooth,Rival,Torte Reform,The Bakery,Solar,41.9,798,51,0.602,0.627,32,19,16704,9860,6844,43,24,59,141,30.5%,317.5,187.4,130.1,0.82,0.46,1.12,2.68,327.5,193.3,134.2,0.84,0.47,1.16,2.76,136,104,2.59,1.98,2.67,2.04
,,,Sinoda_20,Rival,Lacuna,Event Horizon,Solar,41.3,828,59,0.402,0.390,23,36,18455,9770,8685,36,26,73,122,29.5%,338.1,179.0,159.1,0.66,0.48,1.34,2.23,312.8,165.6,147.2,0.61,0.44,1.24,2.07,109,141,2.00,2.58,1.85,2.39
,,,Osoghost,Rival,Polar Bears,The Bear Den,Lunar,41.2,338,22,0.334,0.273,6,16,7538,4370,3168,17,8,35,52,32.7%,338.3,196.1,142.2,0.76,0.36,1.57,2.33,342.6,198.6,144.0,0.77,0.36,1.59,2.36,47,72,2.11,3.23,2.14,3.27
,,,Blun,Rival,Dolphins,Whale Defense,Lunar,40.6,757,50,0.361,0.380,19,31,16338,9250,7088,31,26,74,115,27.0%,327.4,185.3,142.0,0.62,0.52,1.48,2.30,326.8,185.0,141.8,0.62,0.52,1.48,2.30,95,137,1.90,2.75,1.90,2.74
,,,Bousquet,Rival,Polar Ice,Minty Fresh,Solar,38.7,693,45,0.417,0.422,19,26,14002,7650,6352,25,36,47,100,25.0%,306.5,167.4,139.0,0.55,0.79,1.03,2.19,311.2,170.0,141.2,0.56,0.80,1.04,2.22,103,127,2.25,2.78,2.29,2.82
,,,Truez9,Rival,Werewolves,The Forest,Solar,37.9,880,57,0.508,0.509,29,28,18909,10390,8519,40,35,70,114,35.1%,325.9,179.1,146.8,0.69,0.60,1.21,1.97,331.7,182.3,149.5,0.70,0.61,1.23,2.00,152,149,2.62,2.57,2.67,2.61
,,,Dinnindu,Rival,Anubis,The Gods,Solar,37.2,511,34,0.398,0.412,14,20,10917,6310,4607,27,14,43,76,35.5%,324.1,187.3,136.8,0.80,0.42,1.28,2.26,321.1,185.6,135.5,0.79,0.41,1.26,2.24,65,85,1.93,2.52,1.91,2.50
,,,Ziggy.,Rival,Lacuna,Event Horizon,Solar,36.2,304,23,0.427,0.435,10,13,6372,3040,3332,8,10,25,49,16.3%,317.9,151.7,166.3,0.40,0.50,1.25,2.44,277.0,132.2,144.9,0.35,0.43,1.09,2.13,44,53,2.20,2.64,1.91,2.30
,,,Biscuitking18,Rival,Asiago Arsonists,Cheese Guild,Solar,36.0,594,41,0.484,0.439,18,23,12184,6670,5514,30,15,38,102,29.4%,311.1,170.3,140.8,0.77,0.38,0.97,2.60,297.2,162.7,134.5,0.73,0.37,0.93,2.49,94,98,2.40,2.50,2.29,2.39
,,,Masdhapotatoes,Rival,Hot Wings,Fifty-Fifty Pizzeria,Lunar,36.0,431,30,0.517,0.567,17,13,8494,4710,3784,15,25,28,56,26.8%,298.9,165.8,133.2,0.53,0.88,0.99,1.97,283.1,157.0,126.1,0.50,0.83,0.93,1.87,73,70,2.57,2.46,2.43,2.33
,,,Cytrus-,Rival,Ruthless Racket,The Syndicate,Lunar,35.9,266,18,0.490,0.389,7,11,5571,3170,2401,12,7,24,42,28.6%,317.7,180.8,136.9,0.68,0.40,1.37,2.40,309.5,176.1,133.4,0.67,0.39,1.33,2.33,39,40,2.22,2.28,2.17,2.22
,,,Brindytheblade25,Rival,Lust,Seven Deadly Sins,Lunar,35.4,829,55,0.424,0.382,21,34,16872,9090,7782,27,28,73,134,20.1%,308.7,166.3,142.4,0.49,0.51,1.34,2.45,306.8,165.3,141.5,0.49,0.51,1.33,2.44,116,141,2.12,2.58,2.11,2.56
,,,Onward,Rival,Cursed,Destined,Solar,35.2,826,54,0.453,0.444,24,30,16901,9790,7111,40,25,65,129,31.0%,310.4,179.8,130.6,0.73,0.46,1.19,2.37,313.0,181.3,131.7,0.74,0.46,1.20,2.39,125,141,2.30,2.59,2.31,2.61
,,,Galvarino,Rival,Polar Bears,The Bear Den,Lunar,34.9,929,58,0.312,0.276,16,42,19008,10750,8258,38,34,78,135,28.1%,310.4,175.5,134.8,0.62,0.56,1.27,2.20,327.7,185.3,142.4,0.66,0.59,1.34,2.33,119,195,1.94,3.18,2.05,3.36
,,,Rudeboipyro,Rival,Quads,The Quad Dynasty,Solar,34.8,897,58,0.616,0.603,35,23,18252,10360,7892,44,25,65,146,30.1%,308.6,175.2,133.5,0.74,0.42,1.10,2.47,314.7,178.6,136.1,0.76,0.43,1.12,2.52,145,106,2.45,1.79,2.50,1.83
,,,Carnagewolfbite,Rival,"Hue Heroes
Phantoms
Necrotic Nerds
Brashtins","Art Club
The Monster Mash
Ghoul School
Maste Wanagement",Solar,34.3,767,47,0.439,0.404,19,28,15885,8450,7435,29,22,65,120,24.2%,314.2,167.1,147.0,0.57,0.44,1.29,2.37,338.0,179.8,158.2,0.62,0.47,1.38,2.55,96,113,1.90,2.23,2.04,2.40
,,,Mayorh (Mute),Rival,Mozza Marauders,Italian Battalion,Lunar,34.0,95,8,0.379,0.375,3,5,1809,820,989,3,4,3,17,17.6%,288.8,130.9,157.9,0.48,0.64,0.48,2.71,226.1,102.5,123.6,0.38,0.50,0.38,2.13,10,14,1.60,2.24,1.25,1.75
,,,Mrsilent_714,Rival,Fangtooths,The Abyss,Lunar,33.5,313,22,0.546,0.545,12,10,6259,3270,2989,10,15,22,42,23.8%,303.3,158.5,144.9,0.48,0.73,1.07,2.04,284.5,148.6,135.9,0.45,0.68,1.00,1.91,55,49,2.67,2.37,2.50,2.23
,,,Mysty,Rival,Phantoms,The Monster Mash,Lunar,32.6,814,60,0.402,0.383,23,37,16885,8230,8655,24,32,63,108,22.2%,314.6,153.4,161.3,0.45,0.60,1.17,2.01,281.4,137.2,144.3,0.40,0.53,1.05,1.80,106,137,1.98,2.55,1.77,2.28
,,,Mattviaairwaves,Rival,Polar Ice,Minty Fresh,Solar,32.4,683,46,0.372,0.370,17,29,14174,7180,6994,28,21,47,98,28.6%,314.8,159.5,155.3,0.62,0.47,1.04,2.18,308.1,156.1,152.0,0.61,0.46,1.02,2.13,87,122,1.93,2.71,1.89,2.65
,,,Ruebensandwich,Rival,Phantoms,The Monster Mash,Lunar,32.3,70,6,0.293,0.167,1,5,1410,640,770,2,1,5,14,14.3%,305.5,138.7,166.9,0.43,0.22,1.08,3.03,235.0,106.7,128.3,0.33,0.17,0.83,2.33,6,11,1.30,2.38,1.00,1.83
,,,Sansbar,Rival,Hot Wings,Fifty-Fifty Pizzeria,Lunar,31.8,475,34,0.398,0.441,15,19,9522,5160,4362,24,15,26,71,33.8%,304.1,164.8,139.3,0.77,0.48,0.83,2.27,280.1,151.8,128.3,0.71,0.44,0.76,2.09,72,93,2.30,2.97,2.12,2.74
,,,King,Rival,Vikings,The Sovereign,Lunar,31.5,877,57,0.463,0.526,30,27,17821,9430,8391,38,32,57,118,32.2%,308.2,163.1,145.1,0.66,0.55,0.99,2.04,312.6,165.4,147.2,0.67,0.56,1.00,2.07,130,143,2.25,2.47,2.28,2.51
,,,Shewasntready,Rival,Dolphins,Whale Defense,Lunar,30.9,120,8,0.322,0.375,3,5,2156,1170,986,3,5,8,22,13.6%,272.5,147.9,124.6,0.38,0.63,1.01,2.78,269.5,146.3,123.3,0.38,0.63,1.00,2.75,15,24,1.90,3.03,1.88,3.00
,,,Hudx,Rival,Brashtins,Maste Wanagement,Solar,30.7,393,27,0.493,0.481,13,14,8347,4490,3857,16,6,40,59,27.1%,322.2,173.3,148.9,0.62,0.23,1.54,2.28,309.1,166.3,142.9,0.59,0.22,1.48,2.19,58,59,2.24,2.28,2.15,2.19
,,,Tryhard Goblin,Rival,Wind,The Elements,Solar,30.4,885,55,0.500,0.545,30,25,17864,9200,8664,28,38,68,110,25.5%,306.2,157.7,148.5,0.48,0.65,1.17,1.89,324.8,167.3,157.5,0.51,0.69,1.24,2.00,138,138,2.37,2.37,2.51,2.51
,,,Luim14,Rival,Wolf Spiders,Eight Legged Freaks,Lunar,30.0,428,27,0.465,0.407,11,16,8851,4780,4071,19,14,33,53,35.8%,313.7,169.4,144.3,0.67,0.50,1.17,1.88,327.8,177.0,150.8,0.70,0.52,1.22,1.96,63,69,2.23,2.45,2.33,2.56
,,,Lukemsnookems,Rival,Hammerheads,Shark Attack,Lunar,29.8,771,49,0.564,0.531,26,23,15394,8440,6954,38,24,47,109,34.9%,302.9,166.0,136.8,0.75,0.47,0.92,2.14,314.2,172.2,141.9,0.78,0.49,0.96,2.22,115,97,2.26,1.91,2.35,1.98
,,,Lucas_Rl,Rival,Tardy Tortoises,Speed Demons,Lunar,28.9,476,31,0.518,0.419,13,18,9405,5230,4175,19,10,41,78,24.4%,299.7,166.7,133.0,0.61,0.32,1.31,2.49,303.4,168.7,134.7,0.61,0.32,1.32,2.52,63,60,2.01,1.91,2.03,1.94
,,,Redtaill,Rival,Hue Heroes,Art Club,Solar,28.8,687,44,0.448,0.432,19,25,13174,7380,5794,30,21,45,108,27.8%,290.9,162.9,127.9,0.66,0.46,0.99,2.38,299.4,167.7,131.7,0.68,0.48,1.02,2.45,96,110,2.12,2.43,2.18,2.50
,,,Sthen0 -_-,Rival,Cursed,Destined,Solar,28.5,430,29,0.512,0.517,15,14,8611,4770,3841,17,14,36,57,29.8%,303.8,168.3,135.5,0.60,0.49,1.27,2.01,296.9,164.5,132.4,0.59,0.48,1.24,1.97,66,64,2.33,2.26,2.28,2.21
,,,Jean_Christ,Rival,Wind,The Elements,Solar,28.2,301,19,0.248,0.263,5,14,6212,3320,2892,12,4,29,47,25.5%,313.0,167.3,145.7,0.60,0.20,1.46,2.37,326.9,174.7,152.2,0.63,0.21,1.53,2.47,31,63,1.56,3.17,1.63,3.32
,,,Peril,Rival,Ruthless Racket,The Syndicate,Lunar,27.8,681,47,0.563,0.511,24,23,14173,7800,6373,34,16,55,85,40.0%,315.7,173.7,142.0,0.76,0.36,1.23,1.89,301.6,166.0,135.6,0.72,0.34,1.17,1.81,104,88,2.32,1.96,2.21,1.87
,,,Dondo Rf,Rival,Carrots,The Garden,Lunar,27.4,226,16,0.316,0.188,3,13,4456,2350,2106,8,8,17,30,26.7%,299.1,157.7,141.4,0.54,0.54,1.14,2.01,278.5,146.9,131.6,0.50,0.50,1.06,1.88,29,47,1.95,3.15,1.81,2.94
,,,Sweetnlow120,Rival,"Carrots
Phantoms
Polar Ice","The Garden
The Monster Mash
Minty Fresh",Solar,27.3,457,30,0.369,0.300,9,21,9448,5660,3788,21,13,48,51,41.2%,313.6,187.9,125.7,0.70,0.43,1.59,1.69,314.9,188.7,126.3,0.70,0.43,1.60,1.70,66,92,2.19,3.05,2.20,3.07
,,,Fryer_Lee,Rival,Dolphins,Whale Defense,Lunar,26.5,73,4,0.500,0.500,2,2,1262,600,662,0,5,5,10,0.0%,262.2,124.7,137.6,0.00,1.04,1.04,2.08,315.5,150.0,165.5,0.00,1.25,1.25,2.50,10,10,2.08,2.08,2.50,2.50
,,,Xblaniac,Rival,"Vikings
Surge","The Sovereign
Electric Mayhem",Lunar,24.9,275,20,0.450,0.500,10,10,5610,2770,2840,12,8,17,32,37.5%,309.4,152.8,156.7,0.66,0.44,0.94,1.77,280.5,138.5,142.0,0.60,0.40,0.85,1.60,46,52,2.54,2.87,2.30,2.60
,,,Slowlow24,Rival,Mercury,The Nexus,Solar,24.2,90,7,0.500,0.429,3,4,1658,960,698,4,4,5,11,36.4%,279.4,161.8,117.6,0.67,0.67,0.84,1.85,236.9,137.1,99.7,0.57,0.57,0.71,1.57,18,18,3.03,3.03,2.57,2.57
,,,Spite.,Rival,Asiago Arsonists,Cheese Guild,Solar,24.1,613,42,0.364,0.310,13,29,11688,6330,5358,15,21,59,83,18.1%,289.2,156.6,132.6,0.37,0.52,1.46,2.05,278.3,150.7,127.6,0.36,0.50,1.40,1.98,73,105,1.81,2.60,1.74,2.50
,,,Dr. Babies,Rival,Necrotic Nerds,Ghoul School,Solar,22.5,499,30,0.468,0.500,15,15,9797,5080,4717,15,14,45,63,23.8%,297.8,154.4,143.4,0.46,0.43,1.37,1.92,326.6,169.3,157.2,0.50,0.47,1.50,2.10,68,74,2.07,2.25,2.27,2.47
,,,Drnasti,Rival,"Surge
Dolphins","Electric Mayhem
Whale Defense",Lunar,20.7,246,17,0.447,0.471,8,9,4406,2160,2246,6,9,15,36,16.7%,271.7,133.2,138.5,0.37,0.55,0.92,2.22,259.2,127.1,132.1,0.35,0.53,0.88,2.12,34,39,2.10,2.40,2.00,2.29
,,,Kryptonic09_,Rival,Ruthless Racket,The Syndicate,Lunar,19.7,232,14,0.500,0.500,7,7,4050,2310,1740,8,7,16,36,22.2%,264.8,151.0,113.8,0.52,0.46,1.05,2.35,289.3,165.0,124.3,0.57,0.50,1.14,2.57,35,35,2.29,2.29,2.50,2.50
,,,Enygmah,Rival,Surge,Electric Mayhem,Lunar,19.5,337,21,0.430,0.429,9,12,6124,3320,2804,12,10,23,47,25.5%,275.6,149.4,126.2,0.54,0.45,1.04,2.12,291.6,158.1,133.5,0.57,0.48,1.10,2.24,45,54,2.03,2.43,2.14,2.57
,,,Meltt._,Rival,Tardy Tortoises,Speed Demons,Lunar,18.5,30,2,0.318,0.000,0,2,659,360,299,1,1,4,1,100.0%,333.2,182.0,151.2,0.51,0.51,2.02,0.51,329.5,180.0,149.5,0.50,0.50,2.00,0.50,3,5,1.52,2.53,1.50,2.50
,,,Grobber22,Rival,Blizzards,Storm,Solar,18.3,390,23,0.453,0.391,9,14,7353,4010,3343,15,6,33,56,26.8%,286.0,156.0,130.0,0.58,0.23,1.28,2.18,319.7,174.3,145.3,0.65,0.26,1.43,2.43,54,61,2.10,2.37,2.35,2.65
,,,Saucy Bowen,Rival,Anubis,The Gods,Solar,17.6,279,18,0.418,0.444,8,10,5249,2500,2749,10,5,17,40,25.0%,285.4,135.9,149.5,0.54,0.27,0.92,2.17,291.6,138.9,152.7,0.56,0.28,0.94,2.22,38,47,2.07,2.56,2.11,2.61
