Tier,RSC ID,Player Name,Team(s),Franchise(s),Conf.,Div,SBV,TS,GP,TS/GP,PWE,W%,W,L,MVPs,P,SP,NP,G,A,Sv,Sh,Sh%,P/A,SP/A,NP/A,G/A,A/A,Sv/A,S/A,PPG,SPPG,NPPG,GPG,APG,SvPG,ShPG,tm_G,opp_G,tm_G/A,opp_G/A,tm_G/G,opp_G/G
Master,RSC000657,Saucey,Fromunda Frauds,Cheese Guild,N/A,N/A,47.56,695,48,14.48,0.519,0.646,31,17,11,14457,8080,6377,24,35,56,113,0.212,304.03,169.92,134.11,0.50,0.74,1.18,2.38,301.19,168.33,132.85,0.50,0.73,1.17,2.35,102,87,2.15,1.83,2.13,1.81
Master,RSC006087,DoorTK,Lemurs,The Jungle,N/A,N/A,47.42,708,49,14.45,0.489,0.408,20,29,6,15838,9290,6548,39,25,60,114,0.342,326.96,191.78,135.18,0.81,0.52,1.24,2.35,323.22,189.59,133.63,0.80,0.51,1.22,2.33,107,117,2.21,2.42,2.18,2.39
Master,RSC000714,duffy,Kawaii,The Pit,N/A,N/A,45.68,203,12,16.92,0.434,0.417,5,7,2,4325,2140,2185,10,5,9,44,0.227,311.40,154.08,157.32,0.72,0.36,0.65,3.17,360.42,178.33,182.08,0.83,0.42,0.75,3.67,23,33,1.66,2.38,1.92,2.75
Master,RSC007099,kolm,Battle Masters,Dwarf Haven,N/A,N/A,45.25,186,12,15.50,0.463,0.417,5,7,3,4310,2490,1820,12,6,15,24,0.500,338.68,195.66,143.01,0.94,0.47,1.18,1.89,359.17,207.50,151.67,1.00,0.50,1.25,2.00,29,35,2.28,2.75,2.42,2.92
Master,RSC007295,TheLegendaryChance,Battle Masters,Dwarf Haven,N/A,N/A,44.46,626,42,14.90,0.449,0.286,12,30,3,14325,8180,6145,29,18,68,98,0.296,334.46,190.99,143.47,0.68,0.42,1.59,2.29,341.07,194.76,146.31,0.69,0.43,1.62,2.33,74,110,1.73,2.57,1.76,2.62
Master,RSC007868,(Jay),"Andromeda
Reapers
Battle Masters","The Cosmos
Mythical
Dwarf Haven","N/A
N/A
N/A","N/A
N/A
N/A",38.99,512,32,16.00,0.477,0.469,15,17,5,11186,6210,4976,18,18,56,71,0.254,319.32,177.27,142.05,0.51,0.51,1.60,2.03,349.56,194.06,155.50,0.56,0.56,1.75,2.22,68,80,1.94,2.28,2.13,2.50
Master,RSC007941,Shepherd,Spectres,The Monster Mash,N/A,N/A,34.64,469,36,13.03,0.504,0.583,21,15,2,9683,5290,4393,18,18,39,64,0.281,301.76,164.86,136.90,0.56,0.56,1.22,1.99,268.97,146.94,122.03,0.50,0.50,1.08,1.78,65,63,2.03,1.96,1.81,1.75
Master,RSC001055,Scotti,Battle Masters,Dwarf Haven,N/A,N/A,31.32,329,26,12.65,0.425,0.231,6,20,1,7038,3740,3298,13,9,31,44,0.295,312.66,166.15,146.51,0.58,0.40,1.38,1.95,270.69,143.85,126.85,0.50,0.35,1.19,1.69,41,67,1.82,2.98,1.58,2.58
Master,RSC002620,The CZD,Permafrost,Sub Zero,N/A,N/A,30.00,122,8,15.25,0.397,0.250,2,6,0,2294,1100,1194,2,5,9,20,0.100,274.83,131.78,143.04,0.24,0.60,1.08,2.40,286.75,137.50,149.25,0.25,0.63,1.13,2.50,14,23,1.68,2.76,1.75,2.88
Master,RSC008539,Shune.,Battle Masters,Dwarf Haven,N/A,N/A,28.45,388,23,16.87,0.421,0.217,5,18,0,7572,3800,3772,10,16,30,50,0.200,285.23,143.14,142.09,0.38,0.60,1.13,1.88,329.22,165.22,164.00,0.43,0.70,1.30,2.17,43,72,1.62,2.71,1.87,3.13
Master,RSC003323,Boog McCroog,Spectres,The Monster Mash,N/A,N/A,27.72,706,50,14.12,0.491,0.540,27,23,9,13957,6980,6977,20,26,55,93,0.215,288.94,144.50,144.44,0.41,0.54,1.14,1.93,279.14,139.60,139.54,0.40,0.52,1.10,1.86,94,101,1.95,2.09,1.88,2.02
Master,RSC005298,Kaisaroh,Care Bears,The Bear Den,N/A,N/A,23.96,149,9,16.56,0.541,0.778,7,2,2,3003,1870,1133,11,3,8,22,0.500,294.57,183.43,111.14,1.08,0.29,0.78,2.16,333.67,207.78,125.89,1.22,0.33,0.89,2.44,28,23,2.75,2.26,3.11,2.56
Master,RSC003125,GrandPlat,Andromeda,The Cosmos,N/A,N/A,23.81,285,22,12.95,0.496,0.500,11,11,0,5648,3020,2628,9,9,26,37,0.243,289.65,154.88,134.77,0.46,0.46,1.33,1.90,256.73,137.27,119.45,0.41,0.41,1.18,1.68,34,35,1.74,1.79,1.55,1.59
Master,RSC007494,C-Loupe,Helicoprions,Shark Attack,N/A,N/A,23.74,247,20,12.35,0.464,0.300,6,14,3,5372,3380,1992,14,2,30,38,0.368,317.88,200.01,117.87,0.83,0.12,1.78,2.25,268.60,169.00,99.60,0.70,0.10,1.50,1.90,31,39,1.83,2.31,1.55,1.95
Master,RSC008500,Alejandro55,"Lemurs
Battle Masters","The Jungle
Dwarf Haven","N/A
N/A","N/A
N/A",20.12,161,10,16.10,0.417,0.200,2,8,1,3149,1640,1509,5,5,14,19,0.263,285.87,148.88,136.99,0.45,0.45,1.27,1.72,314.90,164.00,150.90,0.50,0.50,1.40,1.90,19,29,1.72,2.63,1.90,2.90
Master,RSC005220,Swax,Spectres,The Monster Mash,N/A,N/A,18.54,427,26,16.42,0.451,0.385,10,16,1,7998,4460,3538,14,14,36,56,0.250,273.76,152.66,121.10,0.48,0.48,1.23,1.92,307.62,171.54,136.08,0.54,0.54,1.38,2.15,47,66,1.61,2.26,1.81,2.54
Master,RSC000200,Jonezy,Oblivion,Event Horizon,N/A,N/A,16.16,34,2,17.00,0.403,0.500,1,1,1,757,540,217,3,0,4,4,0.750,325.42,232.13,93.28,1.29,0.00,1.72,1.72,378.50,270.00,108.50,1.50,0.00,2.00,2.00,6,8,2.58,3.44,3.00,4.00
Master,RSC008330,Jamtbh,Kawaii,The Pit,N/A,N/A,13.64,347,25,13.88,0.440,0.320,8,17,2,6271,3510,2761,11,8,29,56,0.196,264.14,147.84,116.29,0.46,0.34,1.22,2.36,250.84,140.40,110.44,0.44,0.32,1.16,2.24,35,53,1.47,2.23,1.40,2.12
Master,RSC008368,taLz.,Fromunda Frauds,Cheese Guild,N/A,N/A,12.62,125,13,9.62,0.341,0.462,6,7,3,2352,980,1372,2,5,9,8,0.250,275.01,114.59,160.42,0.23,0.58,1.05,0.94,180.92,75.38,105.54,0.15,0.38,0.69,0.62,11,27,1.29,3.16,0.85,2.08
Master,RSC003986,✪ Reprise,Helicoprions,Shark Attack,N/A,N/A,-0.56,64,4,16.00,0.500,0.500,2,2,1,1063,560,503,2,2,4,6,0.333,242.76,127.89,114.87,0.46,0.46,0.91,1.37,265.75,140.00,125.75,0.50,0.50,1.00,1.50,9,9,2.06,2.06,2.25,2.25
Master,RSC003792,Calcifiree,Lemurs,The Jungle,N/A,N/A,-14.25,54,3,18.00,0.362,0.000,0,3,0,825,470,355,2,2,3,2,1.000,223.30,127.21,96.09,0.54,0.54,0.81,0.54,275.00,156.67,118.33,0.67,0.67,1.00,0.67,6,10,1.62,2.71,2.00,3.33
Master,RSC006569,mulliganisoup,Battle Masters,Dwarf Haven,N/A,N/A,-33.25,68,4,17.00,0.398,0.250,1,3,0,851,470,381,2,1,3,7,0.286,182.91,101.02,81.89,0.43,0.21,0.64,1.50,212.75,117.50,95.25,0.50,0.25,0.75,1.75,8,12,1.72,2.58,2.00,3.00
Elite,RSC007260,Veoloux,Afterburners,Remove Before Flight,Lunar,Lunar Mountain,97.49,67,4,16.75,0.708,1.000,4,0,3,2118,1380,738,7,1,10,13,0.538,514.35,335.13,179.22,1.70,0.24,2.43,3.16,529.50,345.00,184.50,1.75,0.25,2.50,3.25,12,5,2.91,1.21,3.00,1.25
Elite,RSC006409,Reported.,Great Whites,Shark Attack,Solar,Solar Mountain,94.15,780,50,15.60,0.564,0.680,34,16,19,21888,13000,8888,50,46,87,135,0.370,456.58,271.18,185.40,1.04,0.96,1.81,2.82,437.76,260.00,177.76,1.00,0.92,1.74,2.70,143,86,2.98,1.79,2.86,1.72
Elite,RSC008362,flash!,"Teddy Bears
Sloths","The Bear Den
The Jungle","Solar
Solar","Solar Ocean
Solar Cloud",93.59,776,48,16.17,0.541,0.667,32,16,15,21125,12470,8655,48,47,78,142,0.338,442.94,261.46,181.47,1.01,0.99,1.64,2.98,440.10,259.79,180.31,1.00,0.98,1.63,2.96,140,102,2.94,2.14,2.92,2.13
Elite,RSC005524,RaunchyRomanian,Hydras,Mythical,Solar,Solar Ocean,89.68,1010,64,15.78,0.515,0.563,36,28,19,26846,15220,11626,57,55,96,197,0.289,432.48,245.19,187.29,0.92,0.89,1.55,3.17,419.47,237.81,181.66,0.89,0.86,1.50,3.08,167,147,2.69,2.37,2.61,2.30
Elite,RSC006424,RSC Raven,Peerless Scarred,The Rising,Solar,Solar Ember,89.09,947,58,16.33,0.532,0.603,35,23,15,25131,15290,9841,65,34,99,214,0.304,431.78,262.70,169.08,1.12,0.58,1.70,3.68,433.29,263.62,169.67,1.12,0.59,1.71,3.69,158,122,2.71,2.10,2.72,2.10
Elite,RSC007954,Killer,Gelato,Fifty-Fifty Pizzeria,Lunar,Lunar Mountain,87.05,525,32,16.41,0.539,0.625,20,12,11,13648,8420,5228,35,29,50,97,0.361,422.98,260.95,162.03,1.08,0.90,1.55,3.01,426.50,263.13,163.38,1.09,0.91,1.56,3.03,94,72,2.91,2.23,2.94,2.25
Elite,RSC005709,ZavaRL,"Black-Holes
Praetorian Guard
Teddy Bears","The Cosmos
The Sovereign
The Bear Den","Lunar
Solar
Solar","Lunar Ember
Solar Ocean
Solar Ocean",86.60,342,21,16.29,0.551,0.714,15,6,7,8858,5200,3658,21,23,28,55,0.382,421.42,247.39,174.03,1.00,1.09,1.33,2.62,421.81,247.62,174.19,1.00,1.10,1.33,2.62,70,52,3.33,2.47,3.33,2.48
Elite,RSC008255,Knabit,Embezzlers,Shell Corp.,Lunar,Lunar Cloud,85.69,919,60,15.32,0.556,0.683,41,19,13,24404,14650,9754,62,44,91,170,0.365,432.07,259.38,172.69,1.10,0.78,1.61,3.01,406.73,244.17,162.57,1.03,0.73,1.52,2.83,171,108,3.03,1.91,2.85,1.80
Elite,RSC006985,not so jucy skep,Dragon,Mythspire,Solar,Solar Cloud,84.57,947,56,16.91,0.542,0.696,39,17,14,23656,13520,10136,48,55,82,187,0.257,406.44,232.29,174.15,0.82,0.94,1.41,3.21,422.43,241.43,181.00,0.86,0.98,1.46,3.34,169,121,2.90,2.08,3.02,2.16
Elite,RSC000009,Timbo,Menthol,Minty Fresh,Solar,Solar Cloud,84.28,1025,64,16.02,0.526,0.656,42,22,22,25932,15600,10332,75,49,73,200,0.375,411.64,247.63,164.01,1.19,0.78,1.16,3.17,405.19,243.75,161.44,1.17,0.77,1.14,3.13,181,146,2.87,2.32,2.83,2.28
Elite,RSC008155,Stormy Wormy.,Sloths,The Jungle,Solar,Solar Cloud,80.43,1016,60,16.93,0.515,0.550,33,27,14,25701,15350,10351,73,41,80,200,0.365,411.59,245.82,165.77,1.17,0.66,1.28,3.20,428.35,255.83,172.52,1.22,0.68,1.33,3.33,167,148,2.67,2.37,2.78,2.47
Elite,RSC006581,Light_Wigglebean,Black-Holes,The Cosmos,Lunar,Lunar Ember,80.32,885,52,17.02,0.531,0.615,32,20,11,21678,12780,8898,54,45,68,173,0.312,398.55,234.96,163.59,0.99,0.83,1.25,3.18,416.88,245.77,171.12,1.04,0.87,1.31,3.33,158,124,2.90,2.28,3.04,2.38
Elite,RSC005516,Pirate Princess Local!,Praetorian Guard,The Sovereign,Solar,Solar Ocean,80.04,600,36,16.67,0.491,0.556,20,16,11,15962,9550,6412,37,24,71,110,0.336,432.86,258.98,173.88,1.00,0.65,1.93,2.98,443.39,265.28,178.11,1.03,0.67,1.97,3.06,89,95,2.41,2.58,2.47,2.64
Elite,RSC007280,BallChasinq,Dik-diks,Safari,Lunar,Lunar Ocean,79.65,921,56,16.45,0.511,0.518,29,27,10,23713,13780,9933,50,47,96,163,0.307,418.92,243.44,175.48,0.88,0.83,1.70,2.88,423.45,246.07,177.38,0.89,0.84,1.71,2.91,155,142,2.74,2.51,2.77,2.54
Elite,RSC006783,ImSouperGreat,Great Whites,Shark Attack,Solar,Solar Mountain,79.41,974,64,15.22,0.563,0.688,44,20,15,25452,14000,11452,58,45,85,170,0.341,425.18,233.87,191.31,0.97,0.75,1.42,2.84,397.69,218.75,178.94,0.91,0.70,1.33,2.66,183,108,3.06,1.80,2.86,1.69
Elite,RSC003412,Python,"Krakens
Immortals
Forest Cobra
Teddy Bears
Black-Holes
Forge Defenders","Tyrants of the Sea
World Warriors
Venom Lab
The Bear Den
The Cosmos
Dwarf Haven","Lunar
Lunar
Lunar
Solar
Lunar
Lunar","Lunar Ocean
Lunar Ember
Lunar Ocean
Solar Ocean
Lunar Ember
Lunar Ember",79.26,834,49,17.02,0.521,0.571,28,21,14,20980,12580,8400,55,33,75,168,0.327,409.30,245.43,163.88,1.07,0.64,1.46,3.28,428.16,256.73,171.43,1.12,0.67,1.53,3.43,143,122,2.79,2.38,2.92,2.49
Elite,RSC000623,wall2wall3,Great Whites,Shark Attack,Solar,Solar Mountain,78.43,891,60,14.85,0.565,0.667,40,20,8,21906,13430,8476,63,39,69,173,0.364,400.03,245.25,154.78,1.15,0.71,1.26,3.16,365.10,223.83,141.27,1.05,0.65,1.15,2.88,172,101,3.14,1.84,2.87,1.68
Elite,RSC008493,wntr.,Ghastly Goombahs,The Syndicate,Lunar,Lunar Cloud,78.14,601,36,16.69,0.518,0.444,16,20,8,15742,9350,6392,37,26,66,105,0.352,426.18,253.13,173.05,1.00,0.70,1.79,2.84,437.28,259.72,177.56,1.03,0.72,1.83,2.92,92,81,2.49,2.19,2.56,2.25
Elite,RSC005236,Rozi-,Forest Cobra,Venom Lab,Lunar,Lunar Ocean,75.37,923,57,16.19,0.546,0.667,38,19,12,23314,13310,10004,50,44,90,161,0.311,410.98,234.63,176.35,0.88,0.78,1.59,2.84,409.02,233.51,175.51,0.88,0.77,1.58,2.82,162,111,2.86,1.96,2.84,1.95
Elite,RSC007269,Navik,Commanders,The King's Court,Lunar,Lunar Ocean,74.15,1083,64,16.92,0.515,0.516,33,31,9,26379,16000,10379,64,50,102,200,0.320,396.31,240.38,155.93,0.96,0.75,1.53,3.00,412.17,250.00,162.17,1.00,0.78,1.59,3.13,180,159,2.70,2.39,2.81,2.48
Elite,RSC008448,haz,Black-Holes,The Cosmos,Lunar,Lunar Ember,73.74,313,20,15.65,0.541,0.550,11,9,4,7339,4190,3149,15,17,25,59,0.254,381.50,217.81,163.70,0.78,0.88,1.30,3.07,366.95,209.50,157.45,0.75,0.85,1.25,2.95,55,43,2.86,2.24,2.75,2.15
Elite,RSC000344,Mezmer,Menthol,Minty Fresh,Solar,Solar Cloud,73.51,992,62,16.00,0.528,0.661,41,21,12,23817,13920,9897,57,48,80,182,0.313,390.65,228.32,162.33,0.93,0.79,1.31,2.99,384.15,224.52,159.63,0.92,0.77,1.29,2.94,173,138,2.84,2.26,2.79,2.23
Elite,RSC008221,An.om.aly,"Thrashers
Black-Holes
Hellhounds
Forest Cobra","The Pit
The Cosmos
Pawverse
Venom Lab","Lunar
Lunar
Solar
Lunar","Lunar Ember
Lunar Ember
Solar Ocean
Lunar Ocean",73.02,289,18,16.06,0.533,0.667,12,6,6,7083,4220,2863,19,10,25,57,0.333,398.77,237.59,161.19,1.07,0.56,1.41,3.21,393.50,234.44,159.06,1.06,0.56,1.39,3.17,52,43,2.93,2.42,2.89,2.39
Elite,RSC007642,Luminati7,Forest Cobra,Venom Lab,Lunar,Lunar Ocean,72.64,1015,63,16.11,0.546,0.683,43,20,15,25580,14890,10690,56,47,105,169,0.331,410.05,238.69,171.36,0.90,0.75,1.68,2.71,406.03,236.35,169.68,0.89,0.75,1.67,2.68,179,122,2.87,1.96,2.84,1.94
Elite,RSC005872,Ditto,Dik-diks,Safari,Lunar,Lunar Ocean,72.61,971,58,16.74,0.510,0.517,30,28,12,24401,14690,9711,65,38,92,169,0.385,408.88,246.16,162.72,1.09,0.64,1.54,2.83,420.71,253.28,167.43,1.12,0.66,1.59,2.91,163,150,2.73,2.51,2.81,2.59
Elite,RSC007907,chazie.,Praetorian Guard,The Sovereign,Solar,Solar Ocean,72.36,634,40,15.85,0.526,0.650,26,14,9,15256,8720,6536,33,30,55,117,0.282,391.52,223.79,167.74,0.85,0.77,1.41,3.00,381.40,218.00,163.40,0.83,0.75,1.38,2.93,112,93,2.87,2.39,2.80,2.33
Elite,RSC007908,C01E01,Hydras,Mythical,Solar,Solar Ocean,71.94,1010,64,15.78,0.515,0.563,36,28,15,25056,14810,10246,65,37,92,186,0.349,403.64,238.58,165.06,1.05,0.60,1.48,3.00,391.50,231.41,160.09,1.02,0.58,1.44,2.91,167,147,2.69,2.37,2.61,2.30
Elite,RSC003831,Aki,Ghastly Goombahs,The Syndicate,Lunar,Lunar Cloud,71.78,689,42,16.40,0.531,0.500,21,21,5,16545,9450,7095,36,33,59,125,0.288,390.71,223.16,167.55,0.85,0.78,1.39,2.95,393.93,225.00,168.93,0.86,0.79,1.40,2.98,111,88,2.62,2.08,2.64,2.10
Elite,RSC004863,wicked,Despair,The Shadows,Lunar,Lunar Mountain,71.14,1029,63,16.33,0.519,0.603,38,25,19,24140,14310,9830,64,29,83,231,0.277,381.71,226.27,155.43,1.01,0.46,1.31,3.65,383.17,227.14,156.03,1.02,0.46,1.32,3.67,156,133,2.47,2.10,2.48,2.11
Elite,RSC007354,Fanatic,Hellhounds,Pawverse,Solar,Solar Ocean,70.90,903,56,16.13,0.466,0.375,21,35,10,23508,13530,9978,56,23,102,168,0.333,423.58,243.79,179.79,1.01,0.41,1.84,3.03,419.79,241.61,178.18,1.00,0.41,1.82,3.00,115,151,2.07,2.72,2.05,2.70
Elite,RSC004966,Buck,Embezzlers,Shell Corp.,Lunar,Lunar Cloud,70.59,654,42,15.57,0.571,0.714,30,12,11,15095,9340,5755,41,32,49,119,0.345,375.55,232.37,143.18,1.02,0.80,1.22,2.96,359.40,222.38,137.02,0.98,0.76,1.17,2.83,127,75,3.16,1.87,3.02,1.79
Elite,RSC004107,FlyFyre.,Praetorian Guard,The Sovereign,Solar,Solar Ocean,70.37,272,16,17.00,0.492,0.563,9,7,2,6544,3820,2724,17,10,22,52,0.327,391.45,228.51,162.95,1.02,0.60,1.32,3.11,409.00,238.75,170.25,1.06,0.63,1.38,3.25,43,45,2.57,2.69,2.69,2.81
Elite,RSC005274,KING.,Pixel Picassos,Art Club,Solar,Solar Mountain,70.35,1025,64,16.02,0.492,0.406,26,38,13,25526,14150,11376,56,41,94,180,0.311,405.20,224.62,180.58,0.89,0.65,1.49,2.86,398.84,221.09,177.75,0.88,0.64,1.47,2.81,156,166,2.48,2.64,2.44,2.59
Elite,RSC007383,ttv. blestbb,"Black-Holes
Orochi
Ghastly Goombahs","The Cosmos
The Shrine
The Syndicate","Lunar
Solar
Lunar","Lunar Ember
Solar Mountain
Lunar Cloud",69.48,468,30,15.60,0.534,0.633,19,11,7,11185,6150,5035,30,14,30,95,0.316,388.86,213.81,175.05,1.04,0.49,1.04,3.30,372.83,205.00,167.83,1.00,0.47,1.00,3.17,72,57,2.50,1.98,2.40,1.90
Elite,RSC007610,Halibut907,"Sloths
Ghastly Goombahs","The Jungle
The Syndicate","Solar
Lunar","Solar Cloud
Lunar Cloud",69.07,478,31,15.42,0.554,0.613,19,12,5,11382,6480,4902,20,27,47,78,0.256,387.43,220.57,166.86,0.68,0.92,1.60,2.66,367.16,209.03,158.13,0.65,0.87,1.52,2.52,89,62,3.03,2.11,2.87,2.00
Elite,RSC003178,Snack Time!,"Commanders
Ghastly Goombahs","The King's Court
The Syndicate","Lunar
Lunar","Lunar Ocean
Lunar Cloud",68.83,1041,63,16.52,0.519,0.540,34,29,17,23846,14540,9306,66,42,76,204,0.324,372.71,227.26,145.45,1.03,0.66,1.19,3.19,378.51,230.79,147.71,1.05,0.67,1.21,3.24,167,143,2.61,2.24,2.65,2.27
Elite,RSC003082,Skulzy9,Demons,The Monster Mash,Lunar,Lunar Mountain,68.54,725,46,15.76,0.489,0.500,23,23,11,18183,10070,8113,40,30,68,117,0.342,408.07,225.99,182.08,0.90,0.67,1.53,2.63,395.28,218.91,176.37,0.87,0.65,1.48,2.54,113,123,2.54,2.76,2.46,2.67
Elite,RSC005515,BaronTac0,Embezzlers,Shell Corp.,Lunar,Lunar Cloud,67.40,795,53,15.00,0.543,0.623,33,20,12,19807,11060,8747,42,34,78,126,0.333,405.38,226.36,179.02,0.86,0.70,1.60,2.58,373.72,208.68,165.04,0.79,0.64,1.47,2.38,144,103,2.95,2.11,2.72,1.94
Elite,RSC006193,Saucy Rexy,Forest Cobra,Venom Lab,Lunar,Lunar Ocean,67.28,943,59,15.98,0.537,0.644,38,21,10,20771,12610,8161,58,46,55,176,0.330,358.39,217.58,140.81,1.00,0.79,0.95,3.04,352.05,213.73,138.32,0.98,0.78,0.93,2.98,160,118,2.76,2.04,2.71,2.00
Elite,RSC006278,DribblingPenguin,"Teddy Bears
Afterburners","The Bear Den
Remove Before Flight","Solar
Lunar","Solar Ocean
Lunar Mountain",67.15,294,18,16.33,0.569,0.722,13,5,5,7288,4290,2998,15,12,34,49,0.306,403.34,237.42,165.92,0.83,0.66,1.88,2.71,404.89,238.33,166.56,0.83,0.67,1.89,2.72,51,34,2.82,1.88,2.83,1.89
Elite,RSC004917,Nahzey,"Immortals
Afterburners","World Warriors
Remove Before Flight","Lunar
Lunar","Lunar Ember
Lunar Mountain",67.10,1004,62,16.19,0.519,0.565,35,27,14,23731,14240,9491,60,41,88,179,0.335,384.58,230.77,153.81,0.97,0.66,1.43,2.90,382.76,229.68,153.08,0.97,0.66,1.42,2.89,151,129,2.45,2.09,2.44,2.08
Elite,RSC003250,Chefty,"Thrashers
Gelato
Hydras","The Pit
Fifty-Fifty Pizzeria
Mythical","Lunar
Lunar
Solar","Lunar Ember
Lunar Mountain
Solar Ocean",66.61,105,7,15.00,0.569,0.429,3,4,0,2635,1550,1085,8,4,8,15,0.533,408.32,240.19,168.13,1.24,0.62,1.24,2.32,376.43,221.43,155.00,1.14,0.57,1.14,2.14,19,14,2.94,2.17,2.71,2.00
Elite,RSC008488,J.Boosted,"Forge Defenders
Black-Holes","Dwarf Haven
The Cosmos","Lunar
Lunar","Lunar Ember
Lunar Ember",66.32,935,57,16.40,0.530,0.596,34,23,11,23198,12950,10248,52,37,88,150,0.347,403.69,225.35,178.33,0.90,0.64,1.53,2.61,406.98,227.19,179.79,0.91,0.65,1.54,2.63,151,118,2.63,2.05,2.65,2.07
Elite,RSC008420,Volkner,Swordsman,Grand Fleet,Solar,Solar Ember,65.09,1070,64,16.72,0.501,0.531,34,30,14,26322,15130,11192,55,32,121,198,0.278,400.26,230.07,170.19,0.84,0.49,1.84,3.01,411.28,236.41,174.88,0.86,0.50,1.89,3.09,153,152,2.33,2.31,2.39,2.38
Elite,RSC000278,Tinsel,Menthol,Minty Fresh,Solar,Solar Cloud,65.01,84,5,16.80,0.537,0.600,3,2,0,2107,1310,797,5,4,10,11,0.455,408.12,253.75,154.38,0.97,0.77,1.94,2.13,421.40,262.00,159.40,1.00,0.80,2.00,2.20,15,13,2.91,2.52,3.00,2.60
Elite,RSC006259,mojomo (Goofy and Silly),Frostbite,Sub Zero,Solar,Solar Cloud,65.00,863,56,15.41,0.488,0.464,26,30,8,21207,12160,9047,44,32,94,146,0.301,399.83,229.26,170.57,0.83,0.60,1.77,2.75,378.70,217.14,161.55,0.79,0.57,1.68,2.61,128,141,2.41,2.66,2.29,2.52
Elite,RSC005287,Taiga,Forge Defenders,Dwarf Haven,Lunar,Lunar Ember,63.58,1058,64,16.53,0.501,0.516,33,31,13,26774,14940,11834,49,39,129,164,0.299,411.75,229.76,181.99,0.75,0.60,1.98,2.52,418.34,233.44,184.91,0.77,0.61,2.02,2.56,153,152,2.35,2.34,2.39,2.38
Elite,RSC008169,Trickter02,Swordsman,Grand Fleet,Solar,Solar Ember,63.38,784,46,17.04,0.505,0.543,25,21,6,16260,9490,6770,49,25,31,179,0.274,337.45,196.95,140.50,1.02,0.52,0.64,3.71,353.48,206.30,147.17,1.07,0.54,0.67,3.89,111,107,2.30,2.22,2.41,2.33
Elite,RSC006877,Jolt,"Afterburners
Thrashers","Remove Before Flight
The Pit","Lunar
Lunar","Lunar Mountain
Lunar Ember",63.00,935,56,16.70,0.499,0.446,25,31,10,22016,12890,9126,49,42,88,149,0.329,383.12,224.31,158.81,0.85,0.73,1.53,2.59,393.14,230.18,162.96,0.88,0.75,1.57,2.66,139,140,2.42,2.44,2.48,2.50
Elite,RSC000016,Beans,Embezzlers,Shell Corp.,Lunar,Lunar Cloud,62.22,548,37,14.81,0.530,0.595,22,15,6,13278,8400,4878,33,23,63,80,0.413,394.24,249.41,144.83,0.98,0.68,1.87,2.38,358.86,227.03,131.84,0.89,0.62,1.70,2.16,92,74,2.73,2.20,2.49,2.00
Elite,RSC005374,A Yapping Panda,Orochi,The Shrine,Solar,Solar Mountain,61.64,739,48,15.40,0.516,0.500,24,24,7,17403,9900,7503,42,20,66,140,0.300,383.17,217.97,165.20,0.92,0.44,1.45,3.08,362.56,206.25,156.31,0.88,0.42,1.38,2.92,112,99,2.47,2.18,2.33,2.06
Elite,RSC003360,flossy,Dragon,Mythspire,Solar,Solar Cloud,61.27,1029,62,16.60,0.536,0.661,41,21,16,23845,15120,8725,75,28,87,187,0.401,377.04,239.08,137.96,1.19,0.44,1.38,2.96,384.60,243.87,140.73,1.21,0.45,1.40,3.02,178,132,2.81,2.09,2.87,2.13
Elite,RSC002246,Dread,Gelato,Fifty-Fifty Pizzeria,Lunar,Lunar Mountain,60.64,995,60,16.58,0.497,0.467,28,32,8,23870,13800,10070,58,34,94,160,0.363,390.33,225.66,164.67,0.95,0.56,1.54,2.62,397.83,230.00,167.83,0.97,0.57,1.57,2.67,151,155,2.47,2.53,2.52,2.58
Elite,RSC008382,KiLo,Dragon,Mythspire,Solar,Solar Cloud,60.39,394,25,15.76,0.553,0.680,17,8,4,8916,5420,3496,21,21,34,57,0.368,368.20,223.83,144.37,0.87,0.87,1.40,2.35,356.64,216.80,139.84,0.84,0.84,1.36,2.28,70,50,2.89,2.06,2.80,2.00
Elite,RSC006218,Stingray,"Afterburners
Hellhounds
Praetorian Guard","Remove Before Flight
Pawverse
The Sovereign","Lunar
Solar
Solar","Lunar Mountain
Solar Ocean
Solar Ocean",60.22,701,42,16.69,0.467,0.357,15,27,3,17289,9770,7519,36,22,79,112,0.321,401.29,226.77,174.52,0.84,0.51,1.83,2.60,411.64,232.62,179.02,0.86,0.52,1.88,2.67,100,127,2.32,2.95,2.38,3.02
Elite,RSC002579,saltybikini,"Sloths
Afterburners","The Jungle
Remove Before Flight","Solar
Lunar","Solar Cloud
Lunar Mountain",59.83,456,30,15.20,0.542,0.700,21,9,7,10155,5830,4325,20,19,41,83,0.241,362.34,208.02,154.32,0.71,0.68,1.46,2.96,338.50,194.33,144.17,0.67,0.63,1.37,2.77,72,54,2.57,1.93,2.40,1.80
Elite,RSC002498,Justin,"Raptors
Frostbite
Gelato","Mach Velocity
Sub Zero
Fifty-Fifty Pizzeria","Lunar
Solar
Lunar","Lunar Cloud
Solar Cloud
Lunar Mountain",59.77,627,36,17.42,0.466,0.361,13,23,4,14096,7710,6386,26,29,52,106,0.245,365.79,200.08,165.72,0.67,0.75,1.35,2.75,391.56,214.17,177.39,0.72,0.81,1.44,2.94,80,102,2.08,2.65,2.22,2.83
