RSC Id,Player Name,Season,Tier,Played,Wins,Losses,MVPs,Pts,Goals,Assists,Saves,Shots,Cycles,Hat Tricks,Playmakers,Saviors,DI,DT,W%,MVP%,PPG,GPG,APG,SvPG,ShPG,DIPG,DTPG,Sh%,G+A,G+A PG
RSC000211,Marq,6,Prospect,53,34,19,14,18300,62,25,50,145,7,6,0,3,,,0.64,0.41,345.28,1.17,0.47,0.94,2.74,0.00,0.00,0.43,87,1.64
RSC000211,Marq,7,Challenger,41,26,15,3,10051,22,12,36,77,2,2,0,2,,,0.63,0.12,245.15,0.54,0.29,0.88,1.88,0.00,0.00,0.29,34,0.83
RSC000211,Marq,8,Prospect,48,37,11,10,15186,53,27,30,125,5,5,0,2,,,0.77,0.27,316.38,1.10,0.56,0.63,2.60,0.00,0.00,0.42,80,1.67
RSC000211,Marq,9,Challenger,13,11,2,0,3984,13,9,7,33,1,1,0,0,,,0.85,0.00,306.46,1.00,0.69,0.54,2.54,0.00,0.00,0.39,22,1.69
RSC000211,Marq,10,Challenger,47,24,23,4,14305,32,26,54,100,7,0,1,5,,,0.51,0.17,304.36,0.68,0.55,1.15,2.13,0.00,0.00,0.32,58,1.23
RSC000211,Marq,11,Challenger,55,19,36,5,16285,38,27,58,111,6,3,1,4,40,44,0.35,0.26,296.09,0.69,0.49,1.05,2.02,0.73,0.80,0.34,65,1.18
RSC000212,McMonkey,1,Rival,32,9,23,1,4650,11,7,40,50,1,0,0,5,,,0.28,0.11,145.31,0.34,0.22,1.25,1.56,0.00,0.00,0.22,18,0.56
RSC000212,McMonkey,4,Challenger,44,23,21,9,13404,29,28,43,94,6,0,1,1,,,0.52,0.39,304.64,0.66,0.64,0.98,2.14,0.00,0.00,0.31,57,1.30
RSC000212,McMonkey,5,Rival,33,7,26,1,7313,9,11,28,41,1,0,0,2,,,0.21,0.14,221.61,0.27,0.33,0.85,1.24,0.00,0.00,0.22,20,0.61
RSC000212,McMonkey,6,Challenger,45,21,24,7,15617,40,30,53,102,11,2,3,5,,,0.47,0.33,347.04,0.89,0.67,1.18,2.27,0.00,0.00,0.39,70,1.56
RSC000212,McMonkey,7,Rival,47,18,29,4,14666,26,28,55,85,6,1,1,6,,,0.38,0.22,312.04,0.55,0.60,1.17,1.81,0.00,0.00,0.31,54,1.15
RSC000213,Heartless,4,Prospect,42,21,21,10,12020,33,16,34,85,7,0,0,4,,,0.50,0.48,286.19,0.79,0.38,0.81,2.02,0.00,0.00,0.39,49,1.17
RSC000213,Heartless,5,Prospect,54,30,24,11,16107,36,15,50,125,4,1,0,0,,,0.56,0.37,298.28,0.67,0.28,0.93,2.31,0.00,0.00,0.29,51,0.94
RSC000213,Heartless,6,Prospect,55,21,34,9,16004,46,17,47,101,7,1,0,4,,,0.38,0.43,290.98,0.84,0.31,0.85,1.84,0.00,0.00,0.46,63,1.15
RSC000213,Heartless,7,Prospect,54,21,33,7,15651,36,17,55,113,5,1,0,4,,,0.39,0.33,289.83,0.67,0.31,1.02,2.09,0.00,0.00,0.32,53,0.98
RSC000213,Heartless,8,Challenger,53,30,23,6,16683,39,31,55,118,13,2,0,4,,,0.57,0.20,314.77,0.74,0.58,1.04,2.23,0.00,0.00,0.33,70,1.32
RSC000214,PAPAHOFF420,5,Contender,59,24,35,6,15036,35,24,46,88,10,2,0,5,,,0.41,0.25,254.85,0.59,0.41,0.78,1.49,0.00,0.00,0.40,59,1.00
RSC000214,PAPAHOFF420,6,Contender,59,28,31,8,16607,36,25,56,115,6,2,0,5,,,0.47,0.29,281.47,0.61,0.42,0.95,1.95,0.00,0.00,0.31,61,1.03
RSC000214,PAPAHOFF420,7,Contender,41,23,18,5,10823,23,20,29,78,6,2,0,2,,,0.56,0.22,263.98,0.56,0.49,0.71,1.90,0.00,0.00,0.29,43,1.05
RSC000214,PAPAHOFF420,8,Contender,7,1,6,0,1500,3,2,5,5,0,0,0,0,,,0.14,0.00,214.29,0.43,0.29,0.71,0.71,0.00,0.00,0.60,5,0.71
RSC000214,PAPAHOFF420,9,Prospect,43,11,32,3,10096,20,10,38,73,3,0,0,2,,,0.26,0.27,234.79,0.47,0.23,0.88,1.70,0.00,0.00,0.27,30,0.70
RSC000214,PAPAHOFF420,10,Contender,22,7,15,3,6064,13,10,20,36,3,2,0,1,,,0.32,0.43,275.64,0.59,0.45,0.91,1.64,0.00,0.00,0.36,23,1.05
RSC000214,PAPAHOFF420,11,Contender,33,18,15,6,9902,26,14,29,81,3,3,1,2,9,24,0.55,0.33,300.06,0.79,0.42,0.88,2.45,0.27,0.73,0.32,40,1.21
RSC000215,botch,6,Rival,58,34,24,14,22021,59,29,83,148,8,5,0,11,,,0.59,0.41,379.67,1.02,0.50,1.43,2.55,0.00,0.00,0.40,88,1.52
RSC000215,botch,7,Rival,44,27,17,5,12569,34,21,43,78,5,3,0,6,,,0.61,0.19,285.66,0.77,0.48,0.98,1.77,0.00,0.00,0.44,55,1.25
RSC000215,botch,8,Rival,45,21,24,5,14802,28,21,66,92,7,0,1,10,,,0.47,0.24,328.93,0.62,0.47,1.47,2.04,0.00,0.00,0.30,49,1.09
RSC000215,botch,8,Veteran,4,0,4,0,1595,5,1,8,11,0,1,0,2,,,0.00,,398.75,1.25,0.25,2.00,2.75,0.00,0.00,0.45,6,1.50
RSC000215,botch,9,Veteran,42,21,21,3,13080,26,22,56,84,5,2,0,7,,,0.50,0.14,311.43,0.62,0.52,1.33,2.00,0.00,0.00,0.31,48,1.14
RSC000215,botch,10,Veteran,21,9,12,1,5962,8,7,32,26,1,0,0,6,,,0.43,0.11,283.90,0.38,0.33,1.52,1.24,0.00,0.00,0.31,15,0.71
RSC000216,Brindle,5,Challenger,55,14,41,4,15292,26,20,68,86,5,0,0,8,,,0.25,0.29,278.04,0.47,0.36,1.24,1.56,0.00,0.00,0.30,46,0.84
RSC000216,Brindle,6,Rival,38,17,21,2,10364,20,18,41,62,2,0,0,5,,,0.45,0.12,272.74,0.53,0.47,1.08,1.63,0.00,0.00,0.32,38,1.00
RSC000216,Brindle,7,Challenger,24,9,15,2,6930,14,14,26,40,5,0,0,1,,,0.38,0.22,288.75,0.58,0.58,1.08,1.67,0.00,0.00,0.35,28,1.17
RSC000217,Dspencer96,6,Prospect,25,8,17,4,6965,14,6,22,42,0,0,0,0,,,0.32,0.50,278.60,0.56,0.24,0.88,1.68,0.00,0.00,0.33,20,0.80
RSC000217,ItsDapperDyl,7,Prospect,25,5,20,2,8171,15,9,39,55,1,0,0,6,,,0.20,0.40,326.84,0.60,0.36,1.56,2.20,0.00,0.00,0.27,24,0.96
RSC000217,ItsDapperDyl,8,Prospect,27,12,15,6,10343,28,13,34,75,5,3,0,3,,,0.44,0.50,383.07,1.04,0.48,1.26,2.78,0.00,0.00,0.37,41,1.52
RSC000218,Spudsy,6,Veteran,43,20,23,8,15566,33,23,56,129,8,0,1,5,,,0.47,0.40,362.00,0.77,0.53,1.30,3.00,0.00,0.00,0.26,56,1.30
RSC000218,Spudsy,7,Elite,25,10,15,2,7321,13,9,29,58,2,0,0,2,,,0.40,0.20,292.84,0.52,0.36,1.16,2.32,0.00,0.00,0.22,22,0.88
RSC000218,Spudsy,10,Elite,55,38,17,4,16502,30,36,49,145,7,2,1,3,,,0.69,0.11,300.04,0.55,0.65,0.89,2.64,0.00,0.00,0.21,66,1.20
RSC000218,Spudsy,11,Elite,24,14,10,1,9002,19,16,31,78,8,0,0,4,20,27,0.58,0.07,375.08,0.79,0.67,1.29,3.25,0.83,1.13,0.24,35,1.46
RSC000218,Spudsy,18,Veteran,55,35,20,15,20561,47,41,69,186,12,2,1,9,44,49,0.64,0.43,373.84,0.85,0.75,1.25,3.38,0.80,0.89,0.25,88,1.60
RSC000219,powerhour24,6,Challenger,52,27,25,6,16992,40,29,51,126,6,4,1,7,,,0.52,0.22,326.77,0.77,0.56,0.98,2.42,0.00,0.00,0.32,69,1.33
RSC000219,powerhour24,7,Challenger,51,22,29,3,16134,35,27,58,109,9,0,0,6,,,0.43,0.14,316.35,0.69,0.53,1.14,2.14,0.00,0.00,0.32,62,1.22
RSC000219,powerhour24,8,Rival,2,1,1,0,328,0,0,2,1,0,0,0,0,,,0.50,0.00,164.00,0.00,0.00,1.00,0.50,0.00,0.00,0.00,0,0.00
RSC000220,Sparcnova,1,Veteran,37,16,21,6,9300,34,28,46,94,7,4,4,4,,,0.43,0.38,251.35,0.92,0.76,1.24,2.54,0.00,0.00,0.36,62,1.68
RSC000220,Sparcnova,2,Elite,20,11,9,2,4640,18,16,20,48,5,1,1,2,,,0.55,0.18,232.00,0.90,0.80,1.00,2.40,0.00,0.00,0.38,34,1.70
RSC000220,Sparcnova,4,Elite,26,13,13,4,10203,26,23,36,70,10,2,2,3,,,0.50,0.31,392.42,1.00,0.88,1.38,2.69,0.00,0.00,0.37,49,1.88
RSC000220,Sparcnova,5,Elite,41,24,17,4,16295,44,27,48,111,9,2,1,6,,,0.59,0.17,397.44,1.07,0.66,1.17,2.71,0.00,0.00,0.40,71,1.73
RSC000220,Sparcnova,6,Premier,33,17,16,5,11430,32,18,32,90,8,5,0,3,,,0.52,0.29,346.36,0.97,0.55,0.97,2.73,0.00,0.00,0.36,50,1.52
RSC000220,Sparcnova,8,Master,11,1,10,1,3396,8,3,10,20,1,0,0,0,,,0.09,1.00,308.73,0.73,0.27,0.91,1.82,0.00,0.00,0.40,11,1.00
RSC000220,SparcnovaTG1,9,Master,56,31,25,12,24240,59,37,102,167,14,4,2,15,,,0.55,0.39,432.86,1.05,0.66,1.82,2.98,0.00,0.00,0.35,96,1.71
RSC000220,SparcnovaTG1,14,Master,34,7,27,1,11266,18,19,52,74,5,1,0,8,82,34,0.21,0.14,331.35,0.53,0.56,1.53,2.18,2.41,1.00,0.24,37,1.09
RSC000220,Box!,15,Master,8,1,7,1,2185,2,1,14,20,1,0,0,2,13,9,0.13,1.00,273.13,0.25,0.13,1.75,2.50,1.63,1.13,0.10,3,0.38
RSC000220,Sparcnova,16,Elite,56,39,17,13,21269,62,35,67,163,13,5,0,5,101,45,0.70,0.33,379.80,1.11,0.63,1.20,2.91,1.80,0.80,0.38,97,1.73
RSC000220,SparcnovaTG1,17,Master,28,12,16,4,9845,22,27,29,72,4,2,2,3,48,27,0.43,0.33,351.61,0.79,0.96,1.04,2.57,1.71,0.96,0.31,49,1.75
RSC000220,SparcnovaTG1,19,Master,27,12,15,2,9600,18,19,34,74,6,1,2,1,52,20,0.44,0.17,355.56,0.67,0.70,1.26,2.74,1.93,0.74,0.24,37,1.37
RSC000220,Sparcnova,20,Master,12,4,8,1,3187,9,2,10,25,0,1,0,0,31,7,0.33,0.25,265.58,0.75,0.17,0.83,2.08,2.58,0.58,0.36,11,0.92
RSC000221,Treefrog,2,Challenger,56,31,25,8,10630,41,26,41,127,3,4,0,3,,,0.55,0.26,189.82,0.73,0.46,0.73,2.27,0.00,0.00,0.32,67,1.20
RSC000221,Treefrog,3,Prospect,60,31,29,8,15670,45,33,55,123,10,3,1,2,,,0.52,0.26,261.17,0.75,0.55,0.92,2.05,0.00,0.00,0.37,78,1.30
RSC000221,Treefrog,4,Prospect,59,18,41,2,15433,30,29,44,104,4,1,0,2,,,0.31,0.11,261.58,0.51,0.49,0.75,1.76,0.00,0.00,0.29,59,1.00
RSC000221,Treefrog,5,Prospect,48,20,28,6,13691,41,26,25,97,6,3,0,0,,,0.42,0.30,285.23,0.85,0.54,0.52,2.02,0.00,0.00,0.42,67,1.40
RSC000221,Treefrog,6,Prospect,45,24,21,8,15009,43,26,41,104,9,1,1,2,,,0.53,0.33,333.53,0.96,0.58,0.91,2.31,0.00,0.00,0.41,69,1.53
RSC000221,Treefrog,7,Prospect,31,9,22,4,8948,23,12,34,63,5,2,0,2,,,0.29,0.44,288.65,0.74,0.39,1.10,2.03,0.00,0.00,0.37,35,1.13
RSC000221,Treefrog,8,Prospect,51,31,20,6,14676,40,20,49,112,7,2,0,1,,,0.61,0.19,287.76,0.78,0.39,0.96,2.20,0.00,0.00,0.36,60,1.18
RSC000221,Treefrog,9,Challenger,12,4,8,0,2775,4,5,12,15,1,0,0,0,,,0.33,0.00,231.25,0.33,0.42,1.00,1.25,0.00,0.00,0.27,9,0.75
RSC000221,Treefrog,10,Prospect,25,8,17,1,6942,12,11,26,41,3,0,0,3,,,0.32,0.13,277.68,0.48,0.44,1.04,1.64,0.00,0.00,0.29,23,0.92
RSC000221,Treefrog,11,Prospect,51,21,30,3,14544,35,22,46,115,5,2,0,1,33,25,0.41,0.14,285.18,0.69,0.43,0.90,2.25,0.65,0.49,0.30,57,1.12
RSC000221,Treefrog,12,Challenger,36,13,23,3,9811,26,18,29,68,7,2,0,1,23,34,0.36,0.23,272.53,0.72,0.50,0.81,1.89,0.64,0.94,0.38,44,1.22
RSC000221,Treefrog,13,Challenger,33,16,17,4,9538,23,19,25,64,4,2,1,2,24,33,0.48,0.25,289.03,0.70,0.58,0.76,1.94,0.73,1.00,0.36,42,1.27
RSC000221,Treefrog,14,Challenger,47,24,23,7,14918,38,21,47,117,5,3,1,2,42,42,0.51,0.29,317.40,0.81,0.45,1.00,2.49,0.89,0.89,0.32,59,1.26
RSC000221,Treefrog,15,Challenger,43,25,18,4,13168,30,29,43,99,8,1,1,3,26,38,0.58,0.16,306.23,0.70,0.67,1.00,2.30,0.60,0.88,0.30,59,1.37
RSC000221,Treefrog,16,Challenger,46,26,20,6,14499,43,22,42,112,6,3,1,5,39,29,0.57,0.23,315.20,0.93,0.48,0.91,2.43,0.85,0.63,0.38,65,1.41
RSC000221,Treefrog,17,Challenger,42,9,33,5,13500,28,22,52,106,5,2,1,3,32,35,0.21,0.56,321.43,0.67,0.52,1.24,2.52,0.76,0.83,0.26,50,1.19
RSC000221,Treefrog,18,Challenger,38,12,26,5,10866,26,22,32,69,6,3,0,1,26,19,0.32,0.42,285.95,0.68,0.58,0.84,1.82,0.68,0.50,0.38,48,1.26
RSC000221,Treefrog,19,Challenger,30,14,16,2,8464,22,13,23,64,3,1,0,1,30,31,0.47,0.14,282.13,0.73,0.43,0.77,2.13,1.00,1.03,0.34,35,1.17
RSC000221,Treefrog,20,Challenger,24,7,17,0,6996,16,15,21,45,5,0,0,1,20,27,0.29,0.00,291.50,0.67,0.63,0.88,1.88,0.83,1.13,0.36,31,1.29
RSC000221,Treefrog,21,Challenger,15,8,7,0,4067,5,4,19,31,0,0,0,4,12,14,0.53,0.00,271.13,0.33,0.27,1.27,2.07,0.80,0.93,0.16,9,0.60
RSC000221,Treefrog,22,Prospect,55,33,22,9,18646,53,33,52,148,9,5,1,3,45,57,0.60,0.27,339.02,0.96,0.60,0.95,2.69,0.82,1.04,0.36,86,1.56
RSC000221,Treefrog,23,Challenger,60,35,25,11,18841,41,50,46,150,11,3,3,1,72,60,0.58,0.31,314.02,0.68,0.83,0.77,2.50,1.20,1.00,0.27,91,1.52
RSC000221,Treefrog,24,Challenger,46,18,28,6,14708,36,24,48,101,6,2,2,3,47,53,0.39,0.33,319.74,0.78,0.52,1.04,2.20,1.02,1.15,0.36,60,1.30
RSC000221,Treefrog,25,Prospect,40,23,17,6,11995,31,18,30,91,5,0,0,1,35,32,0.58,0.26,299.88,0.78,0.45,0.75,2.28,0.88,0.80,0.34,49,1.23
RSC000223,RJsaurus,4,Prospect,5,4,1,0,1428,4,1,7,5,0,0,0,0,,,0.80,0.00,285.60,0.80,0.20,1.40,1.00,0.00,0.00,0.80,5,1.00
RSC000223,RJsaurus,5,Challenger,17,5,12,0,4101,5,7,23,22,0,0,0,3,,,0.29,0.00,241.24,0.29,0.41,1.35,1.29,0.00,0.00,0.23,12,0.71
RSC000223,RJsaurus,8,Prospect,10,1,9,0,2303,2,3,15,11,0,0,0,3,,,0.10,0.00,230.30,0.20,0.30,1.50,1.10,0.00,0.00,0.18,5,0.50
RSC000224,Lank,2,Veteran,24,14,10,11,6925,26,12,33,68,6,5,0,3,,,0.58,0.79,288.54,1.08,0.50,1.38,2.83,0.00,0.00,0.38,38,1.58
RSC000224,Lank,3,Veteran,8,6,2,4,3055,13,4,10,22,3,2,0,3,,,0.75,0.67,381.88,1.63,0.50,1.25,2.75,0.00,0.00,0.59,17,2.13
RSC000225,Lanto,4,Elite,4,1,3,1,1910,4,4,11,9,4,0,0,2,,,0.25,1.00,477.50,1.00,1.00,2.75,2.25,0.00,0.00,0.44,8,2.00
RSC000226,Uorodin,2,Elite,48,24,24,10,11680,32,30,61,121,9,1,3,7,,,0.50,0.42,243.33,0.67,0.63,1.27,2.52,0.00,0.00,0.26,62,1.29
RSC000226,Uorodin,3,Elite,21,3,18,1,5595,12,3,28,46,1,0,0,3,,,0.14,0.33,266.43,0.57,0.14,1.33,2.19,0.00,0.00,0.26,15,0.71
RSC000226,Uorodin,6,Elite,48,18,30,9,16027,30,30,62,117,12,0,2,6,,,0.38,0.50,333.90,0.63,0.63,1.29,2.44,0.00,0.00,0.26,60,1.25
RSC000226,Uorodin,7,Elite,4,0,4,0,1073,0,2,5,4,0,0,0,1,,,0.00,,268.25,0.00,0.50,1.25,1.00,0.00,0.00,0.00,2,0.50
RSC000227,Xiluym,5,Rival,59,36,23,8,18006,49,34,37,145,5,3,0,1,,,0.61,0.22,305.19,0.83,0.58,0.63,2.46,0.00,0.00,0.34,83,1.41
RSC000227,Xiluym,6,Rival,56,41,15,12,19742,65,28,49,137,9,7,1,4,,,0.73,0.29,352.54,1.16,0.50,0.88,2.45,0.00,0.00,0.47,93,1.66
RSC000227,Xiluym,7,Veteran,17,5,12,0,4505,6,8,18,28,0,0,0,2,,,0.29,0.00,265.00,0.35,0.47,1.06,1.65,0.00,0.00,0.21,14,0.82
RSC000227,Xiluym,8,Veteran,24,7,17,2,7698,19,3,28,60,1,1,0,3,,,0.29,0.29,320.75,0.79,0.13,1.17,2.50,0.00,0.00,0.32,22,0.92
RSC000227,Xiluym,9,Veteran,49,16,33,5,16914,35,28,67,114,10,2,1,7,,,0.33,0.31,345.18,0.71,0.57,1.37,2.33,0.00,0.00,0.31,63,1.29
RSC000227,Xiluym,10,Veteran,43,17,26,7,16387,33,16,73,115,5,1,0,10,,,0.40,0.41,381.09,0.77,0.37,1.70,2.67,0.00,0.00,0.29,49,1.14
RSC000227,Xiluym,11,Veteran,50,24,26,10,17198,44,27,62,118,10,1,0,5,69,45,0.48,0.42,343.96,0.88,0.54,1.24,2.36,1.38,0.90,0.37,71,1.42
RSC000227,Xiluym,12,Veteran,48,21,27,9,17939,47,31,58,148,9,3,0,7,50,46,0.44,0.43,373.73,0.98,0.65,1.21,3.08,1.04,0.96,0.32,78,1.63
RSC000227,Xiluym,13,Veteran,41,15,26,2,11880,23,25,39,76,7,1,0,4,62,28,0.37,0.13,289.76,0.56,0.61,0.95,1.85,1.51,0.68,0.30,48,1.17
RSC000229,Far,6,Rival,64,37,27,20,24786,62,29,97,177,14,2,1,12,,,0.58,0.54,387.28,0.97,0.45,1.52,2.77,0.00,0.00,0.35,91,1.42
RSC000229,Far,7,Veteran,46,31,15,7,16517,35,34,56,120,11,1,2,5,,,0.67,0.23,359.07,0.76,0.74,1.22,2.61,0.00,0.00,0.29,69,1.50
RSC000229,Far,8,Veteran,49,21,28,9,15862,26,23,78,100,6,1,0,10,,,0.43,0.43,323.71,0.53,0.47,1.59,2.04,0.00,0.00,0.26,49,1.00
RSC000229,Far,9,Veteran,62,30,32,15,22119,48,27,88,172,9,2,2,11,,,0.48,0.50,356.76,0.77,0.44,1.42,2.77,0.00,0.00,0.28,75,1.21
RSC000229,Far,10,Elite,38,19,19,4,13728,34,31,49,95,9,3,1,7,,,0.50,0.21,361.26,0.89,0.82,1.29,2.50,0.00,0.00,0.36,65,1.71
RSC000229,Far,11,Master,33,17,16,2,11443,26,17,40,96,6,1,0,4,29,32,0.52,0.12,346.76,0.79,0.52,1.21,2.91,0.88,0.97,0.27,43,1.30
RSC000229,Far,12,Elite,52,37,15,12,20477,49,31,86,144,13,5,0,11,22,18,0.71,0.32,393.79,0.94,0.60,1.65,2.77,0.42,0.35,0.34,80,1.54
RSC000229,Far,13,Elite,35,13,22,4,11930,26,14,50,77,4,1,0,5,43,31,0.37,0.31,340.86,0.74,0.40,1.43,2.20,1.23,0.89,0.34,40,1.14
RSC000229,Far,15,Elite,49,33,16,12,18683,46,30,67,139,9,4,0,8,70,58,0.67,0.36,381.29,0.94,0.61,1.37,2.84,1.43,1.18,0.33,76,1.55
RSC000229,Far,16,Elite,61,31,30,8,21620,56,35,69,170,10,4,4,7,84,44,0.51,0.26,354.43,0.92,0.57,1.13,2.79,1.38,0.72,0.33,91,1.49
RSC000229,Far,18,Elite,41,22,19,,15863,38,28,63,115,9,4,1,7,48,38,0.54,0.00,386.90,0.93,0.68,1.54,2.80,1.17,0.93,0.33,66,1.61
RSC000229,Far,20,Elite,4,0,4,0,1221,3,3,4,13,0,1,0,0,4,0,0.00,,305.25,0.75,0.75,1.00,3.25,1.00,0.00,0.23,6,1.50
RSC000229,Far,21,Elite,16,5,11,2,5505,8,11,22,31,2,0,1,2,17,22,0.31,0.40,344.06,0.50,0.69,1.38,1.94,1.06,1.38,0.26,19,1.19
RSC000230,Chronic Lies,6,Contender,55,36,19,20,21384,80,28,41,156,6,10,0,3,,,0.65,0.56,388.80,1.45,0.51,0.75,2.84,0.00,0.00,0.51,108,1.96
RSC000230,Chronic Lies,7,Prospect,56,22,34,12,18999,51,32,56,142,13,5,0,2,,,0.39,0.55,339.27,0.91,0.57,1.00,2.54,0.00,0.00,0.36,83,1.48
RSC000230,Chronic Lies,8,Rival,64,29,35,4,20528,49,32,67,167,9,2,0,6,,,0.45,0.14,320.75,0.77,0.50,1.05,2.61,0.00,0.00,0.29,81,1.27
RSC000230,Chronic Lies,9,Veteran,45,27,18,7,13497,33,23,46,88,4,1,2,4,,,0.60,0.26,299.93,0.73,0.51,1.02,1.96,0.00,0.00,0.38,56,1.24
RSC000230,Chronic Lies,10,Veteran,31,14,17,4,10870,25,12,46,68,5,2,0,8,,,0.45,0.29,350.65,0.81,0.39,1.48,2.19,0.00,0.00,0.37,37,1.19
RSC000230,Chronic Lies,11,Rival,52,38,14,3,17604,51,43,40,142,8,5,3,3,39,46,0.73,0.08,338.54,0.98,0.83,0.77,2.73,0.75,0.88,0.36,94,1.81
RSC000230,Chronic Lies,12,Rival,40,23,17,6,12227,29,25,38,85,7,0,2,3,35,46,0.58,0.26,305.68,0.73,0.63,0.95,2.13,0.88,1.15,0.34,54,1.35
RSC000230,Chronic Lies,13,Rival,46,23,23,12,17632,46,20,69,122,10,3,0,7,29,46,0.50,0.52,383.30,1.00,0.43,1.50,2.65,0.63,1.00,0.38,66,1.43
RSC000230,Chronic Lies,14,Veteran,28,15,13,4,8835,19,14,36,63,6,1,0,3,22,30,0.54,0.27,315.54,0.68,0.50,1.29,2.25,0.79,1.07,0.30,33,1.18
RSC000230,Chronic Lies,15,Veteran,10,4,6,0,3040,5,6,14,28,1,1,0,1,6,6,0.40,0.00,304.00,0.50,0.60,1.40,2.80,0.60,0.60,0.18,11,1.10
RSC000230,Chronic Lies,16,Veteran,17,3,14,0,3715,6,5,12,30,0,0,0,0,13,17,0.18,0.00,218.53,0.35,0.29,0.71,1.76,0.76,1.00,0.20,11,0.65
RSC000231,Sponge,1,Premier,48,32,16,18,14415,57,34,51,141,8,8,2,4,,,0.67,0.56,300.31,1.19,0.71,1.06,2.94,0.00,0.00,0.40,91,1.90
RSC000231,Sponge,2,Premier,40,22,18,10,11220,39,26,51,118,9,4,1,2,,,0.55,0.45,280.50,0.98,0.65,1.28,2.95,0.00,0.00,0.33,65,1.63
RSC000232,Unexpected,4,Elite,53,29,24,10,18820,28,32,87,119,10,0,2,15,,,0.55,0.34,355.09,0.53,0.60,1.64,2.25,0.00,0.00,0.24,60,1.13
RSC000232,Unexpected,6,Premier,22,8,14,2,6201,7,9,28,34,0,0,1,4,,,0.36,0.25,281.86,0.32,0.41,1.27,1.55,0.00,0.00,0.21,16,0.73
RSC000232,Unexpected,10,Master,30,13,17,5,11071,27,17,31,84,6,3,0,5,,,0.43,0.38,369.03,0.90,0.57,1.03,2.80,0.00,0.00,0.32,44,1.47
RSC000232,Unexpected,11,Master,50,30,20,10,18314,39,27,77,123,8,4,1,10,27,44,0.60,0.33,366.28,0.78,0.54,1.54,2.46,0.54,0.88,0.32,66,1.32
RSC000232,Upspeptep,12,Master,42,23,19,5,14024,30,15,61,106,5,0,0,9,18,23,0.55,0.22,333.90,0.71,0.36,1.45,2.52,0.43,0.55,0.28,45,1.07
RSC000232,Unexpected,14,Master,35,24,11,7,12509,23,17,61,79,9,0,0,7,31,30,0.69,0.29,357.40,0.66,0.49,1.74,2.26,0.89,0.86,0.29,40,1.14
RSC000232,Unexpected,15,Master,50,13,37,5,17539,41,22,72,137,10,2,0,8,48,42,0.26,0.38,350.78,0.82,0.44,1.44,2.74,0.96,0.84,0.30,63,1.26
RSC000232,Unexpected,16,Master,43,26,17,2,14251,29,27,56,115,6,1,2,7,41,41,0.60,0.08,331.42,0.67,0.63,1.30,2.67,0.95,0.95,0.25,56,1.30
RSC000232,Unexpected,17,Master,46,14,32,4,16576,28,33,74,126,12,0,1,8,45,52,0.30,0.29,360.35,0.61,0.72,1.61,2.74,0.98,1.13,0.22,61,1.33
RSC000232,Unexpected,18,Master,44,17,27,5,14414,25,17,73,79,5,0,0,13,55,44,0.39,0.29,327.59,0.57,0.39,1.66,1.80,1.25,1.00,0.32,42,0.95
RSC000232,Unexpected,20,Master,31,20,11,8,10600,27,21,33,80,3,3,1,3,35,23,0.65,0.40,341.94,0.87,0.68,1.06,2.58,1.13,0.74,0.34,48,1.55
RSC000232,Unexpected,21,Master,44,27,17,6,16481,30,45,64,109,10,2,6,8,50,39,0.61,0.22,374.57,0.68,1.02,1.45,2.48,1.14,0.89,0.28,75,1.70
RSC000232,Unexpected,22,Master,55,31,24,4,19203,36,33,80,131,12,1,0,10,74,56,0.56,0.13,349.15,0.65,0.60,1.45,2.38,1.35,1.02,0.27,69,1.25
RSC000232,Unexpected,23,Master,37,15,22,2,11828,17,22,48,84,4,1,2,6,49,27,0.41,0.13,319.68,0.46,0.59,1.30,2.27,1.32,0.73,0.20,39,1.05
RSC000232,Unexpected,25,Premier,4,0,4,0,1124,1,0,8,6,0,0,0,1,2,4,0.00,,281.00,0.25,0.00,2.00,1.50,0.50,1.00,0.17,1,0.25
RSC000233,LilPrsnWithAnger,6,Rival,16,5,11,2,4410,11,10,12,41,1,0,0,2,,,0.31,0.40,275.63,0.69,0.63,0.75,2.56,0.00,0.00,0.27,21,1.31
RSC000233,LilPrsnWithAnger,7,Challenger,42,15,27,1,11849,22,18,49,89,2,2,1,4,,,0.36,0.07,282.12,0.52,0.43,1.17,2.12,0.00,0.00,0.25,40,0.95
RSC000233,LilPrsnWithAnger,8,Challenger,60,28,32,13,22151,52,25,79,129,7,4,0,10,,,0.47,0.46,369.18,0.87,0.42,1.32,2.15,0.00,0.00,0.40,77,1.28
RSC000233,LilPrsnWithAnger,9,Rival,31,21,10,4,10783,30,25,25,82,6,5,2,1,,,0.68,0.19,347.84,0.97,0.81,0.81,2.65,0.00,0.00,0.37,55,1.77
RSC000233,LilPrsnWithAnger,10,Veteran,3,0,3,0,792,2,0,3,5,0,0,0,0,,,0.00,,264.00,0.67,0.00,1.00,1.67,0.00,0.00,0.40,2,0.67
RSC000233,LilPrsnWithAnger,11,Rival,42,23,19,8,13527,29,20,52,91,6,0,0,5,28,35,0.55,0.35,322.07,0.69,0.48,1.24,2.17,0.67,0.83,0.32,49,1.17
